State,County,LACCESS_POP10,FID
Oregon,Lake,3444.158709,2159
Oregon,Lane,53954.58402,2170
Oregon,Lincoln,7013.094909,2174
Oregon,Linn,28179.65854,2181
Oregon,Malheur,2802.083042,2185
Oregon,Marion,45620.21816,2200
Oregon,Morrow,3093.078082,2209
Oregon,Multnomah,92501.59782,2218
Oregon,Polk,20957.25669,2223
Oregon,Sherman,782.6800228,2232
Oregon,Tillamook,5543.618373,2242
Oregon,Umatilla,19162.6768,2251
Oregon,Union,12592.77891,2257
Oregon,Wallowa,1902.624438,2263
Oregon,Wasco,10360.90291,2267
Oregon,Washington,70499.47192,2272
Oregon,Wheeler,1440.999998,2277
Oregon,Yamhill,16892.14424,2284
Pennsylvania,Adams,11465.82156,2292
Pennsylvania,Allegheny,351583.2436,2302
Pennsylvania,Armstrong,3673.533924,2309
Pennsylvania,Beaver,67604.92506,2321
Pennsylvania,Bedford,6537.47651,2324
Pennsylvania,Berks,63316.95393,2326
Pennsylvania,Blair,23261.41655,2328
Pennsylvania,Bradford,7590.135162,2333
Pennsylvania,Bucks,212533.9578,2336
Pennsylvania,Butler,41421.04157,2338
Pennsylvania,Cambria,29928.98066,2341
Pennsylvania,Cameron,466.5643693,2343
Pennsylvania,Carbon,7548.535554,2349
Pennsylvania,Centre,20963.97055,2354
Pennsylvania,Chester,195262.2657,2360
Pennsylvania,Clarion,2757.607388,2366
Pennsylvania,Clearfield,11639.91649,2372
Pennsylvania,Clinton,7377.560662,2379
Pennsylvania,Columbia,7455.99646,2385
Pennsylvania,Crawford,9636.557674,2389
Pennsylvania,Cumberland,46341.92094,2397
Pennsylvania,Dauphin,107614.7092,2403
Pennsylvania,Delaware,114578.7728,2414
Pennsylvania,Elk,3038.857781,2420
Pennsylvania,Erie,73860.09005,2425
Pennsylvania,Fayette,22600.10542,2431
Pennsylvania,Forest,89.8802819,2436
Pennsylvania,Franklin,31036.34416,2439
Pennsylvania,Fulton,1850.942558,2446
Pennsylvania,Greene,6042.398352,2447
Pennsylvania,Huntingdon,1332.472102,2454
Pennsylvania,Indiana,9690.815751,2459
Pennsylvania,Jefferson,2388.566854,2462
Pennsylvania,Juniata,4214.990447,2466
Pennsylvania,Lackawanna,24220.24401,2471
Pennsylvania,Lancaster,133673.2482,2482
Pennsylvania,Lawrence,26491.93802,2488
Pennsylvania,Lebanon,24982.70244,2492
Pennsylvania,Lehigh,91341.93722,2496
Pennsylvania,Luzerne,56425.19342,2501
Pennsylvania,Lycoming,23151.2083,2505
Pennsylvania,McKean,1181.879825,2509
Pennsylvania,Mercer,16446.8257,2513
Pennsylvania,Mifflin,3707.045811,2517
Pennsylvania,Monroe,50921.53849,2521
Pennsylvania,Montgomery,231495.3037,2528
Pennsylvania,Montour,2082.608056,2533
Pennsylvania,Northampton,70518.77661,2537
Pennsylvania,Northumberland,11347.68404,2544
Pennsylvania,Perry,5930.854268,2554
Pennsylvania,Philadelphia,13014.18211,2563
Pennsylvania,Pike,2934.468759,2571
Pennsylvania,Potter,3278.938273,2575
Pennsylvania,Schuylkill,9832.718806,2581
Pennsylvania,Snyder,1980.081565,2583
Pennsylvania,Somerset,11210.29483,2589
Pennsylvania,Sullivan,2211.457077,2293
Pennsylvania,Susquehanna,2145.055367,2298
Pennsylvania,Tioga,1378.780073,2305
Pennsylvania,Union,13784.77525,2313
Pennsylvania,Venango,4631.470171,2316
Pennsylvania,Warren,6541.327439,2322
Pennsylvania,Washington,56006.59014,2346
Pennsylvania,Wayne,2137.861666,2363
Pennsylvania,Westmoreland,121341.0971,2394
Pennsylvania,Wyoming,786.6444722,2407
Pennsylvania,York,113962.3254,2419
Rhode Island,Bristol,25479.00554,2433
Rhode Island,Kent,53506.33492,2444
Rhode Island,Newport,28776.03463,2460
Rhode Island,Providence,124417.6603,2475
Rhode Island,Washington,42980.62977,2484
South Carolina,Abbeville,7629.3598,2489
South Carolina,Aiken,35221.17572,2503
South Carolina,Allendale,236.0041729,2527
South Carolina,Anderson,56937.89508,2559
South Carolina,Bamberg,2415.223685,2592
South Carolina,Barnwell,513.4822375,2605
South Carolina,Beaufort,49036.63169,2626
South Carolina,Berkeley,40369.82417,2631
South Carolina,Calhoun,118.1933875,2635
South Carolina,Charleston,64105.14234,2691
South Carolina,Cherokee,6233.094835,2700
South Carolina,Chester,5546.826434,2704
South Carolina,Chesterfield,6370.453086,2708
South Carolina,Clarendon,1666.644041,2715
South Carolina,Colleton,9242.626572,2718
South Carolina,Darlington,9759.37737,2721
South Carolina,Dillon,3256.554515,2725
South Carolina,Dorchester,26711.67384,2730
South Carolina,Edgefield,1674.928595,2735
South Carolina,Fairfield,4817.410969,2738
South Carolina,Florence,30786.48529,2742
South Carolina,Georgetown,13915.0755,2752
South Carolina,Greenville,144872.4382,2759
South Carolina,Greenwood,10669.71905,2764
South Carolina,Hampton,2224.350623,2767
South Carolina,Horry,46637.40408,2774
South Carolina,Jasper,2392.806482,2783
South Carolina,Kershaw,11566.11529,2787
South Carolina,Lancaster,10054.71141,2790
South Carolina,Laurens,11726.16725,2794
South Carolina,Lee,947.7766332,2800
South Carolina,Lexington,60872.98194,2803
South Carolina,McCormick,636.0624459,2807
South Carolina,Marion,1529.985506,2811
South Carolina,Marlboro,3830.184808,2813
South Carolina,Newberry,3985.16066,2818
South Carolina,Oconee,11041.77982,2822
South Carolina,Orangeburg,12326.3168,2829
South Carolina,Pickens,37153.39482,2834
South Carolina,Richland,103362.4756,2843
South Carolina,Saluda,930.309559,2846
South Carolina,Spartanburg,94804.62409,2851
South Carolina,Sumter,23788.47385,2855
South Carolina,Union,2487.957411,2860
South Carolina,Williamsburg,2576.573167,2864
South Carolina,York,51931.61653,2867
South Dakota,Aurora,2706.276304,2870
South Dakota,Beadle,3918.715208,2874
South Dakota,Bennett,3319.803232,2876
South Dakota,Bon Homme,6208.518406,2879
South Dakota,Brookings,13054.72273,2882
South Dakota,Brown,11498.02617,2885
South Dakota,Brule,1820.003012,2888
South Dakota,Buffalo,350.8595791,2891
South Dakota,Butte,2434.658515,2895
South Dakota,Campbell,1368.586432,2897
South Dakota,Charles Mix,3036.483868,2900
South Dakota,Clark,1708.16942,2901
South Dakota,Clay,3126.991495,2903
South Dakota,Codington,9917.653731,2906
South Dakota,Corson,3636.396184,2907
South Dakota,Custer,2904.014866,2908
South Dakota,Davison,4636.254323,2910
South Dakota,Day,2790.82131,2911
South Dakota,Deuel,4237.405553,2912
South Dakota,Dewey,2319.478408,2914
South Dakota,Douglas,2801.503928,2916
South Dakota,Edmunds,2591.615622,2917
South Dakota,Fall River,2639.445953,2919
South Dakota,Faulk,2361.904045,2921
South Dakota,Grant,1390.033571,2922
South Dakota,Gregory,1583.639969,2923
South Dakota,Haakon,800.5009998,2924
South Dakota,Hamlin,5643.291967,2926
South Dakota,Hand,1177.664046,2928
South Dakota,Hanson,595.4522885,2929
South Dakota,Harding,1254.999995,2931
South Dakota,Hughes,3984.229755,2933
South Dakota,Hutchinson,2689.25666,2934
South Dakota,Hyde,1412.223067,2937
South Dakota,Jackson,2754.56864,2939
South Dakota,Jerauld,2071.000001,2941
South Dakota,Jones,1005.999998,2944
South Dakota,Kingsbury,2689.471728,2945
South Dakota,Lake,1386.889024,2401
South Dakota,Lawrence,3605.977184,2406
South Dakota,Lincoln,5343.343005,2410
South Dakota,Lyman,2026.3744,2417
South Dakota,McCook,4514.989303,2422
South Dakota,McPherson,1370.012246,2426
South Dakota,Marshall,2346.719347,2430
South Dakota,Meade,2500.371917,2442
South Dakota,Mellette,2034.87634,2450
South Dakota,Miner,439.6501547,2456
South Dakota,Minnehaha,33774.97834,2467
South Dakota,Moody,5029.154021,2485
South Dakota,Pennington,30384.68666,2497
South Dakota,Perkins,1470.461128,2502
South Dakota,Potter,2329.000003,2506
South Dakota,Roberts,4390.31512,2511
South Dakota,Sanborn,2321.492408,2514
South Dakota,Shannon,6478.169436,2519
South Dakota,Spink,2796.762151,2523
South Dakota,Stanley,563.4818637,2530
South Dakota,Sully,1373,2535
South Dakota,Todd,2138.616905,2540
South Dakota,Tripp,1510.381507,2546
South Dakota,Turner,2046.939133,2550
South Dakota,Union,2901.282488,2557
South Dakota,Walworth,1560.22831,2561
South Dakota,Yankton,6432.734731,2569
South Dakota,Ziebach,1863.742613,2578
Tennessee,Anderson,14016.84424,2584
Tennessee,Bedford,6068.121471,2593
Tennessee,Benton,2221.329844,2598
Tennessee,Bledsoe,598.8926062,2602
Tennessee,Blount,40482.81932,2622
Tennessee,Bradley,27710.92395,2627
Tennessee,Campbell,6371.559896,2633
Tennessee,Cannon,304.1286515,2638
Tennessee,Carroll,2194.600336,2648
Tennessee,Carter,18964.11212,2654
Tennessee,Cheatham,312.9157964,2660
Tennessee,Chester,2283.7131,2664
Tennessee,Claiborne,6095.90905,2670
Tennessee,Clay,1.511488199,2679
Tennessee,Cocke,6412.964929,2686
Tennessee,Coffee,8085.382926,2689
Tennessee,Crockett,109.8527631,2693
Tennessee,Cumberland,8083.142376,2696
Tennessee,Davidson,153980.8469,2698
Tennessee,Decatur,749.0457771,2705
Tennessee,DeKalb,432.716316,2710
Tennessee,Dickson,6011.257582,2717
Tennessee,Dyer,11278.28037,2723
Tennessee,Fayette,4468.81674,2726
Tennessee,Fentress,49.00407448,2731
Tennessee,Franklin,7667.187882,2734
Tennessee,Gibson,6761.36678,2739
Tennessee,Giles,4577.935529,2743
Tennessee,Grainger,0,2748
Tennessee,Greene,5638.953655,2750
Tennessee,Grundy,920.2124946,2754
Tennessee,Hamblen,20801.46696,2757
Tennessee,Hamilton,127477.8208,2761
Tennessee,Hancock,95.21591727,2766
Tennessee,Hardeman,8060.877855,2770
Tennessee,Hardin,3073.037469,2773
Tennessee,Hawkins,13279.24825,2779
Tennessee,Haywood,3041.491805,2781
Tennessee,Henderson,3798.188784,2786
Tennessee,Henry,6541.4299,2789
Tennessee,Hickman,2279.000806,2792
Tennessee,Houston,295.8041068,2796
Tennessee,Humphreys,1678.736569,2798
Tennessee,Jackson,1.603731649,2801
Tennessee,Jefferson,2646.345565,2804
Tennessee,Johnson,1964.559215,2808
Tennessee,Knox,166361.1419,2814
Tennessee,Lake,14.70110096,2817
Tennessee,Lauderdale,2398.682857,2821
Tennessee,Lawrence,2797.418102,2823
Tennessee,Lewis,422.6980649,2825
Tennessee,Lincoln,5084.153604,2828
Tennessee,Loudon,13674.98975,2830
Tennessee,McMinn,8059.487081,2833
Tennessee,McNairy,2771.13137,2836
Tennessee,Macon,183.1293697,2839
Tennessee,Madison,22752.28493,2841
Tennessee,Marion,2115.343111,2844
Tennessee,Marshall,1911.284718,2848
Tennessee,Maury,13115.15366,2850
Tennessee,Meigs,95.08794762,2854
Tennessee,Monroe,2263.252561,2857
Tennessee,Montgomery,62104.09701,2859
Tennessee,Moore,2086.629431,2863
Tennessee,Morgan,4441.780041,2866
Tennessee,Obion,3416.524769,2872
Tennessee,Overton,350.1245393,2875
Tennessee,Perry,549.5409088,2878
Tennessee,Pickett,38.87846479,2881
Tennessee,Polk,42.4192924,2883
Tennessee,Putnam,15244.94716,2890
Tennessee,Rhea,2616.255423,2893
Tennessee,Roane,13849.75614,2001
Tennessee,Robertson,5042.609586,2011
Tennessee,Rutherford,61980.28286,2015
Tennessee,Scott,1314.267958,2020
Tennessee,Sequatchie,134.0846976,2025
Tennessee,Sevier,11506.28362,2030
Tennessee,Shelby,254097.9622,2033
Tennessee,Smith,397.2324835,2037
Tennessee,Stewart,1928.987069,2041
Tennessee,Sullivan,58585.79669,2046
Tennessee,Sumner,45308.7084,2050
Tennessee,Tipton,13751.66854,2055
Tennessee,Trousdale,0,2062
Tennessee,Unicoi,1351.824322,2069
Tennessee,Union,19.25814264,2073
Tennessee,Van Buren,98.01292423,2077
Tennessee,Warren,2343.238503,2081
Tennessee,Washington,24263.02183,2085
Tennessee,Wayne,4177.869864,2089
Tennessee,Weakley,2803.295315,2096
Tennessee,White,2903.106418,2100
Tennessee,Williamson,47258.93659,2105
Tennessee,Wilson,25297.61909,2111
Texas,Anderson,24126.06196,2113
Texas,Andrews,5015.770963,2117
Texas,Angelina,27886.68851,2124
Texas,Aransas,8865.511478,2162
Texas,Archer,2136.722234,2168
Texas,Armstrong,1896.207974,2172
Texas,Atascosa,7535.757481,2173
Texas,Austin,3996.470857,2177
Texas,Bailey,667.9013872,2179
Texas,Bandera,2576.33096,2183
Texas,Bastrop,30894.72711,2190
Texas,Baylor,455.6472206,2192
Texas,Bee,10186.50143,2196
Texas,Bell,118669.1367,2198
Texas,Bexar,537897.6122,2203
Texas,Blanco,1047.897069,2207
Texas,Borden,641.0000001,2212
Texas,Bosque,4234.299655,2216
Texas,Bowie,27239.67321,2224
Texas,Brazoria,82487.75832,2240
Texas,Brazos,66009.96601,2253
Texas,Brewster,2642.144081,2262
Texas,Briscoe,1637.000002,2269
Texas,Brooks,1178.946852,2279
Texas,Brown,15829.92025,2296
Texas,Burleson,2344.206465,2304
Texas,Burnet,13489.77737,2312
Texas,Caldwell,7385.185113,2320
Texas,Calhoun,6791.352344,2327
Texas,Callahan,2992.306609,2331
Texas,Cameron,112245.1193,2359
Texas,Camp,1247.022111,2373
Texas,Carson,2831.49301,2377
Texas,Cass,2473.299234,2382
Texas,Castro,956.5046314,2386
Texas,Chambers,6359.550568,2395
Texas,Cherokee,8279.405157,2400
Texas,Childress,3116.971051,2405
Texas,Clay,4061.364888,2409
Texas,Cochran,662.1636427,2413
Texas,Coke,3319.212896,2418
Texas,Coleman,1745.746927,2423
Texas,Collin,116558.2495,2429
Texas,Collingsworth,216.2778929,2434
Texas,Colorado,4357.560967,2441
Texas,Comal,20618.41667,2449
Texas,Comanche,2172.317719,2455
Texas,Concho,1091.020346,2458
Texas,Cooke,3344.488996,2463
Texas,Coryell,27331.79983,2469
Texas,Cottle,140.0441328,2473
Texas,Crane,389.0625544,2478
Texas,Crockett,291.8418636,2483
Texas,Crosby,277.6138337,2487
Texas,Culberson,187.4357899,2491
Texas,Dallam,2437.707771,2498
Texas,Dallas,473273.1823,2507
Texas,Dawson,4081.536654,2512
Texas,Deaf Smith,3728.79854,2515
Texas,Delta,377.2027916,2524
Texas,Denton,143217.4241,2532
Texas,DeWitt,3849.208272,2538
Texas,Dickens,484.9589176,2542
Texas,Dimmit,2234.191355,2548
Texas,Donley,534.9588557,2551
Texas,Duval,3984.460215,2556
Texas,Eastland,4031.90034,2562
Texas,Ector,30947.90861,2568
Texas,Edwards,638.0084491,2574
Texas,Ellis,38422.10132,2579
Texas,El Paso,179137.0453,2588
Texas,Erath,13501.2031,2597
Texas,Falls,6509.25652,2601
Texas,Fannin,12950.92632,2621
Texas,Fayette,7362.136766,2624
Texas,Fisher,676.641005,2628
Texas,Floyd,338.5676325,2630
Texas,Foard,1336.000005,2002
Texas,Fort Bend,177769.5831,2009
Texas,Franklin,743.8711956,2016
Texas,Freestone,3651.125317,2022
Texas,Frio,2409.307729,2028
Texas,Gaines,1835.620707,2032
Texas,Galveston,101776.6695,2059
Texas,Garza,388.5455248,2060
Texas,Gillespie,4005.298903,2066
Texas,Glasscock,1204.440693,2072
Texas,Goliad,2670.382323,2079
Texas,Gonzales,5526.20994,2086
Texas,Gray,3813.466852,2088
Texas,Grayson,32735.16986,2094
Texas,Gregg,29652.22396,2101
Texas,Grimes,11628.63411,2108
Texas,Guadalupe,41686.65313,2116
Texas,Hale,9463.502892,2120
Texas,Hall,819.9667729,2125
Texas,Hamilton,2134.104063,2128
Texas,Hansford,2105.664574,2132
Texas,Hardeman,1230.123587,2137
Texas,Hardin,15212.60621,2142
Texas,Harris,886068.6684,2149
Texas,Harrison,11559.83534,2157
Texas,Hartley,1450.075897,2160
Texas,Haskell,879.0901967,2163
Texas,Hays,30562.64232,2166
Texas,Hemphill,403.4451611,2171
Texas,Henderson,19105.51277,2178
Texas,Hidalgo,330465.6957,2188
Texas,Hill,1119.277828,2201
Texas,Hockley,8196.831908,2208
Texas,Hood,17969.88163,2213
Texas,Hopkins,5635.888143,2221
Texas,Houston,9135.280378,2228
Texas,Howard,17219.8364,2231
Texas,Hudspeth,3473.342355,2241
Texas,Hunt,11490.87771,2246
Texas,Hutchinson,9504.292955,2249
Texas,Irion,1598.587455,2255
Texas,Jack,4220.479986,2256
Texas,Jackson,3123.635378,2264
Texas,Jasper,7186.067932,2271
Texas,Jeff Davis,708.3803679,2275
Texas,Jefferson,72991.36412,2285
Texas,Jim Hogg,111.3203675,2288
Texas,Jim Wells,7567.517977,2294
Texas,Johnson,34246.67226,2299
Texas,Jones,4416.854349,2301
Texas,Karnes,3620.875476,2307
Texas,Kaufman,8743.605227,2314
Texas,Kendall,3973.831114,2319
Texas,Kenedy,405.120072,2330
Texas,Kent,785.3376931,2335
Texas,Kerr,14886.55254,2337
Texas,Kimble,1150.496818,2339
Texas,King,285.9999989,2342
Texas,Kinney,149.327627,2347
Texas,Kleberg,9599.752543,2358
Texas,Knox,469.8024637,2364
Texas,Lamar,15754.44475,2371
Texas,Lamb,505.0453349,2376
Texas,Lampasas,4014.559548,2381
Texas,La Salle,2969.551879,2388
Texas,Lavaca,3107.771283,2392
Texas,Lee,1252.21486,2398
Texas,Leon,3423.096288,2402
Texas,Liberty,15788.93121,2404
Texas,Limestone,4820.179214,2408
Texas,Lipscomb,3301.985263,2412
Texas,Live Oak,1181.235303,2416
Texas,Llano,6001.943717,2421
Texas,Loving,81.99999951,2424
Texas,Lubbock,58500.5954,2428
Texas,Lynn,2004.340809,2438
Texas,McCulloch,1332.695321,2452
Texas,McLennan,66738.90118,2477
Texas,McMullen,692.8615667,2494
Texas,Madison,3871.738013,2526
Texas,Marion,1154.448949,2547
Texas,Martin,1011.318475,2564
Texas,Mason,835.5360298,2570
Texas,Matagorda,13643.1617,2637
Texas,Maverick,17176.96007,2649
Texas,Medina,9015.825984,2652
Texas,Menard,454.7534602,2655
Texas,Midland,40559.55517,2657
Texas,Milam,5731.203824,2659
Texas,Mills,1218.088622,2663
Texas,Mitchell,2800.823639,2666
Texas,Montague,3897.147077,2669
Texas,Montgomery,100452.1838,2682
Texas,Moore,6929.347807,2683
Texas,Morris,515.2427978,2688
Texas,Motley,223.290367,2692
Texas,Nacogdoches,19460.78247,2701
Texas,Navarro,12921.54438,2706
Texas,Newton,3814.56158,2711
Texas,Nolan,3624.752364,2714
Texas,Nueces,119085.4182,2194
Texas,Ochiltree,968.9076025,2204
Texas,Oldham,2052.000006,2210
Texas,Orange,19948.9434,2214
Texas,Palo Pinto,10531.53296,2220
Texas,Panola,4697.495628,2227
Texas,Parker,21113.25018,2229
Texas,Parmer,1384.846203,2235
Texas,Pecos,3285.34584,2239
Texas,Polk,10391.10733,2243
Texas,Potter,37056.03147,2247
Texas,Presidio,1318.19971,2261
Texas,Rains,0,2268
Texas,Randall,25614.92532,2274
Texas,Reagan,214.3562824,2280
Texas,Real,3308.999986,2283
Texas,Red River,6000.271074,2295
Texas,Reeves,3055.819028,2308
Texas,Refugio,1462.600664,2334
Texas,Roberts,843.1891217,2348
Texas,Robertson,2919.542089,2353
Texas,Rockwall,18371.86605,2355
Texas,Runnels,3026.39423,2361
Texas,Rusk,14338.76074,2367
Texas,Sabine,2812.806291,2370
Texas,San Augustine,3166.071841,2380
Texas,San Jacinto,489.3906295,2387
Texas,San Patricio,10955.24602,2415
Texas,San Saba,1871.976611,2435
Texas,Schleicher,367.8170877,2437
Texas,Scurry,5806.527971,2443
Texas,Shackelford,518.1563017,2445
Texas,Shelby,3832.101621,2448
Texas,Sherman,754.1718048,2453
Texas,Smith,42369.96913,2465
Texas,Somervell,0,2470
Texas,Starr,28487.8532,2474
Texas,Stephens,2321.102509,2480
Texas,Sterling,1143.000005,2481
Texas,Stonewall,232.96501,2486
Texas,Sutton,448.7297769,2490
Texas,Swisher,2470.942746,2495
Texas,Tarrant,503753.0835,2500
Texas,Taylor,37888.69702,2508
Texas,Terrell,983.9999982,2518
Texas,Terry,4707.344933,2522
Texas,Throckmorton,1641.000004,2525
Texas,Titus,4537.922272,2531
Texas,Tom Green,33804.15829,2536
Texas,Travis,296490.8366,2543
Texas,Trinity,2014.891788,2553
Texas,Tyler,11685.65016,2560
Texas,Upshur,6502.090516,2566
Texas,Upton,1120.769235,2572
Texas,Uvalde,9594.791469,2576
Texas,Val Verde,16556.01037,2582
Texas,Van Zandt,2533.979689,2586
Texas,Victoria,35233.89011,2595
Texas,Walker,20157.36063,2603
Texas,Waller,6138.54341,2606
Texas,Ward,3828.826038,2610
Texas,Washington,4547.451786,2613
Texas,Webb,44797.30917,2616
Texas,Wharton,6977.082084,2618
Texas,Wheeler,556.0851255,2623
Texas,Wichita,43103.77263,2632
Texas,Wilbarger,3397.630854,2634
Texas,Willacy,894.7279263,2639
Texas,Williamson,144013.4594,2640
Texas,Wilson,4294.763034,2641
Texas,Winkler,429.662337,2642
Texas,Wise,3661.735205,2643
Texas,Wood,3851.804209,2644
Texas,Yoakum,904.4638148,2645
Texas,Young,6516.570741,2646
Texas,Zapata,6047.580717,2650
Texas,Zavala,3701.850842,2651
Utah,Beaver,953.773474,2653
Utah,Box Elder,8872.885975,2658
Utah,Cache,36849.58217,2661
Utah,Carbon,4996.212585,2665
Utah,Daggett,1058.999991,2668
Utah,Davis,85082.17492,2671
Utah,Duchesne,5147.487905,2672
Utah,Emery,4428.501061,2673
Utah,Garfield,1811.691255,2674
Utah,Grand,1717.762644,2675
Utah,Iron,11915.79652,2676
Utah,Juab,4406.259386,2677
Utah,Kane,3109.388415,2678
Utah,Millard,5077.704284,2680
Utah,Morgan,39.5901396,2681
Utah,Piute,1556.000003,2685
Utah,Rich,2263.999989,2687
Utah,Salt Lake,118179.0187,2690
Utah,San Juan,7236.818368,2694
Utah,Sanpete,2597.276171,2697
Utah,Sevier,430.246673,2702
Utah,Summit,7428.425777,2703
Utah,Tooele,15938.17896,2707
Utah,Uintah,8001.870364,2539
Utah,Utah,118502.4998,2555
Utah,Wasatch,1167.304559,2567
Utah,Washington,38174.8057,2577
Utah,Wayne,1009.005215,2580
Utah,Weber,57290.81643,2587
Vermont,Addison,894.4518907,2590
Vermont,Bennington,4292.348633,2591
Vermont,Caledonia,1994.276674,2596
Vermont,Chittenden,31125.80261,2599
Vermont,Essex,1877.306932,2604
Vermont,Franklin,2086.971119,2607
Vermont,Grand Isle,222.0602252,2609
Vermont,Lamoille,543.1578238,2611
Vermont,Orange,3222.727,2612
Vermont,Orleans,4360.03282,2614
Vermont,Rutland,6358.254234,2615
Vermont,Washington,5880.393724,2617
Vermont,Windham,4258.738225,2620
Vermont,Windsor,7079.237669,2625
Virginia,Accomack,1527.549981,2719
Virginia,Albemarle,15461.99455,2728
Virginia,Alleghany,2220.909792,2733
Virginia,Amelia,1854.673934,2741
Virginia,Amherst,6526.343617,2746
Virginia,Appomattox,444.6586282,2749
Virginia,Arlington,5136.18406,2753
Virginia,Augusta,9495.553527,2758
Virginia,Bath,979.461274,2763
Virginia,Bland,2752.266861,2772
Virginia,Botetourt,7296.131157,2776
Virginia,Brunswick,3583.363208,2777
Virginia,Buchanan,1356.810559,2784
Virginia,Buckingham,2075.183191,2785
Virginia,Campbell,11557.2009,2788
Virginia,Caroline,1431.606776,2793
Virginia,Carroll,1997.134665,2797
Virginia,Charles City,140.5159707,2806
Virginia,Charlotte,4220.946165,2810
Virginia,Chesterfield,116513.6317,2816
Virginia,Clarke,312.1126151,2819
Virginia,Craig,643.852177,2820
Virginia,Culpeper,2194.468695,2824
Virginia,Cumberland,5913.187859,2827
Virginia,Dickenson,30.10792032,2832
Virginia,Dinwiddie,5848.119486,2838
Virginia,Essex,2975.00924,2842
Virginia,Fauquier,8123.494543,2853
Virginia,Floyd,4253.493097,2856
Virginia,Fluvanna,6888.964684,2858
Virginia,Frederick,14690.76118,2868
Virginia,Giles,1852.627318,2873
Virginia,Gloucester,3765.015105,2887
Virginia,Goochland,3312.59742,2892
Virginia,Grayson,2736.149949,2896
Virginia,Greene,0,2899
Virginia,Greensville,864.4420944,2902
Virginia,Halifax,9533.740069,2904
Virginia,Hanover,19821.29668,2909
Virginia,Henrico,69020.19265,2915
Virginia,Henry,10401.94446,2918
Virginia,Highland,2321.000012,2920
Virginia,Isle of Wight,5799.200368,2925
Virginia,James City,21538.89695,2930
Virginia,King and Queen,731.7978462,2936
Virginia,King George,0,2938
Virginia,King William,1626.324094,2943
Virginia,Lancaster,351.8341021,2948
Virginia,Lee,18.60144542,2950
Virginia,Loudoun,39430.05794,2952
Virginia,Louisa,778.8507077,2953
Virginia,Lunenburg,4.557930466,2954
Virginia,Madison,246.8463852,2955
Virginia,Mathews,0,2962
Virginia,Mecklenburg,3599.456085,2964
Virginia,Middlesex,107.6020952,2965
Virginia,Montgomery,7890.65124,2966
Virginia,Nelson,786.914485,2968
Virginia,New Kent,0.044134643,2971
Virginia,Northampton,38.45664113,2982
Virginia,Northumberland,907.618283,2983
Virginia,Nottoway,7976.410376,2984
Virginia,Orange,7442.872167,2985
Virginia,Page,692.1568264,2986
Virginia,Patrick,906.929218,2987
Virginia,Pittsylvania,9790.163598,2988
Virginia,Powhatan,2645.313631,2989
Virginia,Prince Edward,3509.506971,2990
Virginia,Prince George,10243.30988,2991
Virginia,Prince William,82733.09237,2992
Virginia,Pulaski,5226.846663,2993
Virginia,Rappahannock,5825.455668,2994
Virginia,Rockbridge,3642.081987,2997
Virginia,Rockingham,14849.4102,2998
Virginia,Russell,2117.972697,2999
Virginia,Scott,2780.496116,2585
Virginia,Shenandoah,2913.586254,2594
Virginia,Smyth,2618.379258,2600
Virginia,Southampton,4231.895712,2608
Virginia,Spotsylvania,33092.73963,2619
Virginia,Stafford,36486.043,2629
Virginia,Surry,1642.799015,2636
Virginia,Sussex,3495.23695,2647
Virginia,Tazewell,8236.507334,2656
Virginia,Warren,1916.832323,2662
Virginia,Washington,6862.702922,2667
Virginia,Westmoreland,3074.387113,2684
Virginia,Wise,3924.429907,2695
Virginia,Wythe,1167.453723,2699
Virginia,York,19279.99901,2709
Virginia,Alexandria,0,2712
Virginia,Bristol,5023.140599,2716
Virginia,Buena Vista,6237.549128,2720
Virginia,Charlottesville,1152.961024,2722
Virginia,Chesapeake,49801.07712,2724
Virginia,Colonial Heights,3299.460464,2727
Virginia,Covington,1152.008803,2729
Virginia,Danville,6394.922378,2732
Virginia,Emporia,101.4163476,2736
Virginia,Falls Church,165.877687,2740
Virginia,Fredericksburg,6390.310091,2745
Virginia,Galax,189.6337322,2747
Virginia,Hampton,32202.20861,2751
Virginia,Harrisonburg,4207.5631,2755
Virginia,Hopewell,6541.196964,2756
Virginia,Lexington,9.073506355,2760
Virginia,Lynchburg,19951.13055,2762
Virginia,Manassas,2313.990143,2765
Virginia,Manassas Park,4918.661155,2768
Virginia,Martinsville,3489.187689,2771
Virginia,Newport News,33746.374,2775
Virginia,Norfolk,32044.9183,2778
Virginia,Norton,488.3041782,2780
Virginia,Petersburg,7215.740298,2782
Virginia,Poquoson,5211.716287,2791
Virginia,Portsmouth,14239.77667,2795
Virginia,Radford,2599.945535,2799
Virginia,Salem,12139.66153,2809
Virginia,Staunton,1827.208517,2812
Virginia,Suffolk,16355.89052,2815
Virginia,Virginia Beach,78719.82708,2826
Virginia,Waynesboro,3256.445188,2831
Virginia,Williamsburg,822.2174113,2835
Virginia,Winchester,6500.80821,2837
Washington,Adams,3810.373502,2840
Washington,Asotin,4211.837969,2845
Washington,Benton,37788.40303,2847
Washington,Chelan,15757.66157,2852
Washington,Clallam,15447.43707,2861
Washington,Clark,88355.90855,2865
Washington,Columbia,1080.481771,2869
Washington,Cowlitz,27625.51892,2871
Washington,Douglas,18018.24238,2877
Washington,Ferry,3695.031746,2880
Washington,Franklin,24745.35459,2884
Washington,Garfield,2258.365061,2886
