State,County,PCT_WIC17,FID,FID
North Carolina,Stokes,2.245214081,1777,1777
North Carolina,Surry,2.245214081,1780,1780
North Carolina,Swain,2.245214081,1784,1784
North Carolina,Transylvania,2.245214081,1786,1786
North Carolina,Tyrrell,2.245214081,1794,1794
North Carolina,Union,2.245214081,1798,1798
North Carolina,Vance,2.245214081,1801,1801
North Carolina,Wake,2.245214081,1805,1805
North Carolina,Warren,2.245214081,1809,1809
North Carolina,Washington,2.245214081,1811,1811
North Carolina,Watauga,2.245214081,1813,1813
North Carolina,Wayne,2.245214081,1814,1814
North Carolina,Wilkes,2.245214081,1817,1817
North Carolina,Wilson,2.245214081,1819,1819
North Carolina,Yadkin,2.245214081,1821,1821
North Carolina,Yancey,2.245214081,1823,1823
North Dakota,Adams,1.685061061,1826,1826
North Dakota,Barnes,1.685061061,1828,1828
North Dakota,Benson,1.685061061,1831,1831
North Dakota,Billings,1.685061061,1833,1833
North Dakota,Bottineau,1.685061061,1836,1836
North Dakota,Bowman,1.685061061,1838,1838
North Dakota,Burke,1.685061061,1841,1841
North Dakota,Burleigh,1.685061061,1844,1844
North Dakota,Cass,1.685061061,1848,1848
North Dakota,Cavalier,1.685061061,1849,1849
North Dakota,Dickey,1.685061061,2004,2004
North Dakota,Divide,1.685061061,2007,2007
North Dakota,Dunn,1.685061061,2013,2013
North Dakota,Eddy,1.685061061,2017,2017
North Dakota,Emmons,1.685061061,2021,2021
North Dakota,Foster,1.685061061,2026,2026
North Dakota,Golden Valley,1.685061061,2036,2036
North Dakota,Grand Forks,1.685061061,2043,2043
North Dakota,Grant,1.685061061,2051,2051
North Dakota,Griggs,1.685061061,2056,2056
North Dakota,Hettinger,1.685061061,2063,2063
North Dakota,Kidder,1.685061061,2068,2068
North Dakota,LaMoure,1.685061061,2074,2074
North Dakota,Logan,1.685061061,2078,2078
North Dakota,McHenry,1.685061061,2082,2082
North Dakota,McIntosh,1.685061061,2090,2090
North Dakota,McKenzie,1.685061061,2097,2097
North Dakota,McLean,1.685061061,2103,2103
North Dakota,Mercer,1.685061061,2107,2107
North Dakota,Morton,1.685061061,2114,2114
North Dakota,Mountrail,1.685061061,2119,2119
North Dakota,Nelson,1.685061061,2122,2122
North Dakota,Oliver,1.685061061,2127,2127
North Dakota,Pembina,1.685061061,2131,2131
North Dakota,Pierce,1.685061061,2136,2136
North Dakota,Ramsey,1.685061061,2141,2141
North Dakota,Ransom,1.685061061,2147,2147
North Dakota,Renville,1.685061061,2150,2150
North Dakota,Richland,1.685061061,2156,2156
North Dakota,Rolette,1.685061061,2161,2161
North Dakota,Sargent,1.685061061,2164,2164
North Dakota,Sheridan,1.685061061,2169,2169
North Dakota,Sioux,1.685061061,2175,2175
North Dakota,Slope,1.685061061,2180,2180
North Dakota,Stark,1.685061061,2182,2182
North Dakota,Steele,1.685061061,2186,2186
North Dakota,Stutsman,1.685061061,2199,2199
North Dakota,Towner,1.685061061,2205,2205
North Dakota,Traill,1.685061061,2217,2217
North Dakota,Walsh,1.685061061,2225,2225
North Dakota,Ward,1.685061061,2233,2233
North Dakota,Wells,1.685061061,2237,2237
North Dakota,Williams,1.685061061,2244,2244
Ohio,Adams,1.901993625,2248,2248
Ohio,Allen,1.901993625,2250,2250
Ohio,Ashland,1.901993625,2254,2254
Ohio,Ashtabula,1.901993625,2259,2259
Ohio,Athens,1.901993625,2266,2266
Ohio,Auglaize,1.901993625,2273,2273
Ohio,Belmont,1.901993625,2278,2278
Ohio,Brown,1.901993625,2282,2282
Ohio,Butler,1.901993625,2286,2286
Ohio,Carroll,1.901993625,2289,2289
Ohio,Champaign,1.901993625,2291,2291
Ohio,Clark,1.901993625,2300,2300
Ohio,Clermont,1.901993625,2306,2306
Ohio,Clinton,1.901993625,2310,2310
Ohio,Columbiana,1.901993625,2315,2315
Ohio,Coshocton,1.901993625,2317,2317
Ohio,Crawford,1.901993625,2323,2323
Ohio,Cuyahoga,1.901993625,2332,2332
Ohio,Darke,1.901993625,2345,2345
Ohio,Defiance,1.901993625,2350,2350
Ohio,Delaware,1.901993625,2352,2352
Ohio,Erie,1.901993625,2357,2357
Ohio,Fairfield,1.901993625,2365,2365
Ohio,Fayette,1.901993625,2368,2368
Ohio,Franklin,1.901993625,2375,2375
Ohio,Fulton,1.901993625,2378,2378
Ohio,Gallia,1.901993625,2383,2383
Ohio,Geauga,1.901993625,2390,2390
Ohio,Greene,1.901993625,2393,2393
Ohio,Guernsey,1.901993625,2399,2399
Ohio,Hamilton,1.901993625,2411,2411
Ohio,Hancock,1.901993625,2427,2427
Ohio,Hardin,1.901993625,2432,2432
Ohio,Harrison,1.901993625,2440,2440
Ohio,Henry,1.901993625,2451,2451
Ohio,Highland,1.901993625,2457,2457
Ohio,Hocking,1.901993625,2461,2461
Ohio,Holmes,1.901993625,2464,2464
Ohio,Huron,1.901993625,2468,2468
Ohio,Jackson,1.901993625,2472,2472
Ohio,Jefferson,1.901993625,2476,2476
Ohio,Knox,1.901993625,2479,2479
Ohio,Lake,1.901993625,2493,2493
Ohio,Lawrence,1.901993625,2499,2499
Ohio,Licking,1.901993625,2504,2504
Ohio,Logan,1.901993625,2510,2510
Ohio,Lorain,1.901993625,2516,2516
Ohio,Lucas,1.901993625,2520,2520
Ohio,Madison,1.901993625,2529,2529
Ohio,Mahoning,1.901993625,2534,2534
Ohio,Marion,1.901993625,2541,2541
Ohio,Medina,1.901993625,2545,2545
Ohio,Meigs,1.901993625,2549,2549
Ohio,Mercer,1.901993625,2552,2552
Ohio,Miami,1.901993625,2558,2558
Ohio,Monroe,1.901993625,2565,2565
Ohio,Montgomery,1.901993625,2573,2573
Ohio,Morgan,1.901993625,2000,2000
Ohio,Morrow,1.901993625,2006,2006
Ohio,Muskingum,1.901993625,2010,2010
Ohio,Noble,1.901993625,2012,2012
Ohio,Ottawa,1.901993625,2019,2019
Ohio,Paulding,1.901993625,2024,2024
Ohio,Perry,1.901993625,2027,2027
Ohio,Pickaway,1.901993625,2031,2031
Ohio,Pike,1.901993625,2034,2034
Ohio,Portage,1.901993625,2038,2038
Ohio,Preble,1.901993625,2039,2039
Ohio,Putnam,1.901993625,2040,2040
Ohio,Richland,1.901993625,2042,2042
Ohio,Ross,1.901993625,2045,2045
Ohio,Sandusky,1.901993625,2047,2047
Ohio,Scioto,1.901993625,2048,2048
Ohio,Seneca,1.901993625,2049,2049
Ohio,Shelby,1.901993625,2052,2052
Ohio,Stark,1.901993625,2054,2054
Ohio,Summit,1.901993625,2057,2057
Ohio,Trumbull,1.901993625,2061,2061
Ohio,Tuscarawas,1.901993625,2065,2065
Ohio,Union,1.901993625,2067,2067
Ohio,Van Wert,1.901993625,2071,2071
Ohio,Vinton,1.901993625,2075,2075
Ohio,Warren,1.901993625,2076,2076
Ohio,Washington,1.901993625,2080,2080
Ohio,Wayne,1.901993625,2084,2084
Ohio,Williams,1.901993625,2087,2087
Ohio,Wood,1.901993625,2091,2091
Ohio,Wyandot,1.901993625,2093,2093
Oklahoma,Adair,2.692684102,2095,2095
Oklahoma,Alfalfa,2.692684102,2099,2099
Oklahoma,Atoka,2.692684102,2102,2102
Oklahoma,Beaver,2.692684102,2104,2104
Oklahoma,Beckham,2.692684102,2106,2106
Oklahoma,Blaine,2.692684102,2110,2110
Oklahoma,Bryan,2.692684102,2112,2112
Oklahoma,Caddo,2.692684102,2118,2118
Oklahoma,Canadian,2.692684102,2123,2123
Oklahoma,Carter,2.692684102,2126,2126
Oklahoma,Cherokee,2.692684102,2129,2129
Oklahoma,Choctaw,2.692684102,2133,2133
Oklahoma,Cimarron,2.692684102,2135,2135
Oklahoma,Cleveland,2.692684102,2140,2140
Oklahoma,Coal,2.692684102,2144,2144
Oklahoma,Comanche,2.692684102,2145,2145
Oklahoma,Cotton,2.692684102,2146,2146
Oklahoma,Craig,2.692684102,2148,2148
Oklahoma,Creek,2.692684102,2151,2151
Oklahoma,Custer,2.692684102,2153,2153
Oklahoma,Delaware,2.692684102,2154,2154
Oklahoma,Dewey,2.692684102,2158,2158
Oklahoma,Ellis,2.692684102,2165,2165
Oklahoma,Garfield,2.692684102,2167,2167
Oklahoma,Garvin,2.692684102,2176,2176
Oklahoma,Grady,2.692684102,2184,2184
Oklahoma,Grant,2.692684102,2187,2187
Oklahoma,Greer,2.692684102,2189,2189
Oklahoma,Harmon,2.692684102,2191,2191
Oklahoma,Harper,2.692684102,2193,2193
Oklahoma,Haskell,2.692684102,2195,2195
Oklahoma,Hughes,2.692684102,2197,2197
Oklahoma,Jackson,2.692684102,2202,2202
Oklahoma,Jefferson,2.692684102,2206,2206
Oklahoma,Johnston,2.692684102,2211,2211
Oklahoma,Kay,2.692684102,2215,2215
Oklahoma,Kingfisher,2.692684102,2219,2219
Oklahoma,Kiowa,2.692684102,2222,2222
Oklahoma,Latimer,2.692684102,2226,2226
Oklahoma,Le Flore,2.692684102,2230,2230
Oklahoma,Lincoln,2.692684102,2234,2234
Oklahoma,Logan,2.692684102,2236,2236
Oklahoma,Love,2.692684102,2238,2238
Oklahoma,McClain,2.692684102,2245,2245
Oklahoma,McCurtain,2.692684102,2252,2252
Oklahoma,McIntosh,2.692684102,2258,2258
Oklahoma,Major,2.692684102,2260,2260
Oklahoma,Marshall,2.692684102,2265,2265
Oklahoma,Mayes,2.692684102,2270,2270
Oklahoma,Murray,2.692684102,2276,2276
Oklahoma,Muskogee,2.692684102,2281,2281
Oklahoma,Noble,2.692684102,2287,2287
Oklahoma,Nowata,2.692684102,2290,2290
Oklahoma,Okfuskee,2.692684102,2297,2297
Oklahoma,Oklahoma,2.692684102,2303,2303
Oklahoma,Okmulgee,2.692684102,2311,2311
Oklahoma,Osage,2.692684102,2318,2318
Oklahoma,Ottawa,2.692684102,2325,2325
Oklahoma,Pawnee,2.692684102,2329,2329
Oklahoma,Payne,2.692684102,2340,2340
Oklahoma,Pittsburg,2.692684102,2344,2344
Oklahoma,Pontotoc,2.692684102,2351,2351
Oklahoma,Pottawatomie,2.692684102,2356,2356
Oklahoma,Pushmataha,2.692684102,2362,2362
Oklahoma,Roger Mills,2.692684102,2369,2369
Oklahoma,Rogers,2.692684102,2374,2374
Oklahoma,Seminole,2.692684102,2384,2384
Oklahoma,Sequoyah,2.692684102,2391,2391
Oklahoma,Stephens,2.692684102,2396,2396
Oklahoma,Texas,2.692684102,2003,2003
Oklahoma,Tillman,2.692684102,2005,2005
Oklahoma,Tulsa,2.692684102,2008,2008
Oklahoma,Wagoner,2.692684102,2014,2014
Oklahoma,Washington,2.692684102,2018,2018
Oklahoma,Washita,2.692684102,2023,2023
Oklahoma,Woods,2.692684102,2029,2029
Oklahoma,Woodward,2.692684102,2035,2035
Oregon,Baker,2.161211871,2044,2044
Oregon,Benton,2.161211871,2053,2053
Oregon,Clackamas,2.161211871,2058,2058
Oregon,Clatsop,2.161211871,2064,2064
Oregon,Columbia,2.161211871,2070,2070
Oregon,Coos,2.161211871,2083,2083
Oregon,Crook,2.161211871,2092,2092
Oregon,Curry,2.161211871,2098,2098
Oregon,Deschutes,2.161211871,2109,2109
Oregon,Douglas,2.161211871,2115,2115
Oregon,Gilliam,2.161211871,2121,2121
Oregon,Grant,2.161211871,2130,2130
Oregon,Harney,2.161211871,2134,2134
Oregon,Hood River,2.161211871,2138,2138
Oregon,Jackson,2.161211871,2139,2139
Oregon,Jefferson,2.161211871,2143,2143
Oregon,Josephine,2.161211871,2152,2152
Oregon,Klamath,2.161211871,2155,2155
Oregon,Lake,2.161211871,2159,2159
Oregon,Lane,2.161211871,2170,2170
Oregon,Lincoln,2.161211871,2174,2174
Oregon,Linn,2.161211871,2181,2181
Oregon,Malheur,2.161211871,2185,2185
Oregon,Marion,2.161211871,2200,2200
Oregon,Morrow,2.161211871,2209,2209
Oregon,Multnomah,2.161211871,2218,2218
Oregon,Polk,2.161211871,2223,2223
Oregon,Sherman,2.161211871,2232,2232
Oregon,Tillamook,2.161211871,2242,2242
Oregon,Umatilla,2.161211871,2251,2251
Oregon,Union,2.161211871,2257,2257
Oregon,Wallowa,2.161211871,2263,2263
Oregon,Wasco,2.161211871,2267,2267
Oregon,Washington,2.161211871,2272,2272
Oregon,Wheeler,2.161211871,2277,2277
Oregon,Yamhill,2.161211871,2284,2284
Pennsylvania,Adams,1.765328805,2292,2292
Pennsylvania,Allegheny,1.765328805,2302,2302
Pennsylvania,Armstrong,1.765328805,2309,2309
Pennsylvania,Beaver,1.765328805,2321,2321
Pennsylvania,Bedford,1.765328805,2324,2324
Pennsylvania,Berks,1.765328805,2326,2326
Pennsylvania,Blair,1.765328805,2328,2328
Pennsylvania,Bradford,1.765328805,2333,2333
Pennsylvania,Bucks,1.765328805,2336,2336
Pennsylvania,Butler,1.765328805,2338,2338
Pennsylvania,Cambria,1.765328805,2341,2341
Pennsylvania,Cameron,1.765328805,2343,2343
Pennsylvania,Carbon,1.765328805,2349,2349
Pennsylvania,Centre,1.765328805,2354,2354
Pennsylvania,Chester,1.765328805,2360,2360
Pennsylvania,Clarion,1.765328805,2366,2366
Pennsylvania,Clearfield,1.765328805,2372,2372
Pennsylvania,Clinton,1.765328805,2379,2379
Pennsylvania,Columbia,1.765328805,2385,2385
Pennsylvania,Crawford,1.765328805,2389,2389
Pennsylvania,Cumberland,1.765328805,2397,2397
Pennsylvania,Dauphin,1.765328805,2403,2403
Pennsylvania,Delaware,1.765328805,2414,2414
Pennsylvania,Elk,1.765328805,2420,2420
Pennsylvania,Erie,1.765328805,2425,2425
Pennsylvania,Fayette,1.765328805,2431,2431
Pennsylvania,Forest,1.765328805,2436,2436
Pennsylvania,Franklin,1.765328805,2439,2439
Pennsylvania,Fulton,1.765328805,2446,2446
Pennsylvania,Greene,1.765328805,2447,2447
Pennsylvania,Huntingdon,1.765328805,2454,2454
Pennsylvania,Indiana,1.765328805,2459,2459
Pennsylvania,Jefferson,1.765328805,2462,2462
Pennsylvania,Juniata,1.765328805,2466,2466
Pennsylvania,Lackawanna,1.765328805,2471,2471
Pennsylvania,Lancaster,1.765328805,2482,2482
Pennsylvania,Lawrence,1.765328805,2488,2488
Pennsylvania,Lebanon,1.765328805,2492,2492
Pennsylvania,Lehigh,1.765328805,2496,2496
Pennsylvania,Luzerne,1.765328805,2501,2501
Pennsylvania,Lycoming,1.765328805,2505,2505
Pennsylvania,McKean,1.765328805,2509,2509
Pennsylvania,Mercer,1.765328805,2513,2513
Pennsylvania,Mifflin,1.765328805,2517,2517
Pennsylvania,Monroe,1.765328805,2521,2521
Pennsylvania,Montgomery,1.765328805,2528,2528
Pennsylvania,Montour,1.765328805,2533,2533
Pennsylvania,Northampton,1.765328805,2537,2537
Pennsylvania,Northumberland,1.765328805,2544,2544
Pennsylvania,Perry,1.765328805,2554,2554
Pennsylvania,Philadelphia,1.765328805,2563,2563
Pennsylvania,Pike,1.765328805,2571,2571
Pennsylvania,Potter,1.765328805,2575,2575
Pennsylvania,Schuylkill,1.765328805,2581,2581
Pennsylvania,Snyder,1.765328805,2583,2583
Pennsylvania,Somerset,1.765328805,2589,2589
Pennsylvania,Sullivan,1.765328805,2293,2293
Pennsylvania,Susquehanna,1.765328805,2298,2298
Pennsylvania,Tioga,1.765328805,2305,2305
Pennsylvania,Union,1.765328805,2313,2313
Pennsylvania,Venango,1.765328805,2316,2316
Pennsylvania,Warren,1.765328805,2322,2322
Pennsylvania,Washington,1.765328805,2346,2346
Pennsylvania,Wayne,1.765328805,2363,2363
Pennsylvania,Westmoreland,1.765328805,2394,2394
Pennsylvania,Wyoming,1.765328805,2407,2407
Pennsylvania,York,1.765328805,2419,2419
Rhode Island,Bristol,1.840304415,2433,2433
Rhode Island,Kent,1.840304415,2444,2444
Rhode Island,Newport,1.840304415,2460,2460
Rhode Island,Providence,1.840304415,2475,2475
Rhode Island,Washington,1.840304415,2484,2484
South Carolina,Abbeville,1.976997842,2489,2489
South Carolina,Aiken,1.976997842,2503,2503
South Carolina,Allendale,1.976997842,2527,2527
South Carolina,Anderson,1.976997842,2559,2559
South Carolina,Bamberg,1.976997842,2592,2592
South Carolina,Barnwell,1.976997842,2605,2605
South Carolina,Beaufort,1.976997842,2626,2626
South Carolina,Berkeley,1.976997842,2631,2631
South Carolina,Calhoun,1.976997842,2635,2635
South Carolina,Charleston,1.976997842,2691,2691
South Carolina,Cherokee,1.976997842,2700,2700
South Carolina,Chester,1.976997842,2704,2704
South Carolina,Chesterfield,1.976997842,2708,2708
South Carolina,Clarendon,1.976997842,2715,2715
South Carolina,Colleton,1.976997842,2718,2718
South Carolina,Darlington,1.976997842,2721,2721
South Carolina,Dillon,1.976997842,2725,2725
South Carolina,Dorchester,1.976997842,2730,2730
South Carolina,Edgefield,1.976997842,2735,2735
South Carolina,Fairfield,1.976997842,2738,2738
South Carolina,Florence,1.976997842,2742,2742
South Carolina,Georgetown,1.976997842,2752,2752
South Carolina,Greenville,1.976997842,2759,2759
South Carolina,Greenwood,1.976997842,2764,2764
South Carolina,Hampton,1.976997842,2767,2767
South Carolina,Horry,1.976997842,2774,2774
South Carolina,Jasper,1.976997842,2783,2783
South Carolina,Kershaw,1.976997842,2787,2787
South Carolina,Lancaster,1.976997842,2790,2790
South Carolina,Laurens,1.976997842,2794,2794
South Carolina,Lee,1.976997842,2800,2800
South Carolina,Lexington,1.976997842,2803,2803
South Carolina,McCormick,1.976997842,2807,2807
South Carolina,Marion,1.976997842,2811,2811
South Carolina,Marlboro,1.976997842,2813,2813
South Carolina,Newberry,1.976997842,2818,2818
South Carolina,Oconee,1.976997842,2822,2822
South Carolina,Orangeburg,1.976997842,2829,2829
South Carolina,Pickens,1.976997842,2834,2834
South Carolina,Richland,1.976997842,2843,2843
South Carolina,Saluda,1.976997842,2846,2846
South Carolina,Spartanburg,1.976997842,2851,2851
South Carolina,Sumter,1.976997842,2855,2855
South Carolina,Union,1.976997842,2860,2860
South Carolina,Williamsburg,1.976997842,2864,2864
South Carolina,York,1.976997842,2867,2867
South Dakota,Aurora,2.11191232,2870,2870
South Dakota,Beadle,2.11191232,2874,2874
South Dakota,Bennett,2.11191232,2876,2876
South Dakota,Bon Homme,2.11191232,2879,2879
South Dakota,Brookings,2.11191232,2882,2882
South Dakota,Brown,2.11191232,2885,2885
South Dakota,Brule,2.11191232,2888,2888
South Dakota,Buffalo,2.11191232,2891,2891
South Dakota,Butte,2.11191232,2895,2895
South Dakota,Campbell,2.11191232,2897,2897
South Dakota,Charles Mix,2.11191232,2900,2900
South Dakota,Clark,2.11191232,2901,2901
South Dakota,Clay,2.11191232,2903,2903
South Dakota,Codington,2.11191232,2906,2906
South Dakota,Corson,2.11191232,2907,2907
South Dakota,Custer,2.11191232,2908,2908
South Dakota,Davison,2.11191232,2910,2910
South Dakota,Day,2.11191232,2911,2911
South Dakota,Deuel,2.11191232,2912,2912
South Dakota,Dewey,2.11191232,2914,2914
South Dakota,Douglas,2.11191232,2916,2916
South Dakota,Edmunds,2.11191232,2917,2917
South Dakota,Fall River,2.11191232,2919,2919
South Dakota,Faulk,2.11191232,2921,2921
South Dakota,Grant,2.11191232,2922,2922
South Dakota,Gregory,2.11191232,2923,2923
South Dakota,Haakon,2.11191232,2924,2924
South Dakota,Hamlin,2.11191232,2926,2926
South Dakota,Hand,2.11191232,2928,2928
South Dakota,Hanson,2.11191232,2929,2929
South Dakota,Harding,2.11191232,2931,2931
South Dakota,Hughes,2.11191232,2933,2933
South Dakota,Hutchinson,2.11191232,2934,2934
South Dakota,Hyde,2.11191232,2937,2937
South Dakota,Jackson,2.11191232,2939,2939
South Dakota,Jerauld,2.11191232,2941,2941
South Dakota,Jones,2.11191232,2944,2944
South Dakota,Kingsbury,2.11191232,2945,2945
South Dakota,Lake,2.11191232,2401,2401
South Dakota,Lawrence,2.11191232,2406,2406
South Dakota,Lincoln,2.11191232,2410,2410
South Dakota,Lyman,2.11191232,2417,2417
South Dakota,McCook,2.11191232,2422,2422
South Dakota,McPherson,2.11191232,2426,2426
South Dakota,Marshall,2.11191232,2430,2430
South Dakota,Meade,2.11191232,2442,2442
South Dakota,Mellette,2.11191232,2450,2450
South Dakota,Miner,2.11191232,2456,2456
South Dakota,Minnehaha,2.11191232,2467,2467
South Dakota,Moody,2.11191232,2485,2485
South Dakota,Pennington,2.11191232,2497,2497
South Dakota,Perkins,2.11191232,2502,2502
South Dakota,Potter,2.11191232,2506,2506
South Dakota,Roberts,2.11191232,2511,2511
South Dakota,Sanborn,2.11191232,2514,2514
South Dakota,Shannon,2.11191232,2519,2519
South Dakota,Spink,2.11191232,2523,2523
South Dakota,Stanley,2.11191232,2530,2530
South Dakota,Sully,2.11191232,2535,2535
South Dakota,Todd,2.11191232,2540,2540
South Dakota,Tripp,2.11191232,2546,2546
South Dakota,Turner,2.11191232,2550,2550
South Dakota,Union,2.11191232,2557,2557
South Dakota,Walworth,2.11191232,2561,2561
South Dakota,Yankton,2.11191232,2569,2569
South Dakota,Ziebach,2.11191232,2578,2578
Tennessee,Anderson,2.029528857,2584,2584
Tennessee,Bedford,2.029528857,2593,2593
Tennessee,Benton,2.029528857,2598,2598
Tennessee,Bledsoe,2.029528857,2602,2602
Tennessee,Blount,2.029528857,2622,2622
Tennessee,Bradley,2.029528857,2627,2627
Tennessee,Campbell,2.029528857,2633,2633
Tennessee,Cannon,2.029528857,2638,2638
Tennessee,Carroll,2.029528857,2648,2648
Tennessee,Carter,2.029528857,2654,2654
Tennessee,Cheatham,2.029528857,2660,2660
Tennessee,Chester,2.029528857,2664,2664
Tennessee,Claiborne,2.029528857,2670,2670
Tennessee,Clay,2.029528857,2679,2679
Tennessee,Cocke,2.029528857,2686,2686
Tennessee,Coffee,2.029528857,2689,2689
Tennessee,Crockett,2.029528857,2693,2693
Tennessee,Cumberland,2.029528857,2696,2696
Tennessee,Davidson,2.029528857,2698,2698
Tennessee,Decatur,2.029528857,2705,2705
Tennessee,DeKalb,2.029528857,2710,2710
Tennessee,Dickson,2.029528857,2717,2717
Tennessee,Dyer,2.029528857,2723,2723
Tennessee,Fayette,2.029528857,2726,2726
Tennessee,Fentress,2.029528857,2731,2731
Tennessee,Franklin,2.029528857,2734,2734
Tennessee,Gibson,2.029528857,2739,2739
Tennessee,Giles,2.029528857,2743,2743
Tennessee,Grainger,2.029528857,2748,2748
Tennessee,Greene,2.029528857,2750,2750
Tennessee,Grundy,2.029528857,2754,2754
Tennessee,Hamblen,2.029528857,2757,2757
Tennessee,Hamilton,2.029528857,2761,2761
Tennessee,Hancock,2.029528857,2766,2766
Tennessee,Hardeman,2.029528857,2770,2770
Tennessee,Hardin,2.029528857,2773,2773
Tennessee,Hawkins,2.029528857,2779,2779
Tennessee,Haywood,2.029528857,2781,2781
Tennessee,Henderson,2.029528857,2786,2786
Tennessee,Henry,2.029528857,2789,2789
Tennessee,Hickman,2.029528857,2792,2792
Tennessee,Houston,2.029528857,2796,2796
Tennessee,Humphreys,2.029528857,2798,2798
Tennessee,Jackson,2.029528857,2801,2801
Tennessee,Jefferson,2.029528857,2804,2804
Tennessee,Johnson,2.029528857,2808,2808
Tennessee,Knox,2.029528857,2814,2814
Tennessee,Lake,2.029528857,2817,2817
Tennessee,Lauderdale,2.029528857,2821,2821
Tennessee,Lawrence,2.029528857,2823,2823
Tennessee,Lewis,2.029528857,2825,2825
Tennessee,Lincoln,2.029528857,2828,2828
Tennessee,Loudon,2.029528857,2830,2830
Tennessee,McMinn,2.029528857,2833,2833
Tennessee,McNairy,2.029528857,2836,2836
Tennessee,Macon,2.029528857,2839,2839
Tennessee,Madison,2.029528857,2841,2841
Tennessee,Marion,2.029528857,2844,2844
Tennessee,Marshall,2.029528857,2848,2848
Tennessee,Maury,2.029528857,2850,2850
Tennessee,Meigs,2.029528857,2854,2854
Tennessee,Monroe,2.029528857,2857,2857
Tennessee,Montgomery,2.029528857,2859,2859
Tennessee,Moore,2.029528857,2863,2863
Tennessee,Morgan,2.029528857,2866,2866
Tennessee,Obion,2.029528857,2872,2872
Tennessee,Overton,2.029528857,2875,2875
Tennessee,Perry,2.029528857,2878,2878
Tennessee,Pickett,2.029528857,2881,2881
Tennessee,Polk,2.029528857,2883,2883
Tennessee,Putnam,2.029528857,2890,2890
Tennessee,Rhea,2.029528857,2893,2893
Tennessee,Roane,2.029528857,2001,2001
Tennessee,Robertson,2.029528857,2011,2011
Tennessee,Rutherford,2.029528857,2015,2015
Tennessee,Scott,2.029528857,2020,2020
Tennessee,Sequatchie,2.029528857,2025,2025
Tennessee,Sevier,2.029528857,2030,2030
Tennessee,Shelby,2.029528857,2033,2033
Tennessee,Smith,2.029528857,2037,2037
Tennessee,Stewart,2.029528857,2041,2041
Tennessee,Sullivan,2.029528857,2046,2046
Tennessee,Sumner,2.029528857,2050,2050
Tennessee,Tipton,2.029528857,2055,2055
Tennessee,Trousdale,2.029528857,2062,2062
Tennessee,Unicoi,2.029528857,2069,2069
Tennessee,Union,2.029528857,2073,2073
Tennessee,Van Buren,2.029528857,2077,2077
Tennessee,Warren,2.029528857,2081,2081
Tennessee,Washington,2.029528857,2085,2085
Tennessee,Wayne,2.029528857,2089,2089
Tennessee,Weakley,2.029528857,2096,2096
Tennessee,White,2.029528857,2100,2100
Tennessee,Williamson,2.029528857,2105,2105
Tennessee,Wilson,2.029528857,2111,2111
Texas,Anderson,2.903674195,2113,2113
Texas,Andrews,2.903674195,2117,2117
Texas,Angelina,2.903674195,2124,2124
Texas,Aransas,2.903674195,2162,2162
Texas,Archer,2.903674195,2168,2168
Texas,Armstrong,2.903674195,2172,2172
Texas,Atascosa,2.903674195,2173,2173
Texas,Austin,2.903674195,2177,2177
Texas,Bailey,2.903674195,2179,2179
Texas,Bandera,2.903674195,2183,2183
Texas,Bastrop,2.903674195,2190,2190
Texas,Baylor,2.903674195,2192,2192
Texas,Bee,2.903674195,2196,2196
Texas,Bell,2.903674195,2198,2198
Texas,Bexar,2.903674195,2203,2203
Texas,Blanco,2.903674195,2207,2207
Texas,Borden,2.903674195,2212,2212
Texas,Bosque,2.903674195,2216,2216
Texas,Bowie,2.903674195,2224,2224
Texas,Brazoria,2.903674195,2240,2240
Texas,Brazos,2.903674195,2253,2253
Texas,Brewster,2.903674195,2262,2262
Texas,Briscoe,2.903674195,2269,2269
Texas,Brooks,2.903674195,2279,2279
Texas,Brown,2.903674195,2296,2296
Texas,Burleson,2.903674195,2304,2304
Texas,Burnet,2.903674195,2312,2312
Texas,Caldwell,2.903674195,2320,2320
Texas,Calhoun,2.903674195,2327,2327
Texas,Callahan,2.903674195,2331,2331
Texas,Cameron,2.903674195,2359,2359
Texas,Camp,2.903674195,2373,2373
Texas,Carson,2.903674195,2377,2377
Texas,Cass,2.903674195,2382,2382
Texas,Castro,2.903674195,2386,2386
Texas,Chambers,2.903674195,2395,2395
Texas,Cherokee,2.903674195,2400,2400
Texas,Childress,2.903674195,2405,2405
Texas,Clay,2.903674195,2409,2409
Texas,Cochran,2.903674195,2413,2413
Texas,Coke,2.903674195,2418,2418
Texas,Coleman,2.903674195,2423,2423
Texas,Collin,2.903674195,2429,2429
Texas,Collingsworth,2.903674195,2434,2434
Texas,Colorado,2.903674195,2441,2441
Texas,Comal,2.903674195,2449,2449
Texas,Comanche,2.903674195,2455,2455
Texas,Concho,2.903674195,2458,2458
Texas,Cooke,2.903674195,2463,2463
Texas,Coryell,2.903674195,2469,2469
Texas,Cottle,2.903674195,2473,2473
Texas,Crane,2.903674195,2478,2478
Texas,Crockett,2.903674195,2483,2483
Texas,Crosby,2.903674195,2487,2487
Texas,Culberson,2.903674195,2491,2491
Texas,Dallam,2.903674195,2498,2498
Texas,Dallas,2.903674195,2507,2507
Texas,Dawson,2.903674195,2512,2512
Texas,Deaf Smith,2.903674195,2515,2515
Texas,Delta,2.903674195,2524,2524
