State,County,LACCESS_SENIORS15,FID,FID
North Carolina,Wake,12936.08938,1805,1805
North Carolina,Warren,219.3448432,1809,1809
North Carolina,Washington,611.8810341,1811,1811
North Carolina,Watauga,494.6292672,1813,1813
North Carolina,Wayne,3020.183867,1814,1814
North Carolina,Wilkes,1416.570603,1817,1817
North Carolina,Wilson,399.6564176,1819,1819
North Carolina,Yadkin,177.0824544,1821,1821
North Carolina,Yancey,49.98016251,1823,1823
North Dakota,Adams,140.3920217,1826,1826
North Dakota,Barnes,541.3088905,1828,1828
North Dakota,Benson,642.341188,1831,1831
North Dakota,Billings,150.999999,1833,1833
North Dakota,Bottineau,600.0103896,1836,1836
North Dakota,Bowman,189.3206463,1838,1838
North Dakota,Burke,411.9999991,1841,1841
North Dakota,Burleigh,2588.325787,1844,1844
North Dakota,Cass,2397.902669,1848,1848
North Dakota,Cavalier,367.1004039,1849,1849
North Dakota,Dickey,171.8613042,2004,2004
North Dakota,Divide,180.2350862,2007,2007
North Dakota,Dunn,306.5182162,2013,2013
North Dakota,Eddy,148.9554401,2017,2017
North Dakota,Emmons,415.1336884,2021,2021
North Dakota,Foster,155.9114292,2026,2026
North Dakota,Golden Valley,358.000001,2036,2036
North Dakota,Grand Forks,891.5350207,2043,2043
North Dakota,Grant,260.8681932,2051,2051
North Dakota,Griggs,194.5368023,2056,2056
North Dakota,Hettinger,637.4925908,2063,2063
North Dakota,Kidder,508.0486258,2068,2068
North Dakota,LaMoure,436.2704812,2074,2074
North Dakota,Logan,231.096491,2078,2078
North Dakota,McHenry,778.7917952,2082,2082
North Dakota,McIntosh,105.2037168,2090,2090
North Dakota,McKenzie,315.0753047,2097,2097
North Dakota,McLean,1053.081427,2103,2103
North Dakota,Mercer,271.4161478,2107,2107
North Dakota,Morton,1357.343296,2114,2114
North Dakota,Mountrail,163.9584596,2119,2119
North Dakota,Nelson,858.0000007,2122,2122
North Dakota,Oliver,252.9090903,2127,2127
North Dakota,Pembina,636.3156988,2131,2131
North Dakota,Pierce,157.005271,2136,2136
North Dakota,Ramsey,375.0654145,2141,2141
North Dakota,Ransom,154.4469263,2147,2147
North Dakota,Renville,266.8707169,2150,2150
North Dakota,Richland,1078.22225,2156,2156
North Dakota,Rolette,258.3777177,2161,2161
North Dakota,Sargent,162.2601845,2164,2164
North Dakota,Sheridan,328.1653901,2169,2169
North Dakota,Sioux,155.0408892,2175,2175
North Dakota,Slope,129.645047,2180,2180
North Dakota,Stark,569.4528321,2182,2182
North Dakota,Steele,400.2851064,2186,2186
North Dakota,Stutsman,1255.92192,2199,2199
North Dakota,Towner,165.4418424,2205,2205
North Dakota,Traill,213.585117,2217,2217
North Dakota,Walsh,416.1467579,2225,2225
North Dakota,Ward,2033.212587,2233,2233
North Dakota,Wells,445.6788615,2237,2237
North Dakota,Williams,572.8870736,2244,2244
Ohio,Adams,266.2608509,2248,2248
Ohio,Allen,3243.518347,2250,2250
Ohio,Ashland,514.6381766,2254,2254
Ohio,Ashtabula,3532.810563,2259,2259
Ohio,Athens,1230.923233,2266,2266
Ohio,Auglaize,283.5660487,2273,2273
Ohio,Belmont,1561.028555,2278,2278
Ohio,Brown,551.6730945,2282,2282
Ohio,Butler,13393.0198,2286,2286
Ohio,Carroll,392.2659473,2289,2289
Ohio,Champaign,113.9014935,2291,2291
Ohio,Clark,5140.709128,2300,2300
Ohio,Clermont,7723.243464,2306,2306
Ohio,Clinton,1129.797777,2310,2310
Ohio,Columbiana,3807.712575,2315,2315
Ohio,Coshocton,1071.457922,2317,2317
Ohio,Crawford,1868.98806,2323,2323
Ohio,Cuyahoga,43754.11922,2332,2332
Ohio,Darke,633.5970903,2345,2345
Ohio,Defiance,741.9932995,2350,2350
Ohio,Delaware,3725.334431,2352,2352
Ohio,Erie,3881.243639,2357,2357
Ohio,Fairfield,4085.470963,2365,2365
Ohio,Fayette,144.6912839,2368,2368
Ohio,Franklin,27484.94563,2375,2375
Ohio,Fulton,1146.11962,2378,2378
Ohio,Gallia,670.7360798,2383,2383
Ohio,Geauga,2980.902157,2390,2390
Ohio,Greene,6213.875543,2393,2393
Ohio,Guernsey,1199.151316,2399,2399
Ohio,Hamilton,32824.60536,2411,2411
Ohio,Hancock,1549.571039,2427,2427
Ohio,Hardin,382.0239241,2432,2432
Ohio,Harrison,56.54360282,2440,2440
Ohio,Henry,717.3832264,2451,2451
Ohio,Highland,359.7343885,2457,2457
Ohio,Hocking,888.6452946,2461,2461
Ohio,Holmes,137.8733435,2464,2464
Ohio,Huron,1225.785408,2468,2468
Ohio,Jackson,235.3343332,2472,2472
Ohio,Jefferson,2864.340062,2476,2476
Ohio,Knox,1471.47614,2479,2479
Ohio,Lake,11291.18408,2493,2493
Ohio,Lawrence,1353.390387,2499,2499
Ohio,Licking,4697.209814,2504,2504
Ohio,Logan,698.3858872,2510,2510
Ohio,Lorain,11917.07212,2516,2516
Ohio,Lucas,9543.103616,2520,2520
Ohio,Madison,1647.768683,2529,2529
Ohio,Mahoning,10853.46345,2534,2534
Ohio,Marion,2318.471296,2541,2541
Ohio,Medina,4375.620946,2545,2545
Ohio,Meigs,653.1190505,2549,2549
Ohio,Mercer,210.4580647,2552,2552
Ohio,Miami,1855.5284,2558,2558
Ohio,Monroe,132.3471966,2565,2565
Ohio,Montgomery,22495.60805,2573,2573
Ohio,Morgan,146.0331289,2000,2000
Ohio,Morrow,24.93584684,2006,2006
Ohio,Muskingum,2377.050198,2010,2010
Ohio,Noble,1131.26928,2012,2012
Ohio,Ottawa,2120.423543,2019,2019
Ohio,Paulding,400.7789847,2024,2024
Ohio,Perry,181.5206981,2027,2027
Ohio,Pickaway,557.9745235,2031,2031
Ohio,Pike,532.5013002,2034,2034
Ohio,Portage,5783.489483,2038,2038
Ohio,Preble,74.76962751,2039,2039
Ohio,Putnam,741.7338165,2040,2040
Ohio,Richland,4766.535542,2042,2042
Ohio,Ross,1425.67804,2045,2045
Ohio,Sandusky,1123.34564,2047,2047
Ohio,Scioto,2712.900447,2048,2048
Ohio,Seneca,1644.381033,2049,2049
Ohio,Shelby,1109.87026,2052,2052
Ohio,Stark,17205.42418,2054,2054
Ohio,Summit,23184.42787,2057,2057
Ohio,Trumbull,7975.839773,2061,2061
Ohio,Tuscarawas,3207.460345,2065,2065
Ohio,Union,837.1587319,2067,2067
Ohio,Van Wert,898.9279374,2071,2071
Ohio,Vinton,927.6381039,2075,2075
Ohio,Warren,8067.168543,2076,2076
Ohio,Washington,1072.185643,2080,2080
Ohio,Wayne,3298.536784,2084,2084
Ohio,Williams,812.3178118,2087,2087
Ohio,Wood,4576.479889,2091,2091
Ohio,Wyandot,174.4674589,2093,2093
Oklahoma,Adair,231.8015266,2095,2095
Oklahoma,Alfalfa,640.0975232,2099,2099
Oklahoma,Atoka,927.3945579,2102,2102
Oklahoma,Beaver,360.2962237,2104,2104
Oklahoma,Beckham,293.4700353,2106,2106
Oklahoma,Blaine,847.7763383,2110,2110
Oklahoma,Bryan,1477.127952,2112,2112
Oklahoma,Caddo,1563.465405,2118,2118
Oklahoma,Canadian,2818.719527,2123,2123
Oklahoma,Carter,838.7996859,2126,2126
Oklahoma,Cherokee,1766.247533,2129,2129
Oklahoma,Choctaw,1271.689526,2133,2133
Oklahoma,Cimarron,202.2671959,2135,2135
Oklahoma,Cleveland,4493.669196,2140,2140
Oklahoma,Coal,274.0485249,2144,2144
Oklahoma,Comanche,3301.950191,2145,2145
Oklahoma,Cotton,875.6958491,2146,2146
Oklahoma,Craig,462.2551061,2148,2148
Oklahoma,Creek,2475.841361,2151,2151
Oklahoma,Custer,1003.811623,2153,2153
Oklahoma,Delaware,1573.909671,2154,2154
Oklahoma,Dewey,958.0000005,2158,2158
Oklahoma,Ellis,790.0000016,2165,2165
Oklahoma,Garfield,1489.537451,2167,2167
Oklahoma,Garvin,921.8557994,2176,2176
Oklahoma,Grady,1202.857964,2184,2184
Oklahoma,Grant,609.1573657,2187,2187
Oklahoma,Greer,125.6794994,2189,2189
Oklahoma,Harmon,51.09931957,2191,2191
Oklahoma,Harper,388.1434736,2193,2193
Oklahoma,Haskell,860.0355429,2195,2195
Oklahoma,Hughes,734.7109345,2197,2197
Oklahoma,Jackson,896.3972317,2202,2202
Oklahoma,Jefferson,297.2799596,2206,2206
Oklahoma,Johnston,674.4836421,2211,2211
Oklahoma,Kay,2191.739621,2215,2215
Oklahoma,Kingfisher,238.7000723,2219,2219
Oklahoma,Kiowa,959.6084976,2222,2222
Oklahoma,Latimer,480.8856878,2226,2226
Oklahoma,Le Flore,1147.951455,2230,2230
Oklahoma,Lincoln,364.7132073,2234,2234
Oklahoma,Logan,1082.38093,2236,2236
Oklahoma,Love,393.3437217,2238,2238
Oklahoma,McClain,421.7254143,2245,2245
Oklahoma,McCurtain,899.8827663,2252,2252
Oklahoma,McIntosh,523.7905271,2258,2258
Oklahoma,Major,290.374568,2260,2260
Oklahoma,Marshall,558.9260239,2265,2265
Oklahoma,Mayes,602.5312772,2270,2270
Oklahoma,Murray,66.26113502,2276,2276
Oklahoma,Muskogee,1435.675665,2281,2281
Oklahoma,Noble,479.8325826,2287,2287
Oklahoma,Nowata,432.0532896,2290,2290
Oklahoma,Okfuskee,303.3487442,2297,2297
Oklahoma,Oklahoma,18112.00564,2303,2303
Oklahoma,Okmulgee,1483.756812,2311,2311
Oklahoma,Osage,2361.162957,2318,2318
Oklahoma,Ottawa,869.0546378,2325,2325
Oklahoma,Pawnee,41.96170455,2329,2329
Oklahoma,Payne,2070.126728,2340,2340
Oklahoma,Pittsburg,3284.601824,2344,2344
Oklahoma,Pontotoc,1473.822305,2351,2351
Oklahoma,Pottawatomie,1206.308564,2356,2356
Oklahoma,Pushmataha,1035.670839,2362,2362
Oklahoma,Roger Mills,362.6324239,2369,2369
Oklahoma,Rogers,2831.02222,2374,2374
Oklahoma,Seminole,274.4781535,2384,2384
Oklahoma,Sequoyah,617.8480401,2391,2391
Oklahoma,Stephens,1144.299785,2396,2396
Oklahoma,Texas,758.7007076,2003,2003
Oklahoma,Tillman,530.5567791,2005,2005
Oklahoma,Tulsa,18446.50591,2008,2008
Oklahoma,Wagoner,2339.682906,2014,2014
Oklahoma,Washington,2524.422752,2018,2018
Oklahoma,Washita,666.9933542,2023,2023
Oklahoma,Woods,642.2531346,2029,2029
Oklahoma,Woodward,764.3729919,2035,2035
Oregon,Baker,1725.527146,2044,2044
Oregon,Benton,2988.917531,2053,2053
Oregon,Clackamas,6853.755059,2058,2058
Oregon,Clatsop,928.9085517,2064,2064
Oregon,Columbia,1109.351867,2070,2070
Oregon,Coos,1668.78102,2083,2083
Oregon,Crook,695.3717231,2092,2092
Oregon,Curry,887.5130876,2098,2098
Oregon,Deschutes,3342.943035,2109,2109
Oregon,Douglas,4977.381135,2115,2115
Oregon,Gilliam,167.8661196,2121,2121
Oregon,Grant,732.7182753,2130,2130
Oregon,Harney,518.02916,2134,2134
Oregon,Hood River,198.7290216,2138,2138
Oregon,Jackson,6732.680066,2139,2139
Oregon,Jefferson,567.4202809,2143,2143
Oregon,Josephine,3705.224481,2152,2152
Oregon,Klamath,4624.461459,2155,2155
Oregon,Lake,757.4427971,2159,2159
Oregon,Lane,8887.17757,2170,2170
Oregon,Lincoln,1870.574318,2174,2174
Oregon,Linn,3579.137774,2181,2181
Oregon,Malheur,526.5277278,2185,2185
Oregon,Marion,5553.29388,2200,2200
Oregon,Morrow,422.159868,2209,2209
Oregon,Multnomah,7540.079525,2218,2218
Oregon,Polk,3162.033777,2223,2223
Oregon,Sherman,317.6601808,2232,2232
Oregon,Tillamook,307.5669017,2242,2242
Oregon,Umatilla,3301.435628,2251,2251
Oregon,Union,971.1668837,2257,2257
Oregon,Wallowa,457.9112102,2263,2263
Oregon,Wasco,1924.079115,2267,2267
Oregon,Washington,4599.30597,2272,2272
Oregon,Wheeler,420.0000009,2277,2277
Oregon,Yamhill,2387.283091,2284,2284
Pennsylvania,Adams,1817.264969,2292,2292
Pennsylvania,Allegheny,53613.31631,2302,2302
Pennsylvania,Armstrong,944.6891576,2309,2309
Pennsylvania,Beaver,11528.85769,2321,2321
Pennsylvania,Bedford,840.7404526,2324,2324
Pennsylvania,Berks,9559.563688,2326,2326
Pennsylvania,Blair,5533.588917,2328,2328
Pennsylvania,Bradford,1088.676896,2333,2333
Pennsylvania,Bucks,25454.6765,2336,2336
Pennsylvania,Butler,5577.046502,2338,2338
Pennsylvania,Cambria,7054.719263,2341,2341
Pennsylvania,Cameron,115.8750447,2343,2343
Pennsylvania,Carbon,1245.570209,2349,2349
Pennsylvania,Centre,3614.549191,2354,2354
Pennsylvania,Chester,24099.36748,2360,2360
Pennsylvania,Clarion,381.3301628,2366,2366
Pennsylvania,Clearfield,1957.680171,2372,2372
Pennsylvania,Clinton,1336.788714,2379,2379
Pennsylvania,Columbia,1333.870312,2385,2385
Pennsylvania,Crawford,1902.774097,2389,2389
Pennsylvania,Cumberland,7334.880304,2397,2397
Pennsylvania,Dauphin,11538.40422,2403,2403
Pennsylvania,Delaware,13472.32853,2414,2414
Pennsylvania,Elk,766.062425,2420,2420
Pennsylvania,Erie,10806.51169,2425,2425
Pennsylvania,Fayette,4884.928197,2431,2431
Pennsylvania,Forest,22.84634258,2436,2436
Pennsylvania,Franklin,4815.175159,2439,2439
Pennsylvania,Fulton,285.7921143,2446,2446
Pennsylvania,Greene,1066.27226,2447,2447
Pennsylvania,Huntingdon,218.6676071,2454,2454
Pennsylvania,Indiana,2434.581117,2459,2459
Pennsylvania,Jefferson,487.664734,2462,2462
Pennsylvania,Juniata,722.8347533,2466,2466
Pennsylvania,Lackawanna,4843.327486,2471,2471
Pennsylvania,Lancaster,18396.75642,2482,2482
Pennsylvania,Lawrence,4279.630753,2488,2488
Pennsylvania,Lebanon,3835.031868,2492,2492
Pennsylvania,Lehigh,12319.51747,2496,2496
Pennsylvania,Luzerne,9427.507064,2501,2501
Pennsylvania,Lycoming,3391.510055,2505,2505
Pennsylvania,McKean,338.9411387,2509,2509
Pennsylvania,Mercer,3325.216264,2513,2513
Pennsylvania,Mifflin,399.6882288,2517,2517
Pennsylvania,Monroe,5242.411001,2521,2521
Pennsylvania,Montgomery,35864.00735,2528,2528
Pennsylvania,Montour,640.8503821,2533,2533
Pennsylvania,Northampton,10906.92542,2537,2537
Pennsylvania,Northumberland,1945.032292,2544,2544
Pennsylvania,Perry,828.1309773,2554,2554
Pennsylvania,Philadelphia,3372.848508,2563,2563
Pennsylvania,Pike,376.1698225,2571,2571
Pennsylvania,Potter,548.914432,2575,2575
Pennsylvania,Schuylkill,2100.144918,2581,2581
Pennsylvania,Snyder,366.2426057,2583,2583
Pennsylvania,Somerset,2372.882247,2589,2589
Pennsylvania,Sullivan,547.1980435,2293,2293
Pennsylvania,Susquehanna,461.5621421,2298,2298
Pennsylvania,Tioga,503.1841525,2305,2305
Pennsylvania,Union,1247.650133,2313,2313
Pennsylvania,Venango,913.6887934,2316,2316
Pennsylvania,Warren,1268.945665,2322,2322
Pennsylvania,Washington,9536.76072,2346,2346
Pennsylvania,Wayne,443.061931,2363,2363
Pennsylvania,Westmoreland,21040.4318,2394,2394
Pennsylvania,Wyoming,141.7457004,2407,2407
Pennsylvania,York,14428.37466,2419,2419
Rhode Island,Bristol,4354.208719,2433,2433
Rhode Island,Kent,6643.392406,2444,2444
Rhode Island,Newport,4407.127534,2460,2460
Rhode Island,Providence,15462.11067,2475,2475
Rhode Island,Washington,5832.50915,2484,2484
South Carolina,Abbeville,37.44595319,2489,2489
South Carolina,Aiken,5447.068913,2503,2503
South Carolina,Allendale,260.7696716,2527,2527
South Carolina,Anderson,7269.24222,2559,2559
South Carolina,Bamberg,757.3843695,2592,2592
South Carolina,Barnwell,99.67387543,2605,2605
South Carolina,Beaufort,8078.654104,2626,2626
South Carolina,Berkeley,3887.182463,2631,2631
South Carolina,Calhoun,19.11272268,2635,2635
South Carolina,Charleston,7810.807281,2691,2691
South Carolina,Cherokee,1225.613919,2700,2700
South Carolina,Chester,777.0549873,2704,2704
South Carolina,Chesterfield,893.9408416,2708,2708
South Carolina,Clarendon,312.0689666,2715,2715
South Carolina,Colleton,1377.721695,2718,2718
South Carolina,Darlington,1990.811112,2721,2721
South Carolina,Dillon,377.6524138,2725,2725
South Carolina,Dorchester,2536.975964,2730,2730
South Carolina,Edgefield,320.3181438,2735,2735
South Carolina,Fairfield,927.453911,2738,2738
South Carolina,Florence,3709.732213,2742,2742
South Carolina,Georgetown,2713.833934,2752,2752
South Carolina,Greenville,19327.39595,2759,2759
South Carolina,Greenwood,1959.493739,2764,2764
South Carolina,Hampton,474.9058957,2767,2767
South Carolina,Horry,6676.839214,2774,2774
South Carolina,Jasper,379.9149296,2783,2783
South Carolina,Kershaw,1720.712059,2787,2787
South Carolina,Lancaster,2000.814009,2790,2790
South Carolina,Laurens,2336.793645,2794,2794
South Carolina,Lee,182.0032793,2800,2800
South Carolina,Lexington,7735.428852,2803,2803
South Carolina,McCormick,70.07721906,2807,2807
South Carolina,Marion,339.9283209,2811,2811
South Carolina,Marlboro,590.8760778,2813,2813
South Carolina,Newberry,1027.92277,2818,2818
South Carolina,Oconee,1663.144528,2822,2822
South Carolina,Orangeburg,1803.244462,2829,2829
South Carolina,Pickens,4189.792638,2834,2834
South Carolina,Richland,9832.698677,2843,2843
South Carolina,Saluda,276.7549315,2846,2846
South Carolina,Spartanburg,11814.17584,2851,2851
South Carolina,Sumter,3007.391415,2855,2855
South Carolina,Union,390.7878672,2860,2860
South Carolina,Williamsburg,372.8550038,2864,2864
South Carolina,York,6261.638725,2867,2867
South Dakota,Aurora,382.4592828,2870,2870
South Dakota,Beadle,693.2080509,2874,2874
South Dakota,Bennett,375.3767728,2876,2876
South Dakota,Bon Homme,165.6170316,2879,2879
South Dakota,Brookings,1162.937364,2882,2882
South Dakota,Brown,1975.209209,2885,2885
South Dakota,Brule,314.3278389,2888,2888
South Dakota,Buffalo,136.5668106,2891,2891
South Dakota,Butte,425.6853476,2895,2895
South Dakota,Campbell,353.6548068,2897,2897
South Dakota,Charles Mix,163.2618641,2900,2900
South Dakota,Clark,312.272703,2901,2901
South Dakota,Clay,593.8086107,2903,2903
South Dakota,Codington,1373.00506,2906,2906
South Dakota,Corson,402.0646022,2907,2907
South Dakota,Custer,476.4163784,2908,2908
South Dakota,Davison,780.961087,2910,2910
South Dakota,Day,639.7179966,2911,2911
South Dakota,Deuel,777.0562025,2912,2912
South Dakota,Dewey,261.1797975,2914,2914
South Dakota,Douglas,679.7000051,2916,2916
South Dakota,Edmunds,601.6630514,2917,2917
South Dakota,Fall River,586.7748806,2919,2919
South Dakota,Faulk,225.8466124,2921,2921
South Dakota,Grant,222.7160074,2922,2922
South Dakota,Gregory,271.6639344,2923,2923
South Dakota,Haakon,145.6222272,2924,2924
South Dakota,Hamlin,985.6178479,2926,2926
South Dakota,Hand,234.4377072,2928,2928
South Dakota,Hanson,87.00285045,2929,2929
South Dakota,Harding,181.9999996,2931,2931
South Dakota,Hughes,556.8044079,2933,2933
South Dakota,Hutchinson,85.95003054,2934,2934
South Dakota,Hyde,321.0000005,2937,2937
South Dakota,Jackson,188.9206779,2939,2939
South Dakota,Jerauld,519.0000039,2941,2941
South Dakota,Jones,206.9999983,2944,2944
South Dakota,Kingsbury,527.8607904,2945,2945
South Dakota,Lake,183.9827046,2401,2401
South Dakota,Lawrence,527.8746842,2406,2406
South Dakota,Lincoln,246.6015103,2410,2410
South Dakota,Lyman,436.7347,2417,2417
South Dakota,McCook,279.3403609,2422,2422
South Dakota,McPherson,270.6647672,2426,2426
South Dakota,Marshall,394.3788423,2430,2430
South Dakota,Meade,760.1627743,2442,2442
South Dakota,Mellette,275.7551057,2450,2450
South Dakota,Miner,168.520408,2456,2456
South Dakota,Minnehaha,3009.469384,2467,2467
South Dakota,Moody,797.9393538,2485,2485
South Dakota,Pennington,4030.11708,2497,2497
South Dakota,Perkins,288.907233,2502,2502
South Dakota,Potter,627.0000037,2506,2506
South Dakota,Roberts,553.6511987,2511,2511
South Dakota,Sanborn,473.2496358,2514,2514
South Dakota,Shannon,626.7970131,2519,2519
South Dakota,Spink,470.8741952,2523,2523
South Dakota,Stanley,84.00628855,2530,2530
South Dakota,Sully,263,2535,2535
South Dakota,Todd,144.4540905,2540,2540
South Dakota,Tripp,293.9859932,2546,2546
South Dakota,Turner,22.60928217,2550,2550
South Dakota,Union,355.2329099,2557,2557
South Dakota,Walworth,433.4159641,2561,2561
South Dakota,Yankton,953.7782213,2569,2569
South Dakota,Ziebach,93.0992268,2578,2578
Tennessee,Anderson,4256.848335,2584,2584
Tennessee,Bedford,672.1600089,2593,2593
Tennessee,Benton,394.1883289,2598,2598
Tennessee,Bledsoe,62.9056877,2602,2602
Tennessee,Blount,7162.074438,2622,2622
Tennessee,Bradley,3516.990114,2627,2627
Tennessee,Campbell,1242.533136,2633,2633
Tennessee,Cannon,42.52687616,2638,2638
Tennessee,Carroll,475.3586655,2648,2648
Tennessee,Carter,4057.444577,2654,2654
Tennessee,Cheatham,51.62643158,2660,2660
Tennessee,Chester,391.9793621,2664,2664
Tennessee,Claiborne,1188.96254,2670,2670
Tennessee,Clay,2.126051071,2679,2679
Tennessee,Cocke,1231.463441,2686,2686
Tennessee,Coffee,1470.327452,2689,2689
Tennessee,Crockett,22.02021869,2693,2693
Tennessee,Cumberland,3630.044005,2696,2696
Tennessee,Davidson,15943.21575,2698,2698
Tennessee,Decatur,219.9008924,2705,2705
Tennessee,DeKalb,58.10124073,2710,2710
Tennessee,Dickson,920.4277999,2717,2717
Tennessee,Dyer,1642.840474,2723,2723
Tennessee,Fayette,322.4024039,2726,2726
Tennessee,Fentress,6.706467948,2731,2731
Tennessee,Franklin,1542.465898,2734,2734
Tennessee,Gibson,1282.643041,2739,2739
Tennessee,Giles,647.9177926,2743,2743
Tennessee,Grainger,0,2748,2748
Tennessee,Greene,1149.766463,2750,2750
Tennessee,Grundy,27.24667998,2754,2754
Tennessee,Hamblen,4465.708913,2757,2757
Tennessee,Hamilton,20378.01754,2761,2761
Tennessee,Hancock,19.08137044,2766,2766
Tennessee,Hardeman,780.4318162,2770,2770
Tennessee,Hardin,742.4797345,2773,2773
Tennessee,Hawkins,1772.331852,2779,2779
Tennessee,Haywood,374.7819631,2781,2781
Tennessee,Henderson,480.4733573,2786,2786
Tennessee,Henry,1343.592339,2789,2789
Tennessee,Hickman,229.3642659,2792,2792
Tennessee,Houston,45.68244551,2796,2796
Tennessee,Humphreys,211.1416526,2798,2798
Tennessee,Jackson,0.458161262,2801,2801
Tennessee,Jefferson,392.3050926,2804,2804
Tennessee,Johnson,410.6603918,2808,2808
Tennessee,Knox,19444.20017,2814,2814
Tennessee,Lake,0.51991122,2817,2817
Tennessee,Lauderdale,307.5066738,2821,2821
Tennessee,Lawrence,521.9240976,2823,2823
Tennessee,Lewis,104.2255404,2825,2825
Tennessee,Lincoln,929.6940781,2828,2828
Tennessee,Loudon,3638.839526,2830,2830
Tennessee,McMinn,1257.13454,2833,2833
Tennessee,McNairy,461.6544239,2836,2836
Tennessee,Macon,118.8814486,2839,2839
Tennessee,Madison,2337.430079,2841,2841
Tennessee,Marion,473.3674384,2844,2844
Tennessee,Marshall,447.7480305,2848,2848
Tennessee,Maury,1881.958026,2850,2850
Tennessee,Meigs,26.23569458,2854,2854
Tennessee,Monroe,343.9362135,2857,2857
Tennessee,Montgomery,4055.366191,2859,2859
Tennessee,Moore,438.9495837,2863,2863
Tennessee,Morgan,652.2008839,2866,2866
Tennessee,Obion,596.0260289,2872,2872
Tennessee,Overton,51.54958768,2875,2875
Tennessee,Perry,334.6856007,2878,2878
Tennessee,Pickett,8.517196209,2881,2881
Tennessee,Polk,7.88032828,2883,2883
Tennessee,Putnam,2177.990276,2890,2890
Tennessee,Rhea,402.7726887,2893,2893
Tennessee,Roane,2682.509941,2001,2001
Tennessee,Robertson,513.1199557,2011,2011
Tennessee,Rutherford,4486.608101,2015,2015
Tennessee,Scott,134.113825,2020,2020
Tennessee,Sequatchie,2.668185584,2025,2025
Tennessee,Sevier,1703.512297,2030,2030
Tennessee,Shelby,25966.76554,2033,2033
Tennessee,Smith,69.30325542,2037,2037
Tennessee,Stewart,33.65658161,2041,2041
Tennessee,Sullivan,9348.6867,2046,2046
Tennessee,Sumner,5688.270343,2050,2050
Tennessee,Tipton,899.9392727,2055,2055
Tennessee,Trousdale,,2062,2062
Tennessee,Unicoi,437.6085654,2069,2069
Tennessee,Union,63.9143144,2073,2073
Tennessee,Van Buren,5.627369869,2077,2077
Tennessee,Warren,555.1961519,2081,2081
Tennessee,Washington,3799.634452,2085,2085
Tennessee,Wayne,407.6781086,2089,2089
Tennessee,Weakley,416.5541564,2096,2096
Tennessee,White,521.8558193,2100,2100
Tennessee,Williamson,4168.755677,2105,2105
Tennessee,Wilson,2986.757293,2111,2111
Texas,Anderson,1924.154968,2113,2113
Texas,Andrews,500.9342305,2117,2117
Texas,Angelina,2892.734499,2124,2124
Texas,Aransas,1811.584497,2162,2162
Texas,Archer,354.8063613,2168,2168
Texas,Armstrong,393.400992,2172,2172
Texas,Atascosa,1329.139736,2173,2173
Texas,Austin,671.1189131,2177,2177
Texas,Bailey,97.81011619,2179,2179
Texas,Bandera,1463.650546,2183,2183
Texas,Bastrop,2158.485267,2190,2190
Texas,Baylor,155.1160487,2192,2192
Texas,Bee,1027.445955,2196,2196
Texas,Bell,7920.473923,2198,2198
Texas,Bexar,45246.72483,2203,2203
Texas,Blanco,96.62529218,2207,2207
Texas,Borden,133.0000003,2212,2212
Texas,Bosque,363.4423701,2216,2216
Texas,Bowie,2798.655139,2224,2224
Texas,Brazoria,7036.438692,2240,2240
Texas,Brazos,2779.463207,2253,2253
Texas,Brewster,451.9278592,2262,2262
Texas,Briscoe,358.0000005,2269,2269
Texas,Brooks,223.441395,2279,2279
Texas,Brown,2571.338681,2296,2296
Texas,Burleson,360.0692499,2304,2304
Texas,Burnet,2651.515968,2312,2312
Texas,Caldwell,636.1455359,2320,2320
Texas,Calhoun,1205.428462,2327,2327
Texas,Callahan,740.8011738,2331,2331
Texas,Cameron,12955.69191,2359,2359
Texas,Camp,210.5364267,2373,2373
Texas,Carson,217.7346357,2377,2377
Texas,Cass,446.9040735,2382,2382
Texas,Castro,182.1891467,2386,2386
Texas,Chambers,645.6634286,2395,2395
Texas,Cherokee,1210.601176,2400,2400
Texas,Childress,572.2750566,2405,2405
Texas,Clay,1016.958625,2409,2409
Texas,Cochran,95.82386379,2413,2413
Texas,Coke,861.7457283,2418,2418
Texas,Coleman,472.3106953,2423,2423
Texas,Collin,7063.195441,2429,2429
Texas,Collingsworth,43.36282382,2434,2434
Texas,Colorado,933.005743,2441,2441
Texas,Comal,4353.830028,2449,2449
Texas,Comanche,472.1673625,2455,2455
Texas,Concho,281.4072278,2458,2458
Texas,Cooke,438.5287906,2463,2463
Texas,Coryell,1720.142412,2469,2469
Texas,Cottle,357.9999986,2473,2473
Texas,Crane,33.30990737,2478,2478
Texas,Crockett,45.07906006,2483,2483
Texas,Crosby,74.16386035,2487,2487
Texas,Culberson,41.51225285,2491,2491
Texas,Dallam,263.896,2498,2498
Texas,Dallas,31319.84178,2507,2507
Texas,Dawson,422.6045445,2512,2512
Texas,Deaf Smith,402.7013232,2515,2515
Texas,Delta,94.55233716,2524,2524
Texas,Denton,9254.410967,2532,2532
Texas,DeWitt,357.0616027,2538,2538
Texas,Dickens,126.713226,2542,2542
Texas,Dimmit,569.9547065,2548,2548
Texas,Donley,106.4544156,2551,2551
Texas,Duval,907.640368,2556,2556
Texas,Eastland,999.0437597,2562,2562
Texas,Ector,2583.780546,2568,2568
Texas,Edwards,186.2251832,2574,2574
Texas,Ellis,3147.930625,2579,2579
