State,County,LACCESS_SENIORS10,FID
Oregon,Marion,5584.292334,2200
Oregon,Morrow,382.4801287,2209
Oregon,Multnomah,10301.32785,2218
Oregon,Polk,2945.900615,2223
Oregon,Sherman,163.271211,2232
Oregon,Tillamook,1105.197452,2242
Oregon,Umatilla,2684.988403,2251
Oregon,Union,2216.320878,2257
Oregon,Wallowa,459.8089208,2263
Oregon,Wasco,1923.013879,2267
Oregon,Washington,5364.428773,2272
Oregon,Wheeler,420.0000009,2277
Oregon,Yamhill,2359.172082,2284
Pennsylvania,Adams,1858.108793,2292
Pennsylvania,Allegheny,60184.26384,2302
Pennsylvania,Armstrong,626.6924944,2309
Pennsylvania,Beaver,12568.99699,2321
Pennsylvania,Bedford,1407.056556,2324
Pennsylvania,Berks,10264.77768,2326
Pennsylvania,Blair,4322.260031,2328
Pennsylvania,Bradford,1268.437272,2333
Pennsylvania,Bucks,29852.07808,2336
Pennsylvania,Butler,5659.763113,2338
Pennsylvania,Cambria,5452.291855,2341
Pennsylvania,Cameron,115.8750447,2343
Pennsylvania,Carbon,1279.179247,2349
Pennsylvania,Centre,2822.702475,2354
Pennsylvania,Chester,24105.18519,2360
Pennsylvania,Clarion,488.0694328,2366
Pennsylvania,Clearfield,1839.567597,2372
Pennsylvania,Clinton,1365.414244,2379
Pennsylvania,Columbia,1444.420091,2385
Pennsylvania,Crawford,1780.989883,2389
Pennsylvania,Cumberland,6345.33528,2397
Pennsylvania,Dauphin,13399.42323,2403
Pennsylvania,Delaware,16655.53327,2414
Pennsylvania,Elk,668.0831337,2420
Pennsylvania,Erie,11129.35444,2425
Pennsylvania,Fayette,3991.392709,2431
Pennsylvania,Forest,18.04006142,2436
Pennsylvania,Franklin,5734.641991,2439
Pennsylvania,Fulton,322.9982358,2446
Pennsylvania,Greene,923.6870346,2447
Pennsylvania,Huntingdon,279.506733,2454
Pennsylvania,Indiana,1948.988601,2459
Pennsylvania,Jefferson,618.3854025,2462
Pennsylvania,Juniata,676.7247984,2466
Pennsylvania,Lackawanna,4329.396143,2471
Pennsylvania,Lancaster,20058.42666,2482
Pennsylvania,Lawrence,4751.358977,2488
Pennsylvania,Lebanon,4584.342901,2492
Pennsylvania,Lehigh,12744.26173,2496
Pennsylvania,Luzerne,11100.64951,2501
Pennsylvania,Lycoming,3633.972723,2505
Pennsylvania,McKean,299.3483725,2509
Pennsylvania,Mercer,3215.509824,2513
Pennsylvania,Mifflin,702.8804939,2517
Pennsylvania,Monroe,5328.714618,2521
Pennsylvania,Montgomery,36629.93282,2528
Pennsylvania,Montour,640.8503821,2533
Pennsylvania,Northampton,11521.8085,2537
Pennsylvania,Northumberland,2234.982172,2544
Pennsylvania,Perry,850.4070793,2554
Pennsylvania,Philadelphia,2785.755373,2563
Pennsylvania,Pike,317.6513335,2571
Pennsylvania,Potter,596.2647701,2575
Pennsylvania,Schuylkill,1674.602656,2581
Pennsylvania,Snyder,249.9665863,2583
Pennsylvania,Somerset,2121.627533,2589
Pennsylvania,Sullivan,541.03162,2293
Pennsylvania,Susquehanna,354.1757376,2298
Pennsylvania,Tioga,302.2005974,2305
Pennsylvania,Union,1531.260109,2313
Pennsylvania,Venango,841.2321372,2316
Pennsylvania,Warren,1376.708203,2322
Pennsylvania,Washington,9930.786528,2346
Pennsylvania,Wayne,486.4925775,2363
Pennsylvania,Westmoreland,21948.80052,2394
Pennsylvania,Wyoming,115.3173096,2407
Pennsylvania,York,15362.69638,2419
Rhode Island,Bristol,4354.208719,2433
Rhode Island,Kent,7817.944874,2444
Rhode Island,Newport,5140.77577,2460
Rhode Island,Providence,19232.70258,2475
Rhode Island,Washington,6192.968135,2484
South Carolina,Abbeville,1310.808601,2489
South Carolina,Aiken,5392.597351,2503
South Carolina,Allendale,45.1861508,2527
South Carolina,Anderson,8473.173582,2559
South Carolina,Bamberg,292.3967321,2592
South Carolina,Barnwell,99.67387543,2605
South Carolina,Beaufort,8893.631012,2626
South Carolina,Berkeley,3932.080614,2631
South Carolina,Calhoun,17.50199336,2635
South Carolina,Charleston,7363.108871,2691
South Carolina,Cherokee,866.2859016,2700
South Carolina,Chester,777.125235,2704
South Carolina,Chesterfield,870.6393734,2708
South Carolina,Clarendon,276.4929883,2715
South Carolina,Colleton,1375.18797,2718
South Carolina,Darlington,1768.834666,2721
South Carolina,Dillon,293.6828254,2725
South Carolina,Dorchester,2431.939456,2730
South Carolina,Edgefield,304.049788,2735
South Carolina,Fairfield,839.3875735,2738
South Carolina,Florence,3756.96193,2742
South Carolina,Georgetown,3150.414428,2752
South Carolina,Greenville,17208.3776,2759
South Carolina,Greenwood,1956.122823,2764
South Carolina,Hampton,288.163316,2767
South Carolina,Horry,7795.719577,2774
South Carolina,Jasper,327.946713,2783
South Carolina,Kershaw,1937.636471,2787
South Carolina,Lancaster,1314.627308,2790
South Carolina,Laurens,1936.878887,2794
South Carolina,Lee,167.1273991,2800
South Carolina,Lexington,7261.527077,2803
South Carolina,McCormick,142.8122529,2807
South Carolina,Marion,231.7035661,2811
South Carolina,Marlboro,538.8979669,2813
South Carolina,Newberry,552.1693958,2818
South Carolina,Oconee,1742.424549,2822
South Carolina,Orangeburg,1888.281823,2829
South Carolina,Pickens,4466.802707,2834
South Carolina,Richland,9879.595291,2843
South Carolina,Saluda,156.2162241,2846
South Carolina,Spartanburg,12206.95564,2851
South Carolina,Sumter,2835.872627,2855
South Carolina,Union,379.7326695,2860
South Carolina,Williamsburg,372.5466854,2864
South Carolina,York,6370.717938,2867
South Dakota,Aurora,538.1089632,2870
South Dakota,Beadle,691.0623131,2874
South Dakota,Bennett,375.3767728,2876
South Dakota,Bon Homme,1178.07407,2879
South Dakota,Brookings,1230.050643,2882
South Dakota,Brown,1993.635289,2885
South Dakota,Brule,347.0251179,2888
South Dakota,Buffalo,52.89228234,2891
South Dakota,Butte,425.6853476,2895
South Dakota,Campbell,353.6548068,2897
South Dakota,Charles Mix,469.6580939,2900
South Dakota,Clark,312.272703,2901
South Dakota,Clay,486.4210061,2903
South Dakota,Codington,1373.158141,2906
South Dakota,Corson,402.0730229,2907
South Dakota,Custer,476.7501201,2908
South Dakota,Davison,780.961087,2910
South Dakota,Day,639.7179966,2911
South Dakota,Deuel,808.9801086,2912
South Dakota,Dewey,280.9315523,2914
South Dakota,Douglas,697.3417341,2916
South Dakota,Edmunds,601.6630514,2917
South Dakota,Fall River,586.7748806,2919
South Dakota,Faulk,559.4966251,2921
South Dakota,Grant,242.7494066,2922
South Dakota,Gregory,331.2888509,2923
South Dakota,Haakon,145.6222272,2924
South Dakota,Hamlin,984.3661329,2926
South Dakota,Hand,234.6630099,2928
South Dakota,Hanson,87.00285045,2929
South Dakota,Harding,181.9999996,2931
South Dakota,Hughes,556.8040835,2933
South Dakota,Hutchinson,730.110338,2934
South Dakota,Hyde,320.1837588,2937
South Dakota,Jackson,387.1876625,2939
South Dakota,Jerauld,519.0000039,2941
South Dakota,Jones,206.9999983,2944
South Dakota,Kingsbury,527.8607904,2945
South Dakota,Lake,212.9818258,2401
South Dakota,Lawrence,521.0753964,2406
South Dakota,Lincoln,359.9492089,2410
South Dakota,Lyman,382.2361058,2417
South Dakota,McCook,809.2817671,2422
South Dakota,McPherson,270.6647672,2426
South Dakota,Marshall,394.3788423,2430
South Dakota,Meade,404.894499,2442
South Dakota,Mellette,275.2123164,2450
South Dakota,Miner,84.98322564,2456
South Dakota,Minnehaha,3374.250985,2467
South Dakota,Moody,802.098938,2485
South Dakota,Pennington,4760.018709,2497
South Dakota,Perkins,288.7929759,2502
South Dakota,Potter,627.0000037,2506
South Dakota,Roberts,887.8879279,2511
South Dakota,Sanborn,472.562835,2514
South Dakota,Shannon,397.0217656,2519
South Dakota,Spink,470.8741952,2523
South Dakota,Stanley,82.75606574,2530
South Dakota,Sully,263,2535
South Dakota,Todd,177.0950148,2540
South Dakota,Tripp,293.9859932,2546
South Dakota,Turner,442.3199762,2550
South Dakota,Union,358.2301058,2557
South Dakota,Walworth,433.4159641,2561
South Dakota,Yankton,997.7023611,2569
South Dakota,Ziebach,172.7889872,2578
Tennessee,Anderson,2609.570821,2584
Tennessee,Bedford,665.4751326,2593
Tennessee,Benton,394.1883289,2598
Tennessee,Bledsoe,90.9478696,2602
Tennessee,Blount,6725.780254,2622
Tennessee,Bradley,3243.907049,2627
Tennessee,Campbell,1092.716415,2633
Tennessee,Cannon,36.51995132,2638
Tennessee,Carroll,426.4691587,2648
Tennessee,Carter,3134.793395,2654
Tennessee,Cheatham,40.40462702,2660
Tennessee,Chester,405.5057193,2664
Tennessee,Claiborne,1052.269109,2670
Tennessee,Clay,0.274816036,2679
Tennessee,Cocke,1069.907431,2686
Tennessee,Coffee,1317.549577,2689
Tennessee,Crockett,22.34781612,2693
Tennessee,Cumberland,2914.017726,2696
Tennessee,Davidson,17486.62345,2698
Tennessee,Decatur,190.3379151,2705
Tennessee,DeKalb,59.60201075,2710
Tennessee,Dickson,852.0598864,2717
Tennessee,Dyer,1408.083176,2723
Tennessee,Fayette,696.2223507,2726
Tennessee,Fentress,9.639598628,2731
Tennessee,Franklin,1423.21609,2734
Tennessee,Gibson,1386.484009,2739
Tennessee,Giles,839.0156336,2743
Tennessee,Grainger,0,2748
Tennessee,Greene,991.8562075,2750
Tennessee,Grundy,132.3588046,2754
Tennessee,Hamblen,3578.334463,2757
Tennessee,Hamilton,17762.58354,2761
Tennessee,Hancock,28.24191268,2766
Tennessee,Hardeman,841.7219422,2770
Tennessee,Hardin,629.3275969,2773
Tennessee,Hawkins,1908.732987,2779
Tennessee,Haywood,384.5650908,2781
Tennessee,Henderson,521.5435706,2786
Tennessee,Henry,1418.830497,2789
Tennessee,Hickman,163.7688138,2792
Tennessee,Houston,46.30720854,2796
Tennessee,Humphreys,333.2510027,2798
Tennessee,Jackson,0.458161262,2801
Tennessee,Jefferson,392.3050926,2804
Tennessee,Johnson,347.4949596,2808
Tennessee,Knox,19013.54229,2814
Tennessee,Lake,0.51991122,2817
Tennessee,Lauderdale,305.3325066,2821
Tennessee,Lawrence,447.3907611,2823
Tennessee,Lewis,104.2255404,2825
Tennessee,Lincoln,960.5166836,2828
Tennessee,Loudon,3560.53132,2830
Tennessee,McMinn,1459.180059,2833
Tennessee,McNairy,478.7218712,2836
Tennessee,Macon,32.24783961,2839
Tennessee,Madison,2321.94898,2841
Tennessee,Marion,327.4042005,2844
Tennessee,Marshall,269.0384826,2848
Tennessee,Maury,1578.558173,2850
Tennessee,Meigs,19.57004579,2854
Tennessee,Monroe,392.0589145,2857
Tennessee,Montgomery,4509.002228,2859
Tennessee,Moore,423.0196385,2863
Tennessee,Morgan,704.8198179,2866
Tennessee,Obion,579.6288405,2872
Tennessee,Overton,59.28196682,2875
Tennessee,Perry,107.0309567,2878
Tennessee,Pickett,8.517196209,2881
Tennessee,Polk,8.788136335,2883
Tennessee,Putnam,2212.920319,2890
Tennessee,Rhea,340.5855215,2893
Tennessee,Roane,2676.962828,2001
Tennessee,Robertson,558.3344414,2011
Tennessee,Rutherford,4022.328296,2015
Tennessee,Scott,184.3500331,2020
Tennessee,Sequatchie,26.43812255,2025
Tennessee,Sevier,1709.323027,2030
Tennessee,Shelby,23111.99736,2033
Tennessee,Smith,100.4068372,2037
Tennessee,Stewart,266.2345844,2041
Tennessee,Sullivan,10556.08277,2046
Tennessee,Sumner,5382.073665,2050
Tennessee,Tipton,1321.818849,2055
Tennessee,Trousdale,0,2062
Tennessee,Unicoi,271.7422406,2069
Tennessee,Union,3.767897476,2073
Tennessee,Van Buren,17.11726781,2077
Tennessee,Warren,386.2561821,2081
Tennessee,Washington,3531.035389,2085
Tennessee,Wayne,473.530148,2089
Tennessee,Weakley,423.8244101,2096
Tennessee,White,597.9087888,2100
Tennessee,Williamson,4381.465843,2105
Tennessee,Wilson,2967.638366,2111
Texas,Anderson,2038.943016,2113
Texas,Andrews,500.9342305,2117
Texas,Angelina,4213.223797,2124
Texas,Aransas,1811.584497,2162
Texas,Archer,352.2122045,2168
Texas,Armstrong,393.400992,2172
Texas,Atascosa,1120.479773,2173
Texas,Austin,764.2280339,2177
Texas,Bailey,97.81011619,2179
Texas,Bandera,718.5356951,2183
Texas,Bastrop,3070.888287,2190
Texas,Baylor,155.1160487,2192
Texas,Bee,957.7078551,2196
Texas,Bell,8993.776889,2198
Texas,Bexar,54016.04165,2203
Texas,Blanco,198.8777693,2207
Texas,Borden,133.0000003,2212
Texas,Bosque,683.6460543,2216
Texas,Bowie,4010.56498,2224
Texas,Brazoria,8009.810976,2240
Texas,Brazos,3604.922867,2253
Texas,Brewster,451.9278592,2262
Texas,Briscoe,358.0000005,2269
Texas,Brooks,223.2236146,2279
Texas,Brown,2923.425218,2296
Texas,Burleson,376.7544082,2304
Texas,Burnet,2423.304859,2312
Texas,Caldwell,860.587078,2320
Texas,Calhoun,1110.501019,2327
Texas,Callahan,594.5525031,2331
Texas,Cameron,13672.30133,2359
Texas,Camp,210.5364267,2373
Texas,Carson,511.3699232,2377
Texas,Cass,492.6007642,2382
Texas,Castro,180.597885,2386
Texas,Chambers,609.0415367,2395
Texas,Cherokee,1210.535925,2400
Texas,Childress,573.4401092,2405
Texas,Clay,739.5602625,2409
Texas,Cochran,95.82386379,2413
Texas,Coke,861.7457283,2418
Texas,Coleman,472.3106953,2423
Texas,Collin,8230.066808,2429
Texas,Collingsworth,43.36282382,2434
Texas,Colorado,939.7061713,2441
Texas,Comal,3649.508561,2449
Texas,Comanche,480.8091875,2455
Texas,Concho,280.9749934,2458
Texas,Cooke,526.0817943,2463
Texas,Coryell,1677.037082,2469
Texas,Cottle,28.43223486,2473
Texas,Crane,33.30990737,2478
Texas,Crockett,50.85153989,2483
Texas,Crosby,68.44033026,2487
Texas,Culberson,41.84723969,2491
Texas,Dallam,229.89476,2498
Texas,Dallas,39327.6567,2507
Texas,Dawson,420.8369201,2512
Texas,Deaf Smith,374.1258498,2515
Texas,Delta,94.55233716,2524
Texas,Denton,10295.3507,2532
Texas,DeWitt,500.6567713,2538
Texas,Dickens,126.713226,2542
Texas,Dimmit,321.1721424,2548
Texas,Donley,96.77412235,2551
Texas,Duval,894.5116143,2556
Texas,Eastland,998.6672814,2562
Texas,Ector,2864.067052,2568
Texas,Edwards,186.2251832,2574
Texas,Ellis,3579.359897,2579
Texas,El Paso,15348.11073,2588
Texas,Erath,1768.371598,2597
Texas,Falls,1168.430846,2601
Texas,Fannin,2021.454308,2621
Texas,Fayette,1699.932314,2624
Texas,Fisher,169.2858497,2628
Texas,Floyd,77.80002816,2630
Texas,Foard,319.0000027,2002
Texas,Fort Bend,12798.2932,2009
Texas,Franklin,158.5272557,2016
Texas,Freestone,847.6696945,2022
Texas,Frio,331.8129012,2028
Texas,Gaines,217.8134616,2032
Texas,Galveston,11440.7067,2059
Texas,Garza,86.279938,2060
Texas,Gillespie,1015.364176,2066
Texas,Glasscock,156.5870616,2072
Texas,Goliad,486.317308,2079
Texas,Gonzales,917.9384679,2086
Texas,Gray,686.0649086,2088
Texas,Grayson,5078.513462,2094
Texas,Gregg,3780.674993,2101
Texas,Grimes,1662.217393,2108
Texas,Guadalupe,4144.772856,2116
Texas,Hale,763.9075026,2120
Texas,Hall,214.4587437,2125
Texas,Hamilton,522.5424902,2128
Texas,Hansford,268.8756349,2132
Texas,Hardeman,235.5096519,2137
Texas,Hardin,2031.706288,2142
Texas,Harris,67341.00356,2149
Texas,Harrison,1602.751811,2157
Texas,Hartley,122.6898877,2160
Texas,Haskell,225.2305609,2163
Texas,Hays,2548.086319,2166
Texas,Hemphill,89.3659648,2171
Texas,Henderson,3918.42787,2178
Texas,Hidalgo,29667.47204,2188
Texas,Hill,202.205359,2201
Texas,Hockley,1202.936903,2208
Texas,Hood,4121.291167,2213
Texas,Hopkins,850.959934,2221
Texas,Houston,1344.044585,2228
Texas,Howard,1865.230259,2231
Texas,Hudspeth,471.7084871,2241
Texas,Hunt,1640.771185,2246
Texas,Hutchinson,1459.983922,2249
Texas,Irion,290.8543968,2255
Texas,Jack,663.938836,2256
Texas,Jackson,551.6841222,2264
Texas,Jasper,1371.435476,2271
Texas,Jeff Davis,191.3024122,2275
Texas,Jefferson,8536.532021,2285
Texas,Jim Hogg,15.4995125,2288
Texas,Jim Wells,1037.200875,2294
Texas,Johnson,3931.73888,2299
Texas,Jones,749.4947371,2301
Texas,Karnes,362.7182433,2307
Texas,Kaufman,1017.777919,2314
Texas,Kendall,678.8600463,2319
Texas,Kenedy,58.80585785,2330
Texas,Kent,203.6037993,2335
Texas,Kerr,3443.003172,2337
Texas,Kimble,334.2775838,2339
Texas,King,37.99999988,2342
Texas,Kinney,31.79539417,2347
Texas,Kleberg,989.5462623,2358
Texas,Knox,97.32639207,2364
Texas,Lamar,2761.603662,2371
Texas,Lamb,91.04681567,2376
Texas,Lampasas,866.5811293,2381
Texas,La Salle,328.2332342,2388
Texas,Lavaca,721.102225,2392
Texas,Lee,229.0957726,2398
Texas,Leon,791.7057205,2402
Texas,Liberty,1498.442811,2404
Texas,Limestone,862.7862143,2408
Texas,Lipscomb,484.0000033,2412
Texas,Live Oak,316.7738798,2416
Texas,Llano,1634.767133,2421
Texas,Loving,12.00000005,2424
Texas,Lubbock,6145.656306,2428
Texas,Lynn,334.0143381,2438
Texas,McCulloch,338.3999275,2452
Texas,McLennan,9647.804013,2477
Texas,McMullen,181.2605181,2494
Texas,Madison,247.4639431,2526
Texas,Marion,307.1290503,2547
Texas,Martin,134.6403484,2564
Texas,Mason,255.9329828,2570
Texas,Matagorda,1986.779553,2637
Texas,Maverick,1386.391833,2649
Texas,Medina,987.44775,2652
Texas,Menard,173.1169035,2655
Texas,Midland,4505.677343,2657
Texas,Milam,992.2899389,2659
Texas,Mills,316.5703779,2663
Texas,Mitchell,223.201353,2666
Texas,Montague,653.1469636,2669
Texas,Montgomery,12060.09593,2682
Texas,Moore,464.9443339,2683
Texas,Morris,95.91281614,2688
Texas,Motley,55.86190432,2692
Texas,Nacogdoches,2745.20286,2701
Texas,Navarro,2070.747808,2706
Texas,Newton,767.4717371,2711
Texas,Nolan,658.6374651,2714
Texas,Nueces,13302.84985,2194
Texas,Ochiltree,159.7365913,2204
Texas,Oldham,254.9999989,2210
Texas,Orange,2906.524249,2214
Texas,Palo Pinto,1980.737097,2220
Texas,Panola,705.4175123,2227
Texas,Parker,2996.245615,2229
Texas,Parmer,140.061863,2235
Texas,Pecos,255.2805236,2239
Texas,Polk,1406.697799,2243
Texas,Potter,3357.975299,2247
Texas,Presidio,186.0814319,2261
Texas,Rains,0,2268
Texas,Randall,2601.399988,2274
Texas,Reagan,29.87262116,2280
Texas,Real,853.0000007,2283
Texas,Red River,1309.101871,2295
Texas,Reeves,489.9241696,2308
Texas,Refugio,276.5519711,2334
Texas,Roberts,137.1668568,2348
Texas,Robertson,631.3349143,2353
Texas,Rockwall,1570.833182,2355
Texas,Runnels,674.1286721,2361
Texas,Rusk,2168.449925,2367
Texas,Sabine,801.6113335,2370
Texas,San Augustine,797.5551615,2380
Texas,San Jacinto,79.22732058,2387
Texas,San Patricio,1390.882604,2415
Texas,San Saba,433.8695419,2435
Texas,Schleicher,87.20751943,2437
Texas,Scurry,941.534252,2443
Texas,Shackelford,125.0481558,2445
Texas,Shelby,860.377811,2448
Texas,Sherman,100.0341465,2453
Texas,Smith,6304.321095,2465
Texas,Somervell,0,2470
Texas,Starr,3014.366749,2474
Texas,Stephens,433.2489635,2480
Texas,Sterling,186.9999996,2481
Texas,Stonewall,52.76594043,2486
Texas,Sutton,78.90643627,2490
Texas,Swisher,437.4185189,2495
Texas,Tarrant,45365.04245,2500
Texas,Taylor,4489.976355,2508
Texas,Terrell,204.9999996,2518
Texas,Terry,490.7633337,2522
Texas,Throckmorton,403.0000017,2525
Texas,Titus,718.7981636,2531
Texas,Tom Green,4816.062926,2536
Texas,Travis,23047.42035,2543
Texas,Trinity,379.803231,2553
Texas,Tyler,1852.298359,2560
Texas,Upshur,1217.789845,2566
Texas,Upton,160.3769567,2572
Texas,Uvalde,1502.433719,2576
Texas,Val Verde,1790.707149,2582
Texas,Van Zandt,580.2136359,2586
Texas,Victoria,4599.847765,2595
Texas,Walker,1926.944837,2603
Texas,Waller,318.1295201,2606
Texas,Ward,564.2866046,2610
Texas,Washington,1235.422743,2613
Texas,Webb,2186.404661,2616
Texas,Wharton,848.5611825,2618
Texas,Wheeler,125.0273751,2623
Texas,Wichita,5045.080811,2632
Texas,Wilbarger,454.3100759,2634
Texas,Willacy,156.8906562,2639
Texas,Williamson,12867.79874,2640
Texas,Wilson,659.8953271,2641
Texas,Winkler,48.89379452,2642
Texas,Wise,501.4039055,2643
Texas,Wood,707.2628138,2644
Texas,Yoakum,90.26599097,2645
Texas,Young,1120.992571,2646
Texas,Zapata,469.3369813,2650
Texas,Zavala,400.160549,2651
Utah,Beaver,87.05372757,2653
Utah,Box Elder,963.7441302,2658
Utah,Cache,3420.393229,2661
Utah,Carbon,700.5582721,2665
Utah,Daggett,200.9999988,2668
Utah,Davis,6335.400491,2671
Utah,Duchesne,708.2357887,2672
Utah,Emery,595.7682827,2673
Utah,Garfield,322.0138241,2674
Utah,Grand,212.682278,2675
Utah,Iron,947.6108505,2676
Utah,Juab,554.1040405,2677
Utah,Kane,605.83813,2678
Utah,Millard,728.875099,2680
Utah,Morgan,4.177393306,2681
Utah,Piute,332.0000002,2685
Utah,Rich,343.0000003,2687
Utah,Salt Lake,8163.498715,2690
Utah,San Juan,757.8538337,2694
Utah,Sanpete,326.0204268,2697
Utah,Sevier,80.75828482,2702
Utah,Summit,646.1289489,2703
Utah,Tooele,1737.369546,2707
Utah,Uintah,665.7949999,2539
Utah,Utah,7350.568897,2555
Utah,Wasatch,95.99878749,2567
Utah,Washington,6598.36133,2577
Utah,Wayne,196.6472492,2580
Utah,Weber,5729.321611,2587
Vermont,Addison,117.7331987,2590
Vermont,Bennington,744.9819938,2591
Vermont,Caledonia,354.7236994,2596
Vermont,Chittenden,4012.735248,2599
Vermont,Essex,409.7033587,2604
Vermont,Franklin,280.4109828,2607
Vermont,Grand Isle,39.82546331,2609
Vermont,Lamoille,46.83423131,2611
Vermont,Orange,483.1495543,2612
Vermont,Orleans,728.5327372,2614
Vermont,Rutland,1172.94435,2615
Vermont,Washington,944.8531817,2617
Vermont,Windham,670.5021777,2620
Vermont,Windsor,1275.869396,2625
Virginia,Accomack,388.095453,2719
Virginia,Albemarle,1731.9876,2728
Virginia,Alleghany,490.0353642,2733
Virginia,Amelia,261.1120614,2741
Virginia,Amherst,916.9178144,2746
Virginia,Appomattox,104.6992519,2749
Virginia,Arlington,791.1581924,2753
Virginia,Augusta,1362.348002,2758
Virginia,Bath,216.9454986,2763
Virginia,Bland,398.4485763,2772
Virginia,Botetourt,1142.383784,2776
Virginia,Brunswick,312.1855988,2777
Virginia,Buchanan,227.4334237,2784
Virginia,Buckingham,363.3068684,2785
Virginia,Campbell,1938.811244,2788
Virginia,Caroline,233.0357899,2793
Virginia,Carroll,503.5968537,2797
Virginia,Charles City,20.08789689,2806
Virginia,Charlotte,809.2725893,2810
Virginia,Chesterfield,11290.32281,2816
Virginia,Clarke,39.31942732,2819
Virginia,Craig,127.8952987,2820
Virginia,Culpeper,236.6443285,2824
Virginia,Cumberland,879.3902167,2827
Virginia,Dickenson,4.931079099,2832
Virginia,Dinwiddie,768.7509138,2838
Virginia,Essex,504.9600429,2842
Virginia,Fauquier,832.9045705,2853
Virginia,Floyd,699.3118575,2856
Virginia,Fluvanna,1397.19179,2858
Virginia,Frederick,1702.745342,2868
Virginia,Giles,332.230433,2873
Virginia,Gloucester,678.2716691,2887
Virginia,Goochland,419.6282555,2892
Virginia,Grayson,622.306931,2896
Virginia,Greene,0,2899
Virginia,Greensville,115.6067219,2902
Virginia,Halifax,1717.896595,2904
Virginia,Hanover,2449.456497,2909
Virginia,Henrico,8995.862195,2915
Virginia,Henry,2205.521306,2918
Virginia,Highland,579.0000035,2920
Virginia,Isle of Wight,958.2357385,2925
Virginia,James City,4719.421767,2930
Virginia,King and Queen,113.505901,2936
Virginia,King George,0,2938
Virginia,King William,255.4426376,2943
Virginia,Lancaster,98.3656152,2948
Virginia,Lee,2.387485126,2950
Virginia,Loudoun,3284.05635,2952
Virginia,Louisa,97.93787049,2953
Virginia,Lunenburg,0.415643087,2954
Virginia,Madison,52.00503373,2955
Virginia,Mathews,0,2962
Virginia,Mecklenburg,583.1380194,2964
Virginia,Middlesex,21.25975631,2965
Virginia,Montgomery,1539.092303,2966
Virginia,Nelson,136.4739617,2968
Virginia,New Kent,0,2971
Virginia,Northampton,6.995558731,2982
Virginia,Northumberland,344.1521656,2983
Virginia,Nottoway,1165.477669,2984
Virginia,Orange,1754.301348,2985
Virginia,Page,172.3753328,2986
Virginia,Patrick,172.2894057,2987
Virginia,Pittsylvania,1606.599745,2988
Virginia,Powhatan,222.9789067,2989
Virginia,Prince Edward,622.0883214,2990
Virginia,Prince George,506.162946,2991
Virginia,Prince William,4695.574346,2992
Virginia,Pulaski,741.7917703,2993
Virginia,Rappahannock,1127.929171,2994
Virginia,Rockbridge,713.3331018,2997
Virginia,Rockingham,2533.966474,2998
Virginia,Russell,367.8981693,2999
Virginia,Scott,526.2142186,2585
Virginia,Shenandoah,447.6422113,2594
Virginia,Smyth,539.4109524,2600
Virginia,Southampton,626.7713672,2608
Virginia,Spotsylvania,2650.865333,2619
Virginia,Stafford,2093.459436,2629
Virginia,Surry,277.6326127,2636
Virginia,Sussex,618.0963237,2647
Virginia,Tazewell,1531.804943,2656
Virginia,Warren,274.2521318,2662
Virginia,Washington,1247.703379,2667
Virginia,Westmoreland,590.7201189,2684
Virginia,Wise,421.3875331,2695
Virginia,Wythe,271.7753147,2699
Virginia,York,2983.514358,2709
Virginia,Alexandria,0,2712
Virginia,Bristol,852.0140269,2716
Virginia,Buena Vista,1010.569244,2720
Virginia,Charlottesville,88.53516165,2722
Virginia,Chesapeake,4590.308142,2724
Virginia,Colonial Heights,567.6638796,2727
Virginia,Covington,212.4801595,2729
Virginia,Danville,1245.75841,2732
Virginia,Emporia,21.43177178,2736
Virginia,Falls Church,20.77555048,2740
Virginia,Fredericksburg,568.3415149,2745
Virginia,Galax,35.06878232,2747
Virginia,Hampton,3862.26136,2751
Virginia,Harrisonburg,340.3549688,2755
Virginia,Hopewell,1046.983687,2756
Virginia,Lexington,1.067471385,2760
Virginia,Lynchburg,2523.337509,2762
Virginia,Manassas,197.5887423,2765
Virginia,Manassas Park,272.1359237,2768
Virginia,Martinsville,713.0666866,2771
Virginia,Newport News,4113.483605,2775
Virginia,Norfolk,3344.107834,2778
Virginia,Norton,72.12173496,2780
Virginia,Petersburg,1043.017356,2782
Virginia,Poquoson,725.4667818,2791
Virginia,Portsmouth,2492.108729,2795
Virginia,Radford,263.0893787,2799
Virginia,Salem,1712.634507,2809
Virginia,Staunton,455.843484,2812
Virginia,Suffolk,1590.311961,2815
Virginia,Virginia Beach,8223.91145,2826
Virginia,Waynesboro,506.3867694,2831
Virginia,Williamsburg,169.4875039,2835
Virginia,Winchester,1109.194322,2837
Washington,Adams,426.5698033,2840
Washington,Asotin,808.5621652,2845
Washington,Benton,4561.940822,2847
Washington,Chelan,2702.448449,2852
Washington,Clallam,3421.603941,2861
Washington,Clark,9266.508566,2865
Washington,Columbia,275.9313881,2869
Washington,Cowlitz,3614.427388,2871
Washington,Douglas,2877.062622,2877
Washington,Ferry,586.1296008,2880
Washington,Franklin,2241.57843,2884
Washington,Garfield,504.7045668,2886
Washington,Grant,2416.186735,2889
Washington,Grays Harbor,2723.081234,2894
Washington,Island,2553.475156,2898
Washington,Jefferson,1324.191641,2905
Washington,King,36315.24686,2913
Washington,Kitsap,9933.411397,2927
