State,County,SNAPS17,FID,FID
Ohio,Montgomery,403.8333333,2573,2573
Ohio,Morgan,10,2000,2000
Ohio,Morrow,23.66666667,2006,2006
Ohio,Muskingum,88.66666667,2010,2010
Ohio,Noble,9.583333333,2012,2012
Ohio,Ottawa,28,2019,2019
Ohio,Paulding,13.5,2024,2024
Ohio,Perry,33.41666667,2027,2027
Ohio,Pickaway,38.75,2031,2031
Ohio,Pike,36.5,2034,2034
Ohio,Portage,101.25,2038,2038
Ohio,Preble,27.75,2039,2039
Ohio,Putnam,14,2040,2040
Ohio,Richland,105.8333333,2042,2042
Ohio,Ross,66.08333333,2045,2045
Ohio,Sandusky,50,2047,2047
Ohio,Scioto,70.08333333,2048,2048
Ohio,Seneca,40.5,2049,2049
Ohio,Shelby,32.91666667,2052,2052
Ohio,Stark,278,2054,2054
Ohio,Summit,417.1666667,2057,2057
Ohio,Trumbull,187.8333333,2061,2061
Ohio,Tuscarawas,81.66666667,2065,2065
Ohio,Union,22.91666667,2067,2067
Ohio,Van Wert,16.08333333,2071,2071
Ohio,Vinton,12.25,2075,2075
Ohio,Warren,99.41666667,2076,2076
Ohio,Washington,60.5,2080,2080
Ohio,Wayne,61.66666667,2084,2084
Ohio,Williams,29.5,2087,2087
Ohio,Wood,85.25,2091,2091
Ohio,Wyandot,15.41666667,2093,2093
Oklahoma,Adair,25.16666667,2095,2095
Oklahoma,Alfalfa,6,2099,2099
Oklahoma,Atoka,17.25,2102,2102
Oklahoma,Beaver,3,2104,2104
Oklahoma,Beckham,21.58333333,2106,2106
Oklahoma,Blaine,10.25,2110,2110
Oklahoma,Bryan,42.91666667,2112,2112
Oklahoma,Caddo,35.83333333,2118,2118
Oklahoma,Canadian,76,2123,2123
Oklahoma,Carter,60.75,2126,2126
Oklahoma,Cherokee,48.41666667,2129,2129
Oklahoma,Choctaw,18.41666667,2133,2133
Oklahoma,Cimarron,3.916666667,2135,2135
Oklahoma,Cleveland,175.6666667,2140,2140
Oklahoma,Coal,6.083333333,2144,2144
Oklahoma,Comanche,97.08333333,2145,2145
Oklahoma,Cotton,5,2146,2146
Oklahoma,Craig,10.91666667,2148,2148
Oklahoma,Creek,54.16666667,2151,2151
Oklahoma,Custer,24.5,2153,2153
Oklahoma,Delaware,38.5,2154,2154
Oklahoma,Dewey,7,2158,2158
Oklahoma,Ellis,3,2165,2165
Oklahoma,Garfield,66.16666667,2167,2167
Oklahoma,Garvin,28.58333333,2176,2176
Oklahoma,Grady,43.75,2184,2184
Oklahoma,Grant,5.916666667,2187,2187
Oklahoma,Greer,5,2189,2189
Oklahoma,Harmon,3,2191,2191
Oklahoma,Harper,4.666666667,2193,2193
Oklahoma,Haskell,16.25,2195,2195
Oklahoma,Hughes,15.66666667,2197,2197
Oklahoma,Jackson,20.16666667,2202,2202
Oklahoma,Jefferson,7.666666667,2206,2206
Oklahoma,Johnston,13.91666667,2211,2211
Oklahoma,Kay,39.33333333,2215,2215
Oklahoma,Kingfisher,11,2219,2219
Oklahoma,Kiowa,12.16666667,2222,2222
Oklahoma,Latimer,9.583333333,2226,2226
Oklahoma,Le Flore,62.25,2230,2230
Oklahoma,Lincoln,29.91666667,2234,2234
Oklahoma,Logan,29.41666667,2236,2236
Oklahoma,Love,9,2238,2238
Oklahoma,McClain,29.33333333,2245,2245
Oklahoma,McCurtain,49.91666667,2252,2252
Oklahoma,McIntosh,24.33333333,2258,2258
Oklahoma,Major,9.5,2260,2260
Oklahoma,Marshall,16.16666667,2265,2265
Oklahoma,Mayes,44.5,2270,2270
Oklahoma,Murray,13,2276,2276
Oklahoma,Muskogee,83.5,2281,2281
Oklahoma,Noble,9.5,2287,2287
Oklahoma,Nowata,11.83333333,2290,2290
Oklahoma,Okfuskee,13,2297,2297
Oklahoma,Oklahoma,672.4166667,2303,2303
Oklahoma,Okmulgee,34.08333333,2311,2311
Oklahoma,Osage,30.41666667,2318,2318
Oklahoma,Ottawa,25.91666667,2325,2325
Oklahoma,Pawnee,11.91666667,2329,2329
Oklahoma,Payne,58.16666667,2340,2340
Oklahoma,Pittsburg,57.08333333,2344,2344
Oklahoma,Pontotoc,29.41666667,2351,2351
Oklahoma,Pottawatomie,74.41666667,2356,2356
Oklahoma,Pushmataha,11.83333333,2362,2362
Oklahoma,Roger Mills,2.583333333,2369,2369
Oklahoma,Rogers,54.83333333,2374,2374
Oklahoma,Seminole,24.41666667,2384,2384
Oklahoma,Sequoyah,42.08333333,2391,2391
Oklahoma,Stephens,36,2396,2396
Oklahoma,Texas,15.91666667,2003,2003
Oklahoma,Tillman,9.75,2005,2005
Oklahoma,Tulsa,454,2008,2008
Oklahoma,Wagoner,39.83333333,2014,2014
Oklahoma,Washington,39.25,2018,2018
Oklahoma,Washita,10.5,2023,2023
Oklahoma,Woods,8.25,2029,2029
Oklahoma,Woodward,17.91666667,2035,2035
Oregon,Baker,20.33333333,2044,2044
Oregon,Benton,54.83333333,2053,2053
Oregon,Clackamas,231,2058,2058
Oregon,Clatsop,44.16666667,2064,2064
Oregon,Columbia,33.16666667,2070,2070
Oregon,Coos,61.75,2083,2083
Oregon,Crook,20.91666667,2092,2092
Oregon,Curry,22.75,2098,2098
Oregon,Deschutes,103.4166667,2109,2109
Oregon,Douglas,124.25,2115,2115
Oregon,Gilliam,4,2121,2121
Oregon,Grant,16,2130,2130
Oregon,Harney,8.75,2134,2134
Oregon,Hood River,18.25,2138,2138
Oregon,Jackson,156.75,2139,2139
Oregon,Jefferson,20.75,2143,2143
Oregon,Josephine,79.08333333,2152,2152
Oregon,Klamath,63.66666667,2155,2155
Oregon,Lake,12.08333333,2159,2159
Oregon,Lane,302.5,2170,2170
Oregon,Lincoln,51.75,2174,2174
Oregon,Linn,101.4166667,2181,2181
Oregon,Malheur,30.58333333,2185,2185
Oregon,Marion,243.8333333,2200,2200
Oregon,Morrow,7,2209,2209
Oregon,Multnomah,619.5833333,2218,2218
Oregon,Polk,44.08333333,2223,2223
Oregon,Sherman,5.666666667,2232,2232
Oregon,Tillamook,32.25,2242,2242
Oregon,Umatilla,67.41666667,2251,2251
Oregon,Union,25.5,2257,2257
Oregon,Wallowa,6.416666667,2263,2263
Oregon,Wasco,21.25,2267,2267
Oregon,Washington,292.1666667,2272,2272
Oregon,Wheeler,2,2277,2277
Oregon,Yamhill,70.16666667,2284,2284
Pennsylvania,Adams,52.91666667,2292,2292
Pennsylvania,Allegheny,820.5833333,2302,2302
Pennsylvania,Armstrong,45.83333333,2309,2309
Pennsylvania,Beaver,125.9166667,2321,2321
Pennsylvania,Bedford,37.83333333,2324,2324
Pennsylvania,Berks,321.0833333,2326,2326
Pennsylvania,Blair,119.3333333,2328,2328
Pennsylvania,Bradford,61.91666667,2333,2333
Pennsylvania,Bucks,297,2336,2336
Pennsylvania,Butler,113,2338,2338
Pennsylvania,Cambria,110,2341,2341
Pennsylvania,Cameron,4,2343,2343
Pennsylvania,Carbon,36.66666667,2349,2349
Pennsylvania,Centre,62.33333333,2354,2354
Pennsylvania,Chester,214.4166667,2360,2360
Pennsylvania,Clarion,40.16666667,2366,2366
Pennsylvania,Clearfield,65.91666667,2372,2372
Pennsylvania,Clinton,32.5,2379,2379
Pennsylvania,Columbia,52.5,2385,2385
Pennsylvania,Crawford,70.75,2389,2389
Pennsylvania,Cumberland,149.9166667,2397,2397
Pennsylvania,Dauphin,230.8333333,2403,2403
Pennsylvania,Delaware,381.5833333,2414,2414
Pennsylvania,Elk,26,2420,2420
Pennsylvania,Erie,223.5,2425,2425
Pennsylvania,Fayette,128.1666667,2431,2431
Pennsylvania,Forest,4.666666667,2436,2436
Pennsylvania,Franklin,95.08333333,2439,2439
Pennsylvania,Fulton,8.5,2446,2446
Pennsylvania,Greene,32.91666667,2447,2447
Pennsylvania,Huntingdon,33.75,2454,2454
Pennsylvania,Indiana,55.66666667,2459,2459
Pennsylvania,Jefferson,38.75,2462,2462
Pennsylvania,Juniata,22.16666667,2466,2466
Pennsylvania,Lackawanna,176.8333333,2471,2471
Pennsylvania,Lancaster,326.4166667,2482,2482
Pennsylvania,Lawrence,77.5,2488,2488
Pennsylvania,Lebanon,89.58333333,2492,2492
Pennsylvania,Lehigh,263.3333333,2496,2496
Pennsylvania,Luzerne,284,2501,2501
Pennsylvania,Lycoming,81.75,2505,2505
Pennsylvania,McKean,43.33333333,2509,2509
Pennsylvania,Mercer,94.08333333,2513,2513
Pennsylvania,Mifflin,40.75,2517,2517
Pennsylvania,Monroe,102,2521,2521
Pennsylvania,Montgomery,394.1666667,2528,2528
Pennsylvania,Montour,12.41666667,2533,2533
Pennsylvania,Northampton,176.25,2537,2537
Pennsylvania,Northumberland,73.75,2544,2544
Pennsylvania,Perry,33.91666667,2554,2554
Pennsylvania,Philadelphia,1757.5,2563,2563
Pennsylvania,Pike,23.91666667,2571,2571
Pennsylvania,Potter,19.58333333,2575,2575
Pennsylvania,Schuylkill,121.9166667,2581,2581
Pennsylvania,Snyder,32.16666667,2583,2583
Pennsylvania,Somerset,59.58333333,2589,2589
Pennsylvania,Sullivan,9.166666667,2293,2293
Pennsylvania,Susquehanna,17.91666667,2298,2298
Pennsylvania,Tioga,31.75,2305,2305
Pennsylvania,Union,27.33333333,2313,2313
Pennsylvania,Venango,40.5,2316,2316
Pennsylvania,Warren,28.25,2322,2322
Pennsylvania,Washington,129.8333333,2346,2346
Pennsylvania,Wayne,42.83333333,2363,2363
Pennsylvania,Westmoreland,236.75,2394,2394
Pennsylvania,Wyoming,19,2407,2407
Pennsylvania,York,277.8333333,2419,2419
Rhode Island,Bristol,26.83333333,2433,2433
Rhode Island,Kent,120,2444,2444
Rhode Island,Newport,50.41666667,2460,2460
Rhode Island,Providence,567.3333333,2475,2475
Rhode Island,Washington,76.08333333,2484,2484
South Carolina,Abbeville,20.25,2489,2489
South Carolina,Aiken,171.5,2503,2503
South Carolina,Allendale,13.83333333,2527,2527
South Carolina,Anderson,214.8333333,2559,2559
South Carolina,Bamberg,22.91666667,2592,2592
South Carolina,Barnwell,28.5,2605,2605
South Carolina,Beaufort,119.8333333,2626,2626
South Carolina,Berkeley,133.5833333,2631,2631
South Carolina,Calhoun,13.83333333,2635,2635
South Carolina,Charleston,335.75,2691,2691
South Carolina,Cherokee,70.5,2700,2700
South Carolina,Chester,41,2704,2704
South Carolina,Chesterfield,50.16666667,2708,2708
South Carolina,Clarendon,40.83333333,2715,2715
South Carolina,Colleton,60.08333333,2718,2718
South Carolina,Darlington,76.41666667,2721,2721
South Carolina,Dillon,42.25,2725,2725
South Carolina,Dorchester,105,2730,2730
South Carolina,Edgefield,13.33333333,2735,2735
South Carolina,Fairfield,22.91666667,2738,2738
South Carolina,Florence,159.3333333,2742,2742
South Carolina,Georgetown,69.41666667,2752,2752
South Carolina,Greenville,428.4166667,2759,2759
South Carolina,Greenwood,86.66666667,2764,2764
South Carolina,Hampton,34.58333333,2767,2767
South Carolina,Horry,356.5833333,2774,2774
South Carolina,Jasper,38.33333333,2783,2783
South Carolina,Kershaw,67.33333333,2787,2787
South Carolina,Lancaster,85.66666667,2790,2790
South Carolina,Laurens,75.16666667,2794,2794
South Carolina,Lee,21.08333333,2800,2800
South Carolina,Lexington,277.3333333,2803,2803
South Carolina,McCormick,10.08333333,2807,2807
South Carolina,Marion,39.25,2811,2811
South Carolina,Marlboro,40.08333333,2813,2813
South Carolina,Newberry,40.33333333,2818,2818
South Carolina,Oconee,76.83333333,2822,2822
South Carolina,Orangeburg,131.75,2829,2829
South Carolina,Pickens,104.6666667,2834,2834
South Carolina,Richland,326.6666667,2843,2843
South Carolina,Saluda,18.41666667,2846,2846
South Carolina,Spartanburg,316.3333333,2851,2851
South Carolina,Sumter,132.4166667,2855,2855
South Carolina,Union,34.91666667,2860,2860
South Carolina,Williamsburg,45.66666667,2864,2864
South Carolina,York,197.3333333,2867,2867
South Dakota,Aurora,2.166666667,2870,2870
South Dakota,Beadle,18.5,2874,2874
South Dakota,Bennett,8.666666667,2876,2876
South Dakota,Bon Homme,5.75,2879,2879
South Dakota,Brookings,19.16666667,2882,2882
South Dakota,Brown,16.08333333,2885,2885
South Dakota,Brule,5.333333333,2888,2888
South Dakota,Buffalo,2.166666667,2891,2891
South Dakota,Butte,9.916666667,2895,2895
South Dakota,Campbell,2,2897,2897
South Dakota,Charles Mix,13.58333333,2900,2900
South Dakota,Clark,3,2901,2901
South Dakota,Clay,6.916666667,2903,2903
South Dakota,Codington,14,2906,2906
South Dakota,Corson,7,2907,2907
South Dakota,Custer,7.25,2908,2908
South Dakota,Davison,16.75,2910,2910
South Dakota,Day,7,2911,2911
South Dakota,Deuel,3,2912,2912
South Dakota,Dewey,7.083333333,2914,2914
South Dakota,Douglas,3,2916,2916
South Dakota,Edmunds,4,2917,2917
South Dakota,Fall River,7.333333333,2919,2919
South Dakota,Faulk,1,2921,2921
South Dakota,Grant,6,2922,2922
South Dakota,Gregory,7,2923,2923
South Dakota,Haakon,2,2924,2924
South Dakota,Hamlin,5,2926,2926
South Dakota,Hand,1,2928,2928
South Dakota,Hanson,1,2929,2929
South Dakota,Harding,1,2931,2931
South Dakota,Hughes,9,2933,2933
South Dakota,Hutchinson,8.666666667,2934,2934
South Dakota,Hyde,2,2937,2937
South Dakota,Jackson,7,2939,2939
South Dakota,Jerauld,1.166666667,2941,2941
South Dakota,Jones,2.583333333,2944,2944
South Dakota,Kingsbury,5.083333333,2945,2945
South Dakota,Lake,6,2401,2401
South Dakota,Lawrence,18.25,2406,2406
South Dakota,Lincoln,24.33333333,2410,2410
South Dakota,Lyman,5,2417,2417
South Dakota,McCook,4.666666667,2422,2422
South Dakota,McPherson,2.083333333,2426,2426
South Dakota,Marshall,3,2430,2430
South Dakota,Meade,17.08333333,2442,2442
South Dakota,Mellette,2,2450,2450
South Dakota,Miner,1.333333333,2456,2456
South Dakota,Minnehaha,158.1666667,2467,2467
South Dakota,Moody,3,2485,2485
South Dakota,Pennington,75,2497,2497
South Dakota,Perkins,4,2502,2502
South Dakota,Potter,4.666666667,2506,2506
South Dakota,Roberts,11.75,2511,2511
South Dakota,Sanborn,1,2514,2514
South Dakota,Shannon,,2519,2519
South Dakota,Spink,5.666666667,2523,2523
South Dakota,Stanley,2.25,2530,2530
South Dakota,Sully,2,2535,2535
South Dakota,Todd,11.91666667,2540,2540
South Dakota,Tripp,11,2546,2546
South Dakota,Turner,4,2550,2550
South Dakota,Union,7.333333333,2557,2557
South Dakota,Walworth,9.333333333,2561,2561
South Dakota,Yankton,14.41666667,2569,2569
South Dakota,Ziebach,1,2578,2578
Tennessee,Anderson,79.75,2584,2584
Tennessee,Bedford,44.41666667,2593,2593
Tennessee,Benton,17.91666667,2598,2598
Tennessee,Bledsoe,14.08333333,2602,2602
Tennessee,Blount,97.66666667,2622,2622
Tennessee,Bradley,116,2627,2627
Tennessee,Campbell,44.66666667,2633,2633
Tennessee,Cannon,11,2638,2638
Tennessee,Carroll,35.08333333,2648,2648
Tennessee,Carter,54,2654,2654
Tennessee,Cheatham,39.41666667,2660,2660
Tennessee,Chester,17.5,2664,2664
Tennessee,Claiborne,33,2670,2670
Tennessee,Clay,9.916666667,2679,2679
Tennessee,Cocke,50.25,2686,2686
Tennessee,Coffee,76.58333333,2689,2689
Tennessee,Crockett,15.66666667,2693,2693
Tennessee,Cumberland,65.08333333,2696,2696
Tennessee,Davidson,589.5833333,2698,2698
Tennessee,Decatur,13.83333333,2705,2705
Tennessee,DeKalb,18.75,2710,2710
Tennessee,Dickson,62,2717,2717
Tennessee,Dyer,46.58333333,2723,2723
Tennessee,Fayette,30.41666667,2726,2726
Tennessee,Fentress,19.83333333,2731,2731
Tennessee,Franklin,36.83333333,2734,2734
Tennessee,Gibson,58.58333333,2739,2739
Tennessee,Giles,34.16666667,2743,2743
Tennessee,Grainger,25.5,2748,2748
Tennessee,Greene,87,2750,2750
Tennessee,Grundy,25.33333333,2754,2754
Tennessee,Hamblen,79.75,2757,2757
Tennessee,Hamilton,361.25,2761,2761
Tennessee,Hancock,7.75,2766,2766
Tennessee,Hardeman,25.41666667,2770,2770
Tennessee,Hardin,30,2773,2773
Tennessee,Hawkins,53,2779,2779
Tennessee,Haywood,28.25,2781,2781
Tennessee,Henderson,23.83333333,2786,2786
Tennessee,Henry,31.16666667,2789,2789
Tennessee,Hickman,20.16666667,2792,2792
Tennessee,Houston,7.833333333,2796,2796
Tennessee,Humphreys,16,2798,2798
Tennessee,Jackson,8.5,2801,2801
Tennessee,Jefferson,47.41666667,2804,2804
Tennessee,Johnson,19.25,2808,2808
Tennessee,Knox,376.9166667,2814,2814
Tennessee,Lake,8,2817,2817
Tennessee,Lauderdale,25.08333333,2821,2821
Tennessee,Lawrence,46.58333333,2823,2823
Tennessee,Lewis,15.33333333,2825,2825
Tennessee,Lincoln,30.5,2828,2828
Tennessee,Loudon,45.83333333,2830,2830
Tennessee,McMinn,61.91666667,2833,2833
Tennessee,McNairy,28.75,2836,2836
Tennessee,Macon,22.25,2839,2839
Tennessee,Madison,108.0833333,2841,2841
Tennessee,Marion,33,2844,2844
Tennessee,Marshall,31.91666667,2848,2848
Tennessee,Maury,92.91666667,2850,2850
Tennessee,Meigs,16.66666667,2854,2854
Tennessee,Monroe,58.91666667,2857,2857
Tennessee,Montgomery,118.8333333,2859,2859
Tennessee,Moore,4.916666667,2863,2863
Tennessee,Morgan,22.41666667,2866,2866
Tennessee,Obion,27.5,2872,2872
Tennessee,Overton,24.83333333,2875,2875
Tennessee,Perry,7.25,2878,2878
Tennessee,Pickett,5.75,2881,2881
Tennessee,Polk,19,2883,2883
Tennessee,Putnam,91.58333333,2890,2890
Tennessee,Rhea,36.5,2893,2893
Tennessee,Roane,52,2001,2001
Tennessee,Robertson,60.5,2011,2011
Tennessee,Rutherford,213.5,2015,2015
Tennessee,Scott,24.08333333,2020,2020
Tennessee,Sequatchie,19.08333333,2025,2025
Tennessee,Sevier,114.8333333,2030,2030
Tennessee,Shelby,876.4166667,2033,2033
Tennessee,Smith,16.33333333,2037,2037
Tennessee,Stewart,12.91666667,2041,2041
Tennessee,Sullivan,138.75,2046,2046
Tennessee,Sumner,129.1666667,2050,2050
Tennessee,Tipton,45.08333333,2055,2055
Tennessee,Trousdale,9,2062,2062
Tennessee,Unicoi,16,2069,2069
Tennessee,Union,16.41666667,2073,2073
Tennessee,Van Buren,5,2077,2077
Tennessee,Warren,41.5,2081,2081
Tennessee,Washington,111.75,2085,2085
Tennessee,Wayne,14,2089,2089
Tennessee,Weakley,34.58333333,2096,2096
Tennessee,White,27.58333333,2100,2100
Tennessee,Williamson,100,2105,2105
Tennessee,Wilson,88.08333333,2111,2111
Texas,Anderson,37.33333333,2113,2113
Texas,Andrews,9.833333333,2117,2117
Texas,Angelina,67.58333333,2124,2124
Texas,Aransas,15,2162,2162
Texas,Archer,5.75,2168,2168
Texas,Armstrong,1,2172,2172
Texas,Atascosa,40.91666667,2173,2173
Texas,Austin,27.66666667,2177,2177
Texas,Bailey,7,2179,2179
Texas,Bandera,13.5,2183,2183
Texas,Bastrop,68.25,2190,2190
Texas,Baylor,5.25,2192,2192
Texas,Bee,24.66666667,2196,2196
Texas,Bell,260.1666667,2198,2198
Texas,Bexar,1208.25,2203,2203
Texas,Blanco,7.833333333,2207,2207
Texas,Borden,,2212,2212
Texas,Bosque,23.5,2216,2216
Texas,Bowie,80.58333333,2224,2224
Texas,Brazoria,184,2240,2240
Texas,Brazos,116,2253,2253
Texas,Brewster,9,2262,2262
Texas,Briscoe,3.666666667,2269,2269
Texas,Brooks,9.333333333,2279,2279
Texas,Brown,42.41666667,2296,2296
Texas,Burleson,20.33333333,2304,2304
Texas,Burnet,33.16666667,2312,2312
Texas,Caldwell,26.25,2320,2320
Texas,Calhoun,25,2327,2327
Texas,Callahan,13.41666667,2331,2331
Texas,Cameron,383,2359,2359
Texas,Camp,12.58333333,2373,2373
Texas,Carson,8.916666667,2377,2377
Texas,Cass,29.16666667,2382,2382
Texas,Castro,5.666666667,2386,2386
Texas,Chambers,23.33333333,2395,2395
Texas,Cherokee,33.83333333,2400,2400
Texas,Childress,5.666666667,2405,2405
Texas,Clay,3,2409,2409
Texas,Cochran,3.833333333,2413,2413
Texas,Coke,6,2418,2418
Texas,Coleman,10.66666667,2423,2423
Texas,Collin,404.0833333,2429,2429
Texas,Collingsworth,4,2434,2434
Texas,Colorado,19.91666667,2441,2441
Texas,Comal,80.16666667,2449,2449
Texas,Comanche,13,2455,2455
Texas,Concho,3.833333333,2458,2458
Texas,Cooke,22.91666667,2463,2463
Texas,Coryell,37.25,2469,2469
Texas,Cottle,2.25,2473,2473
Texas,Crane,5.416666667,2478,2478
Texas,Crockett,3,2483,2483
Texas,Crosby,10.25,2487,2487
Texas,Culberson,4.666666667,2491,2491
Texas,Dallam,9,2498,2498
Texas,Dallas,1590,2507,2507
Texas,Dawson,11.58333333,2512,2512
Texas,Deaf Smith,16.75,2515,2515
Texas,Delta,4.333333333,2524,2524
Texas,Denton,291,2532,2532
Texas,DeWitt,14.5,2538,2538
Texas,Dickens,2,2542,2542
Texas,Dimmit,15.66666667,2548,2548
Texas,Donley,5,2551,2551
Texas,Duval,15.66666667,2556,2556
Texas,Eastland,26.5,2562,2562
Texas,Ector,110.5833333,2568,2568
Texas,Edwards,2.833333333,2574,2574
Texas,Ellis,82.91666667,2579,2579
Texas,El Paso,628.5833333,2588,2588
Texas,Erath,30.16666667,2597,2597
Texas,Falls,17.08333333,2601,2601
Texas,Fannin,26.41666667,2621,2621
Texas,Fayette,13.33333333,2624,2624
Texas,Fisher,5.333333333,2628,2628
Texas,Floyd,6,2630,2630
Texas,Foard,1,2002,2002
Texas,Fort Bend,277.1666667,2009,2009
Texas,Franklin,8.5,2016,2016
Texas,Freestone,15.08333333,2022,2022
Texas,Frio,15.33333333,2028,2028
Texas,Gaines,12.83333333,2032,2032
Texas,Galveston,229.4166667,2059,2059
Texas,Garza,6,2060,2060
Texas,Gillespie,9.5,2066,2066
Texas,Glasscock,,2072,2072
Texas,Goliad,4,2079,2079
Texas,Gonzales,17.08333333,2086,2086
Texas,Gray,21,2088,2088
Texas,Grayson,104.5,2094,2094
Texas,Gregg,113.5833333,2101,2101
Texas,Grimes,23.16666667,2108,2108
Texas,Guadalupe,76.75,2116,2116
Texas,Hale,29,2120,2120
Texas,Hall,5,2125,2125
Texas,Hamilton,9,2128,2128
Texas,Hansford,5,2132,2132
Texas,Hardeman,5.416666667,2137,2137
Texas,Hardin,38.16666667,2142,2142
Texas,Harris,2765.75,2149,2149
Texas,Harrison,44.66666667,2157,2157
Texas,Hartley,2,2160,2160
Texas,Haskell,6.416666667,2163,2163
Texas,Hays,93.16666667,2166,2166
Texas,Hemphill,5,2171,2171
Texas,Henderson,59.5,2178,2178
Texas,Hidalgo,831.6666667,2188,2188
Texas,Hill,43.41666667,2201,2201
Texas,Hockley,14,2208,2208
Texas,Hood,46.5,2213,2213
Texas,Hopkins,26,2221,2221
Texas,Houston,20.16666667,2228,2228
Texas,Howard,22.58333333,2231,2231
Texas,Hudspeth,6.333333333,2241,2241
Texas,Hunt,73.5,2246,2246
Texas,Hutchinson,24.91666667,2249,2249
Texas,Irion,1.666666667,2255,2255
Texas,Jack,8,2256,2256
Texas,Jackson,12,2264,2264
Texas,Jasper,35.75,2271,2271
Texas,Jeff Davis,2,2275,2275
Texas,Jefferson,228.1666667,2285,2285
Texas,Jim Hogg,7,2288,2288
Texas,Jim Wells,41.58333333,2294,2294
Texas,Johnson,109.4166667,2299,2299
Texas,Jones,14.83333333,2301,2301
Texas,Karnes,12.08333333,2307,2307
Texas,Kaufman,77.08333333,2314,2314
Texas,Kendall,17.75,2319,2319
Texas,Kenedy,,2330,2330
Texas,Kent,1,2335,2335
Texas,Kerr,40,2337,2337
Texas,Kimble,5.666666667,2339,2339
Texas,King,,2342,2342
Texas,Kinney,3,2347,2347
Texas,Kleberg,32.08333333,2358,2358
Texas,Knox,5.666666667,2364,2364
Texas,Lamar,50.41666667,2371,2371
Texas,Lamb,15,2376,2376
Texas,Lampasas,14,2381,2381
Texas,La Salle,13.08333333,2388,2388
Texas,Lavaca,16.25,2392,2392
Texas,Lee,13.33333333,2398,2398
Texas,Leon,18,2402,2402
Texas,Liberty,68.33333333,2404,2404
Texas,Limestone,22,2408,2408
Texas,Lipscomb,4,2412,2412
Texas,Live Oak,12.41666667,2416,2416
Texas,Llano,15,2421,2421
Texas,Loving,,2424,2424
Texas,Lubbock,172.9166667,2428,2428
Texas,Lynn,5,2438,2438
Texas,McCulloch,8.75,2452,2452
Texas,McLennan,192.5,2477,2477
Texas,McMullen,0.666666667,2494,2494
Texas,Madison,10.41666667,2526,2526
Texas,Marion,8.916666667,2547,2547
Texas,Martin,2,2564,2564
Texas,Mason,3,2570,2570
Texas,Matagorda,41.5,2637,2637
Texas,Maverick,48.66666667,2649,2649
Texas,Medina,39.16666667,2652,2652
Texas,Menard,2,2655,2655
Texas,Midland,78.66666667,2657,2657
Texas,Milam,25.83333333,2659,2659
Texas,Mills,3,2663,2663
Texas,Mitchell,7,2666,2666
Texas,Montague,11.66666667,2669,2669
Texas,Montgomery,272.5833333,2682,2682
Texas,Moore,25.91666667,2683,2683
Texas,Morris,9.333333333,2688,2688
Texas,Motley,2.166666667,2692,2692
Texas,Nacogdoches,40.25,2701,2701
Texas,Navarro,41.66666667,2706,2706
Texas,Newton,9.75,2711,2711
Texas,Nolan,15.16666667,2714,2714
Texas,Nueces,280.0833333,2194,2194
Texas,Ochiltree,9,2204,2204
Texas,Oldham,2.75,2210,2210
Texas,Orange,84.41666667,2214,2214
Texas,Palo Pinto,31.83333333,2220,2220
Texas,Panola,20.91666667,2227,2227
Texas,Parker,57.25,2229,2229
Texas,Parmer,9,2235,2235
Texas,Pecos,15.16666667,2239,2239
Texas,Polk,45.33333333,2243,2243
Texas,Potter,123.5,2247,2247
Texas,Presidio,9.916666667,2261,2261
Texas,Rains,10.25,2268,2268
Texas,Randall,68,2274,2274
Texas,Reagan,4.75,2280,2280
Texas,Real,6.916666667,2283,2283
Texas,Red River,14.5,2295,2295
Texas,Reeves,10.91666667,2308,2308
Texas,Refugio,8.583333333,2334,2334
Texas,Roberts,,2348,2348
Texas,Robertson,19.66666667,2353,2353
Texas,Rockwall,40.58333333,2355,2355
Texas,Runnels,14.41666667,2361,2361
Texas,Rusk,22.58333333,2367,2367
Texas,Sabine,10.66666667,2370,2370
Texas,San Augustine,8.083333333,2380,2380
Texas,San Jacinto,24.33333333,2387,2387
Texas,San Patricio,59.33333333,2415,2415
Texas,San Saba,4,2435,2435
Texas,Schleicher,3,2437,2437
Texas,Scurry,12.5,2443,2443
Texas,Shackelford,3,2445,2445
Texas,Shelby,23.25,2448,2448
Texas,Sherman,4.666666667,2453,2453
Texas,Smith,148.8333333,2465,2465
Texas,Somervell,6.5,2470,2470
Texas,Starr,101.9166667,2474,2474
Texas,Stephens,11,2480,2480
Texas,Sterling,3,2481,2481
Texas,Stonewall,2,2486,2486
Texas,Sutton,9.916666667,2490,2490
Texas,Swisher,7.166666667,2495,2495
Texas,Tarrant,1237.916667,2500,2500
Texas,Taylor,123.4166667,2508,2508
Texas,Terrell,1,2518,2518
Texas,Terry,9,2522,2522
Texas,Throckmorton,2,2525,2525
Texas,Titus,28.58333333,2531,2531
Texas,Tom Green,76,2536,2536
Texas,Travis,619.25,2543,2543
Texas,Trinity,16.08333333,2553,2553
Texas,Tyler,23.33333333,2560,2560
Texas,Upshur,21.75,2566,2566
Texas,Upton,5,2572,2572
Texas,Uvalde,26.75,2576,2576
Texas,Val Verde,34,2582,2582
Texas,Van Zandt,30,2586,2586
Texas,Victoria,74.91666667,2595,2595
Texas,Walker,44.25,2603,2603
Texas,Waller,28.91666667,2606,2606
