State,County,PCT_WIC12,FID
Oregon,Hood River,2.867234902,2138
Oregon,Jackson,2.867234902,2139
Oregon,Jefferson,2.867234902,2143
Oregon,Josephine,2.867234902,2152
Oregon,Klamath,2.867234902,2155
Oregon,Lake,2.867234902,2159
Oregon,Lane,2.867234902,2170
Oregon,Lincoln,2.867234902,2174
Oregon,Linn,2.867234902,2181
Oregon,Malheur,2.867234902,2185
Oregon,Marion,2.867234902,2200
Oregon,Morrow,2.867234902,2209
Oregon,Multnomah,2.867234902,2218
Oregon,Polk,2.867234902,2223
Oregon,Sherman,2.867234902,2232
Oregon,Tillamook,2.867234902,2242
Oregon,Umatilla,2.867234902,2251
Oregon,Union,2.867234902,2257
Oregon,Wallowa,2.867234902,2263
Oregon,Wasco,2.867234902,2267
Oregon,Washington,2.867234902,2272
Oregon,Wheeler,2.867234902,2277
Oregon,Yamhill,2.867234902,2284
Pennsylvania,Adams,1.981595209,2292
Pennsylvania,Allegheny,1.981595209,2302
Pennsylvania,Armstrong,1.981595209,2309
Pennsylvania,Beaver,1.981595209,2321
Pennsylvania,Bedford,1.981595209,2324
Pennsylvania,Berks,1.981595209,2326
Pennsylvania,Blair,1.981595209,2328
Pennsylvania,Bradford,1.981595209,2333
Pennsylvania,Bucks,1.981595209,2336
Pennsylvania,Butler,1.981595209,2338
Pennsylvania,Cambria,1.981595209,2341
Pennsylvania,Cameron,1.981595209,2343
Pennsylvania,Carbon,1.981595209,2349
Pennsylvania,Centre,1.981595209,2354
Pennsylvania,Chester,1.981595209,2360
Pennsylvania,Clarion,1.981595209,2366
Pennsylvania,Clearfield,1.981595209,2372
Pennsylvania,Clinton,1.981595209,2379
Pennsylvania,Columbia,1.981595209,2385
Pennsylvania,Crawford,1.981595209,2389
Pennsylvania,Cumberland,1.981595209,2397
Pennsylvania,Dauphin,1.981595209,2403
Pennsylvania,Delaware,1.981595209,2414
Pennsylvania,Elk,1.981595209,2420
Pennsylvania,Erie,1.981595209,2425
Pennsylvania,Fayette,1.981595209,2431
Pennsylvania,Forest,1.981595209,2436
Pennsylvania,Franklin,1.981595209,2439
Pennsylvania,Fulton,1.981595209,2446
Pennsylvania,Greene,1.981595209,2447
Pennsylvania,Huntingdon,1.981595209,2454
Pennsylvania,Indiana,1.981595209,2459
Pennsylvania,Jefferson,1.981595209,2462
Pennsylvania,Juniata,1.981595209,2466
Pennsylvania,Lackawanna,1.981595209,2471
Pennsylvania,Lancaster,1.981595209,2482
Pennsylvania,Lawrence,1.981595209,2488
Pennsylvania,Lebanon,1.981595209,2492
Pennsylvania,Lehigh,1.981595209,2496
Pennsylvania,Luzerne,1.981595209,2501
Pennsylvania,Lycoming,1.981595209,2505
Pennsylvania,McKean,1.981595209,2509
Pennsylvania,Mercer,1.981595209,2513
Pennsylvania,Mifflin,1.981595209,2517
Pennsylvania,Monroe,1.981595209,2521
Pennsylvania,Montgomery,1.981595209,2528
Pennsylvania,Montour,1.981595209,2533
Pennsylvania,Northampton,1.981595209,2537
Pennsylvania,Northumberland,1.981595209,2544
Pennsylvania,Perry,1.981595209,2554
Pennsylvania,Philadelphia,1.981595209,2563
Pennsylvania,Pike,1.981595209,2571
Pennsylvania,Potter,1.981595209,2575
Pennsylvania,Schuylkill,1.981595209,2581
Pennsylvania,Snyder,1.981595209,2583
Pennsylvania,Somerset,1.981595209,2589
Pennsylvania,Sullivan,1.981595209,2293
Pennsylvania,Susquehanna,1.981595209,2298
Pennsylvania,Tioga,1.981595209,2305
Pennsylvania,Union,1.981595209,2313
Pennsylvania,Venango,1.981595209,2316
Pennsylvania,Warren,1.981595209,2322
Pennsylvania,Washington,1.981595209,2346
Pennsylvania,Wayne,1.981595209,2363
Pennsylvania,Westmoreland,1.981595209,2394
Pennsylvania,Wyoming,1.981595209,2407
Pennsylvania,York,1.981595209,2419
Rhode Island,Bristol,2.304527495,2433
Rhode Island,Kent,2.304527495,2444
Rhode Island,Newport,2.304527495,2460
Rhode Island,Providence,2.304527495,2475
Rhode Island,Washington,2.304527495,2484
South Carolina,Abbeville,2.765939135,2489
South Carolina,Aiken,2.765939135,2503
South Carolina,Allendale,2.765939135,2527
South Carolina,Anderson,2.765939135,2559
South Carolina,Bamberg,2.765939135,2592
South Carolina,Barnwell,2.765939135,2605
South Carolina,Beaufort,2.765939135,2626
South Carolina,Berkeley,2.765939135,2631
South Carolina,Calhoun,2.765939135,2635
South Carolina,Charleston,2.765939135,2691
South Carolina,Cherokee,2.765939135,2700
South Carolina,Chester,2.765939135,2704
South Carolina,Chesterfield,2.765939135,2708
South Carolina,Clarendon,2.765939135,2715
South Carolina,Colleton,2.765939135,2718
South Carolina,Darlington,2.765939135,2721
South Carolina,Dillon,2.765939135,2725
South Carolina,Dorchester,2.765939135,2730
South Carolina,Edgefield,2.765939135,2735
South Carolina,Fairfield,2.765939135,2738
South Carolina,Florence,2.765939135,2742
South Carolina,Georgetown,2.765939135,2752
South Carolina,Greenville,2.765939135,2759
South Carolina,Greenwood,2.765939135,2764
South Carolina,Hampton,2.765939135,2767
South Carolina,Horry,2.765939135,2774
South Carolina,Jasper,2.765939135,2783
South Carolina,Kershaw,2.765939135,2787
South Carolina,Lancaster,2.765939135,2790
South Carolina,Laurens,2.765939135,2794
South Carolina,Lee,2.765939135,2800
South Carolina,Lexington,2.765939135,2803
South Carolina,McCormick,2.765939135,2807
South Carolina,Marion,2.765939135,2811
South Carolina,Marlboro,2.765939135,2813
South Carolina,Newberry,2.765939135,2818
South Carolina,Oconee,2.765939135,2822
South Carolina,Orangeburg,2.765939135,2829
South Carolina,Pickens,2.765939135,2834
South Carolina,Richland,2.765939135,2843
South Carolina,Saluda,2.765939135,2846
South Carolina,Spartanburg,2.765939135,2851
South Carolina,Sumter,2.765939135,2855
South Carolina,Union,2.765939135,2860
South Carolina,Williamsburg,2.765939135,2864
South Carolina,York,2.765939135,2867
South Dakota,Aurora,2.660808142,2870
South Dakota,Beadle,2.660808142,2874
South Dakota,Bennett,2.660808142,2876
South Dakota,Bon Homme,2.660808142,2879
South Dakota,Brookings,2.660808142,2882
South Dakota,Brown,2.660808142,2885
South Dakota,Brule,2.660808142,2888
South Dakota,Buffalo,2.660808142,2891
South Dakota,Butte,2.660808142,2895
South Dakota,Campbell,2.660808142,2897
South Dakota,Charles Mix,2.660808142,2900
South Dakota,Clark,2.660808142,2901
South Dakota,Clay,2.660808142,2903
South Dakota,Codington,2.660808142,2906
South Dakota,Corson,2.660808142,2907
South Dakota,Custer,2.660808142,2908
South Dakota,Davison,2.660808142,2910
South Dakota,Day,2.660808142,2911
South Dakota,Deuel,2.660808142,2912
South Dakota,Dewey,2.660808142,2914
South Dakota,Douglas,2.660808142,2916
South Dakota,Edmunds,2.660808142,2917
South Dakota,Fall River,2.660808142,2919
South Dakota,Faulk,2.660808142,2921
South Dakota,Grant,2.660808142,2922
South Dakota,Gregory,2.660808142,2923
South Dakota,Haakon,2.660808142,2924
South Dakota,Hamlin,2.660808142,2926
South Dakota,Hand,2.660808142,2928
South Dakota,Hanson,2.660808142,2929
South Dakota,Harding,2.660808142,2931
South Dakota,Hughes,2.660808142,2933
South Dakota,Hutchinson,2.660808142,2934
South Dakota,Hyde,2.660808142,2937
South Dakota,Jackson,2.660808142,2939
South Dakota,Jerauld,2.660808142,2941
South Dakota,Jones,2.660808142,2944
South Dakota,Kingsbury,2.660808142,2945
South Dakota,Lake,2.660808142,2401
South Dakota,Lawrence,2.660808142,2406
South Dakota,Lincoln,2.660808142,2410
South Dakota,Lyman,2.660808142,2417
South Dakota,McCook,2.660808142,2422
South Dakota,McPherson,2.660808142,2426
South Dakota,Marshall,2.660808142,2430
South Dakota,Meade,2.660808142,2442
South Dakota,Mellette,2.660808142,2450
South Dakota,Miner,2.660808142,2456
South Dakota,Minnehaha,2.660808142,2467
South Dakota,Moody,2.660808142,2485
South Dakota,Pennington,2.660808142,2497
South Dakota,Perkins,2.660808142,2502
South Dakota,Potter,2.660808142,2506
South Dakota,Roberts,2.660808142,2511
South Dakota,Sanborn,2.660808142,2514
South Dakota,Shannon,2.660808142,2519
South Dakota,Spink,2.660808142,2523
South Dakota,Stanley,2.660808142,2530
South Dakota,Sully,2.660808142,2535
South Dakota,Todd,2.660808142,2540
South Dakota,Tripp,2.660808142,2546
South Dakota,Turner,2.660808142,2550
South Dakota,Union,2.660808142,2557
South Dakota,Walworth,2.660808142,2561
South Dakota,Yankton,2.660808142,2569
South Dakota,Ziebach,2.660808142,2578
Tennessee,Anderson,2.523394866,2584
Tennessee,Bedford,2.523394866,2593
Tennessee,Benton,2.523394866,2598
Tennessee,Bledsoe,2.523394866,2602
Tennessee,Blount,2.523394866,2622
Tennessee,Bradley,2.523394866,2627
Tennessee,Campbell,2.523394866,2633
Tennessee,Cannon,2.523394866,2638
Tennessee,Carroll,2.523394866,2648
Tennessee,Carter,2.523394866,2654
Tennessee,Cheatham,2.523394866,2660
Tennessee,Chester,2.523394866,2664
Tennessee,Claiborne,2.523394866,2670
Tennessee,Clay,2.523394866,2679
Tennessee,Cocke,2.523394866,2686
Tennessee,Coffee,2.523394866,2689
Tennessee,Crockett,2.523394866,2693
Tennessee,Cumberland,2.523394866,2696
Tennessee,Davidson,2.523394866,2698
Tennessee,Decatur,2.523394866,2705
Tennessee,DeKalb,2.523394866,2710
Tennessee,Dickson,2.523394866,2717
Tennessee,Dyer,2.523394866,2723
Tennessee,Fayette,2.523394866,2726
Tennessee,Fentress,2.523394866,2731
Tennessee,Franklin,2.523394866,2734
Tennessee,Gibson,2.523394866,2739
Tennessee,Giles,2.523394866,2743
Tennessee,Grainger,2.523394866,2748
Tennessee,Greene,2.523394866,2750
Tennessee,Grundy,2.523394866,2754
Tennessee,Hamblen,2.523394866,2757
Tennessee,Hamilton,2.523394866,2761
Tennessee,Hancock,2.523394866,2766
Tennessee,Hardeman,2.523394866,2770
Tennessee,Hardin,2.523394866,2773
Tennessee,Hawkins,2.523394866,2779
Tennessee,Haywood,2.523394866,2781
Tennessee,Henderson,2.523394866,2786
Tennessee,Henry,2.523394866,2789
Tennessee,Hickman,2.523394866,2792
Tennessee,Houston,2.523394866,2796
Tennessee,Humphreys,2.523394866,2798
Tennessee,Jackson,2.523394866,2801
Tennessee,Jefferson,2.523394866,2804
Tennessee,Johnson,2.523394866,2808
Tennessee,Knox,2.523394866,2814
Tennessee,Lake,2.523394866,2817
Tennessee,Lauderdale,2.523394866,2821
Tennessee,Lawrence,2.523394866,2823
Tennessee,Lewis,2.523394866,2825
Tennessee,Lincoln,2.523394866,2828
Tennessee,Loudon,2.523394866,2830
Tennessee,McMinn,2.523394866,2833
Tennessee,McNairy,2.523394866,2836
Tennessee,Macon,2.523394866,2839
Tennessee,Madison,2.523394866,2841
Tennessee,Marion,2.523394866,2844
Tennessee,Marshall,2.523394866,2848
Tennessee,Maury,2.523394866,2850
Tennessee,Meigs,2.523394866,2854
Tennessee,Monroe,2.523394866,2857
Tennessee,Montgomery,2.523394866,2859
Tennessee,Moore,2.523394866,2863
Tennessee,Morgan,2.523394866,2866
Tennessee,Obion,2.523394866,2872
Tennessee,Overton,2.523394866,2875
Tennessee,Perry,2.523394866,2878
Tennessee,Pickett,2.523394866,2881
Tennessee,Polk,2.523394866,2883
Tennessee,Putnam,2.523394866,2890
Tennessee,Rhea,2.523394866,2893
Tennessee,Roane,2.523394866,2001
Tennessee,Robertson,2.523394866,2011
Tennessee,Rutherford,2.523394866,2015
Tennessee,Scott,2.523394866,2020
Tennessee,Sequatchie,2.523394866,2025
Tennessee,Sevier,2.523394866,2030
Tennessee,Shelby,2.523394866,2033
Tennessee,Smith,2.523394866,2037
Tennessee,Stewart,2.523394866,2041
Tennessee,Sullivan,2.523394866,2046
Tennessee,Sumner,2.523394866,2050
Tennessee,Tipton,2.523394866,2055
Tennessee,Trousdale,2.523394866,2062
Tennessee,Unicoi,2.523394866,2069
Tennessee,Union,2.523394866,2073
Tennessee,Van Buren,2.523394866,2077
Tennessee,Warren,2.523394866,2081
Tennessee,Washington,2.523394866,2085
Tennessee,Wayne,2.523394866,2089
Tennessee,Weakley,2.523394866,2096
Tennessee,White,2.523394866,2100
Tennessee,Williamson,2.523394866,2105
Tennessee,Wilson,2.523394866,2111
Texas,Anderson,3.719153776,2113
Texas,Andrews,3.719153776,2117
Texas,Angelina,3.719153776,2124
Texas,Aransas,3.719153776,2162
Texas,Archer,3.719153776,2168
Texas,Armstrong,3.719153776,2172
Texas,Atascosa,3.719153776,2173
Texas,Austin,3.719153776,2177
Texas,Bailey,3.719153776,2179
Texas,Bandera,3.719153776,2183
Texas,Bastrop,3.719153776,2190
Texas,Baylor,3.719153776,2192
Texas,Bee,3.719153776,2196
Texas,Bell,3.719153776,2198
Texas,Bexar,3.719153776,2203
Texas,Blanco,3.719153776,2207
Texas,Borden,3.719153776,2212
Texas,Bosque,3.719153776,2216
Texas,Bowie,3.719153776,2224
Texas,Brazoria,3.719153776,2240
Texas,Brazos,3.719153776,2253
Texas,Brewster,3.719153776,2262
Texas,Briscoe,3.719153776,2269
Texas,Brooks,3.719153776,2279
Texas,Brown,3.719153776,2296
Texas,Burleson,3.719153776,2304
Texas,Burnet,3.719153776,2312
Texas,Caldwell,3.719153776,2320
Texas,Calhoun,3.719153776,2327
Texas,Callahan,3.719153776,2331
Texas,Cameron,3.719153776,2359
Texas,Camp,3.719153776,2373
Texas,Carson,3.719153776,2377
Texas,Cass,3.719153776,2382
Texas,Castro,3.719153776,2386
Texas,Chambers,3.719153776,2395
Texas,Cherokee,3.719153776,2400
Texas,Childress,3.719153776,2405
Texas,Clay,3.719153776,2409
Texas,Cochran,3.719153776,2413
Texas,Coke,3.719153776,2418
Texas,Coleman,3.719153776,2423
Texas,Collin,3.719153776,2429
Texas,Collingsworth,3.719153776,2434
Texas,Colorado,3.719153776,2441
Texas,Comal,3.719153776,2449
Texas,Comanche,3.719153776,2455
Texas,Concho,3.719153776,2458
Texas,Cooke,3.719153776,2463
Texas,Coryell,3.719153776,2469
Texas,Cottle,3.719153776,2473
Texas,Crane,3.719153776,2478
Texas,Crockett,3.719153776,2483
Texas,Crosby,3.719153776,2487
Texas,Culberson,3.719153776,2491
Texas,Dallam,3.719153776,2498
Texas,Dallas,3.719153776,2507
Texas,Dawson,3.719153776,2512
Texas,Deaf Smith,3.719153776,2515
Texas,Delta,3.719153776,2524
Texas,Denton,3.719153776,2532
Texas,DeWitt,3.719153776,2538
Texas,Dickens,3.719153776,2542
Texas,Dimmit,3.719153776,2548
Texas,Donley,3.719153776,2551
Texas,Duval,3.719153776,2556
Texas,Eastland,3.719153776,2562
Texas,Ector,3.719153776,2568
Texas,Edwards,3.719153776,2574
Texas,Ellis,3.719153776,2579
Texas,El Paso,3.719153776,2588
Texas,Erath,3.719153776,2597
Texas,Falls,3.719153776,2601
Texas,Fannin,3.719153776,2621
Texas,Fayette,3.719153776,2624
Texas,Fisher,3.719153776,2628
Texas,Floyd,3.719153776,2630
Texas,Foard,3.719153776,2002
Texas,Fort Bend,3.719153776,2009
Texas,Franklin,3.719153776,2016
Texas,Freestone,3.719153776,2022
Texas,Frio,3.719153776,2028
Texas,Gaines,3.719153776,2032
Texas,Galveston,3.719153776,2059
Texas,Garza,3.719153776,2060
Texas,Gillespie,3.719153776,2066
Texas,Glasscock,3.719153776,2072
Texas,Goliad,3.719153776,2079
Texas,Gonzales,3.719153776,2086
Texas,Gray,3.719153776,2088
Texas,Grayson,3.719153776,2094
Texas,Gregg,3.719153776,2101
Texas,Grimes,3.719153776,2108
Texas,Guadalupe,3.719153776,2116
Texas,Hale,3.719153776,2120
Texas,Hall,3.719153776,2125
Texas,Hamilton,3.719153776,2128
Texas,Hansford,3.719153776,2132
Texas,Hardeman,3.719153776,2137
Texas,Hardin,3.719153776,2142
Texas,Harris,3.719153776,2149
Texas,Harrison,3.719153776,2157
Texas,Hartley,3.719153776,2160
Texas,Haskell,3.719153776,2163
Texas,Hays,3.719153776,2166
Texas,Hemphill,3.719153776,2171
Texas,Henderson,3.719153776,2178
Texas,Hidalgo,3.719153776,2188
Texas,Hill,3.719153776,2201
Texas,Hockley,3.719153776,2208
Texas,Hood,3.719153776,2213
Texas,Hopkins,3.719153776,2221
Texas,Houston,3.719153776,2228
Texas,Howard,3.719153776,2231
Texas,Hudspeth,3.719153776,2241
Texas,Hunt,3.719153776,2246
Texas,Hutchinson,3.719153776,2249
Texas,Irion,3.719153776,2255
Texas,Jack,3.719153776,2256
Texas,Jackson,3.719153776,2264
Texas,Jasper,3.719153776,2271
Texas,Jeff Davis,3.719153776,2275
Texas,Jefferson,3.719153776,2285
Texas,Jim Hogg,3.719153776,2288
Texas,Jim Wells,3.719153776,2294
Texas,Johnson,3.719153776,2299
Texas,Jones,3.719153776,2301
Texas,Karnes,3.719153776,2307
Texas,Kaufman,3.719153776,2314
Texas,Kendall,3.719153776,2319
Texas,Kenedy,3.719153776,2330
Texas,Kent,3.719153776,2335
Texas,Kerr,3.719153776,2337
Texas,Kimble,3.719153776,2339
Texas,King,3.719153776,2342
Texas,Kinney,3.719153776,2347
Texas,Kleberg,3.719153776,2358
Texas,Knox,3.719153776,2364
Texas,Lamar,3.719153776,2371
Texas,Lamb,3.719153776,2376
Texas,Lampasas,3.719153776,2381
Texas,La Salle,3.719153776,2388
Texas,Lavaca,3.719153776,2392
Texas,Lee,3.719153776,2398
Texas,Leon,3.719153776,2402
Texas,Liberty,3.719153776,2404
Texas,Limestone,3.719153776,2408
Texas,Lipscomb,3.719153776,2412
Texas,Live Oak,3.719153776,2416
Texas,Llano,3.719153776,2421
Texas,Loving,3.719153776,2424
Texas,Lubbock,3.719153776,2428
Texas,Lynn,3.719153776,2438
Texas,McCulloch,3.719153776,2452
Texas,McLennan,3.719153776,2477
Texas,McMullen,3.719153776,2494
Texas,Madison,3.719153776,2526
Texas,Marion,3.719153776,2547
Texas,Martin,3.719153776,2564
Texas,Mason,3.719153776,2570
Texas,Matagorda,3.719153776,2637
Texas,Maverick,3.719153776,2649
Texas,Medina,3.719153776,2652
Texas,Menard,3.719153776,2655
Texas,Midland,3.719153776,2657
Texas,Milam,3.719153776,2659
Texas,Mills,3.719153776,2663
Texas,Mitchell,3.719153776,2666
Texas,Montague,3.719153776,2669
Texas,Montgomery,3.719153776,2682
Texas,Moore,3.719153776,2683
Texas,Morris,3.719153776,2688
Texas,Motley,3.719153776,2692
Texas,Nacogdoches,3.719153776,2701
Texas,Navarro,3.719153776,2706
Texas,Newton,3.719153776,2711
Texas,Nolan,3.719153776,2714
Texas,Nueces,3.719153776,2194
Texas,Ochiltree,3.719153776,2204
Texas,Oldham,3.719153776,2210
Texas,Orange,3.719153776,2214
Texas,Palo Pinto,3.719153776,2220
Texas,Panola,3.719153776,2227
Texas,Parker,3.719153776,2229
Texas,Parmer,3.719153776,2235
Texas,Pecos,3.719153776,2239
Texas,Polk,3.719153776,2243
Texas,Potter,3.719153776,2247
Texas,Presidio,3.719153776,2261
Texas,Rains,3.719153776,2268
Texas,Randall,3.719153776,2274
Texas,Reagan,3.719153776,2280
Texas,Real,3.719153776,2283
Texas,Red River,3.719153776,2295
Texas,Reeves,3.719153776,2308
Texas,Refugio,3.719153776,2334
Texas,Roberts,3.719153776,2348
Texas,Robertson,3.719153776,2353
Texas,Rockwall,3.719153776,2355
Texas,Runnels,3.719153776,2361
Texas,Rusk,3.719153776,2367
Texas,Sabine,3.719153776,2370
Texas,San Augustine,3.719153776,2380
Texas,San Jacinto,3.719153776,2387
Texas,San Patricio,3.719153776,2415
Texas,San Saba,3.719153776,2435
Texas,Schleicher,3.719153776,2437
Texas,Scurry,3.719153776,2443
Texas,Shackelford,3.719153776,2445
Texas,Shelby,3.719153776,2448
Texas,Sherman,3.719153776,2453
Texas,Smith,3.719153776,2465
Texas,Somervell,3.719153776,2470
Texas,Starr,3.719153776,2474
Texas,Stephens,3.719153776,2480
Texas,Sterling,3.719153776,2481
Texas,Stonewall,3.719153776,2486
Texas,Sutton,3.719153776,2490
Texas,Swisher,3.719153776,2495
Texas,Tarrant,3.719153776,2500
Texas,Taylor,3.719153776,2508
Texas,Terrell,3.719153776,2518
Texas,Terry,3.719153776,2522
Texas,Throckmorton,3.719153776,2525
Texas,Titus,3.719153776,2531
Texas,Tom Green,3.719153776,2536
Texas,Travis,3.719153776,2543
Texas,Trinity,3.719153776,2553
Texas,Tyler,3.719153776,2560
Texas,Upshur,3.719153776,2566
Texas,Upton,3.719153776,2572
Texas,Uvalde,3.719153776,2576
Texas,Val Verde,3.719153776,2582
Texas,Van Zandt,3.719153776,2586
Texas,Victoria,3.719153776,2595
Texas,Walker,3.719153776,2603
Texas,Waller,3.719153776,2606
Texas,Ward,3.719153776,2610
Texas,Washington,3.719153776,2613
Texas,Webb,3.719153776,2616
Texas,Wharton,3.719153776,2618
Texas,Wheeler,3.719153776,2623
Texas,Wichita,3.719153776,2632
Texas,Wilbarger,3.719153776,2634
Texas,Willacy,3.719153776,2639
Texas,Williamson,3.719153776,2640
Texas,Wilson,3.719153776,2641
Texas,Winkler,3.719153776,2642
Texas,Wise,3.719153776,2643
Texas,Wood,3.719153776,2644
Texas,Yoakum,3.719153776,2645
Texas,Young,3.719153776,2646
Texas,Zapata,3.719153776,2650
Texas,Zavala,3.719153776,2651
Utah,Beaver,2.43992934,2653
Utah,Box Elder,2.43992934,2658
Utah,Cache,2.43992934,2661
Utah,Carbon,2.43992934,2665
Utah,Daggett,2.43992934,2668
Utah,Davis,2.43992934,2671
Utah,Duchesne,2.43992934,2672
Utah,Emery,2.43992934,2673
Utah,Garfield,2.43992934,2674
Utah,Grand,2.43992934,2675
Utah,Iron,2.43992934,2676
Utah,Juab,2.43992934,2677
Utah,Kane,2.43992934,2678
Utah,Millard,2.43992934,2680
Utah,Morgan,2.43992934,2681
Utah,Piute,2.43992934,2685
Utah,Rich,2.43992934,2687
Utah,Salt Lake,2.43992934,2690
Utah,San Juan,2.43992934,2694
Utah,Sanpete,2.43992934,2697
Utah,Sevier,2.43992934,2702
Utah,Summit,2.43992934,2703
Utah,Tooele,2.43992934,2707
Utah,Uintah,2.43992934,2539
Utah,Utah,2.43992934,2555
Utah,Wasatch,2.43992934,2567
Utah,Washington,2.43992934,2577
Utah,Wayne,2.43992934,2580
Utah,Weber,2.43992934,2587
Vermont,Addison,2.472975531,2590
Vermont,Bennington,2.472975531,2591
Vermont,Caledonia,2.472975531,2596
Vermont,Chittenden,2.472975531,2599
Vermont,Essex,2.472975531,2604
Vermont,Franklin,2.472975531,2607
Vermont,Grand Isle,2.472975531,2609
Vermont,Lamoille,2.472975531,2611
Vermont,Orange,2.472975531,2612
Vermont,Orleans,2.472975531,2614
Vermont,Rutland,2.472975531,2615
Vermont,Washington,2.472975531,2617
Vermont,Windham,2.472975531,2620
Vermont,Windsor,2.472975531,2625
Virginia,Accomack,1.943388716,2719
Virginia,Albemarle,1.943388716,2728
Virginia,Alleghany,1.943388716,2733
Virginia,Amelia,1.943388716,2741
Virginia,Amherst,1.943388716,2746
Virginia,Appomattox,1.943388716,2749
Virginia,Arlington,1.943388716,2753
Virginia,Augusta,1.943388716,2758
Virginia,Bath,1.943388716,2763
Virginia,Bland,1.943388716,2772
Virginia,Botetourt,1.943388716,2776
Virginia,Brunswick,1.943388716,2777
Virginia,Buchanan,1.943388716,2784
Virginia,Buckingham,1.943388716,2785
Virginia,Campbell,1.943388716,2788
Virginia,Caroline,1.943388716,2793
Virginia,Carroll,1.943388716,2797
Virginia,Charles City,1.943388716,2806
Virginia,Charlotte,1.943388716,2810
Virginia,Chesterfield,1.943388716,2816
Virginia,Clarke,1.943388716,2819
Virginia,Craig,1.943388716,2820
Virginia,Culpeper,1.943388716,2824
Virginia,Cumberland,1.943388716,2827
Virginia,Dickenson,1.943388716,2832
Virginia,Dinwiddie,1.943388716,2838
Virginia,Essex,1.943388716,2842
Virginia,Fauquier,1.943388716,2853
Virginia,Floyd,1.943388716,2856
Virginia,Fluvanna,1.943388716,2858
Virginia,Frederick,1.943388716,2868
Virginia,Giles,1.943388716,2873
Virginia,Gloucester,1.943388716,2887
Virginia,Goochland,1.943388716,2892
Virginia,Grayson,1.943388716,2896
Virginia,Greene,1.943388716,2899
Virginia,Greensville,1.943388716,2902
Virginia,Halifax,1.943388716,2904
Virginia,Hanover,1.943388716,2909
Virginia,Henrico,1.943388716,2915
Virginia,Henry,1.943388716,2918
Virginia,Highland,1.943388716,2920
Virginia,Isle of Wight,1.943388716,2925
Virginia,James City,1.943388716,2930
Virginia,King and Queen,1.943388716,2936
Virginia,King George,1.943388716,2938
Virginia,King William,1.943388716,2943
Virginia,Lancaster,1.943388716,2948
Virginia,Lee,1.943388716,2950
Virginia,Loudoun,1.943388716,2952
Virginia,Louisa,1.943388716,2953
Virginia,Lunenburg,1.943388716,2954
Virginia,Madison,1.943388716,2955
Virginia,Mathews,1.943388716,2962
Virginia,Mecklenburg,1.943388716,2964
Virginia,Middlesex,1.943388716,2965
Virginia,Montgomery,1.943388716,2966
Virginia,Nelson,1.943388716,2968
Virginia,New Kent,1.943388716,2971
Virginia,Northampton,1.943388716,2982
Virginia,Northumberland,1.943388716,2983
Virginia,Nottoway,1.943388716,2984
Virginia,Orange,1.943388716,2985
Virginia,Page,1.943388716,2986
Virginia,Patrick,1.943388716,2987
Virginia,Pittsylvania,1.943388716,2988
Virginia,Powhatan,1.943388716,2989
Virginia,Prince Edward,1.943388716,2990
Virginia,Prince George,1.943388716,2991
Virginia,Prince William,1.943388716,2992
Virginia,Pulaski,1.943388716,2993
Virginia,Rappahannock,1.943388716,2994
Virginia,Rockbridge,1.943388716,2997
Virginia,Rockingham,1.943388716,2998
Virginia,Russell,1.943388716,2999
Virginia,Scott,1.943388716,2585
Virginia,Shenandoah,1.943388716,2594
Virginia,Smyth,1.943388716,2600
Virginia,Southampton,1.943388716,2608
Virginia,Spotsylvania,1.943388716,2619
Virginia,Stafford,1.943388716,2629
Virginia,Surry,1.943388716,2636
Virginia,Sussex,1.943388716,2647
Virginia,Tazewell,1.943388716,2656
Virginia,Warren,1.943388716,2662
Virginia,Washington,1.943388716,2667
Virginia,Westmoreland,1.943388716,2684
Virginia,Wise,1.943388716,2695
Virginia,Wythe,1.943388716,2699
Virginia,York,1.943388716,2709
Virginia,Alexandria,1.943388716,2712
Virginia,Bristol,1.943388716,2716
Virginia,Buena Vista,1.943388716,2720
Virginia,Charlottesville,1.943388716,2722
Virginia,Chesapeake,1.943388716,2724
Virginia,Colonial Heights,1.943388716,2727
Virginia,Covington,1.943388716,2729
Virginia,Danville,1.943388716,2732
Virginia,Emporia,1.943388716,2736
Virginia,Falls Church,1.943388716,2740
Virginia,Fredericksburg,1.943388716,2745
Virginia,Galax,1.943388716,2747
Virginia,Hampton,1.943388716,2751
Virginia,Harrisonburg,1.943388716,2755
Virginia,Hopewell,1.943388716,2756
Virginia,Lexington,1.943388716,2760
Virginia,Lynchburg,1.943388716,2762
Virginia,Manassas,1.943388716,2765
Virginia,Manassas Park,1.943388716,2768
Virginia,Martinsville,1.943388716,2771
Virginia,Newport News,1.943388716,2775
Virginia,Norfolk,1.943388716,2778
Virginia,Norton,1.943388716,2780
Virginia,Petersburg,1.943388716,2782
Virginia,Poquoson,1.943388716,2791
Virginia,Portsmouth,1.943388716,2795
Virginia,Radford,1.943388716,2799
Virginia,Salem,1.943388716,2809
Virginia,Staunton,1.943388716,2812
Virginia,Suffolk,1.943388716,2815
Virginia,Virginia Beach,1.943388716,2826
Virginia,Waynesboro,1.943388716,2831
Virginia,Williamsburg,1.943388716,2835
Virginia,Winchester,1.943388716,2837
Washington,Adams,2.825549322,2840
Washington,Asotin,2.825549322,2845
Washington,Benton,2.825549322,2847
