State,County,LACCESS_CHILD15,FID
Oregon,Morrow,1226.450501,2209
Oregon,Multnomah,15618.14077,2218
Oregon,Polk,5281.186027,2223
Oregon,Sherman,275.9832271,2232
Oregon,Tillamook,479.4362802,2242
Oregon,Umatilla,6499.083742,2251
Oregon,Union,1118.604207,2257
Oregon,Wallowa,348.5992975,2263
Oregon,Wasco,2391.977934,2267
Oregon,Washington,17881.14441,2272
Oregon,Wheeler,258.9999995,2277
Oregon,Yamhill,4728.396425,2284
Pennsylvania,Adams,2662.714397,2292
Pennsylvania,Allegheny,68150.26812,2302
Pennsylvania,Armstrong,1191.389044,2309
Pennsylvania,Beaver,12893.09533,2321
Pennsylvania,Bedford,629.4209492,2324
Pennsylvania,Berks,15721.48785,2326
Pennsylvania,Blair,6115.644298,2328
Pennsylvania,Bradford,1478.82151,2333
Pennsylvania,Bucks,46741.86576,2336
Pennsylvania,Butler,8579.238507,2338
Pennsylvania,Cambria,6886.860331,2341
Pennsylvania,Cameron,58.25538043,2343
Pennsylvania,Carbon,1543.605002,2349
Pennsylvania,Centre,4766.364258,2354
Pennsylvania,Chester,52154.00288,2360
Pennsylvania,Clarion,338.9016783,2366
Pennsylvania,Clearfield,2278.360035,2372
Pennsylvania,Clinton,1559.645123,2379
Pennsylvania,Columbia,1261.945721,2385
Pennsylvania,Crawford,2299.173504,2389
Pennsylvania,Cumberland,10767.77162,2397
Pennsylvania,Dauphin,19220.16707,2403
Pennsylvania,Delaware,20416.57272,2414
Pennsylvania,Elk,709.6352287,2420
Pennsylvania,Erie,16311.60744,2425
Pennsylvania,Fayette,5532.066735,2431
Pennsylvania,Forest,13.53616669,2436
Pennsylvania,Franklin,6141.660057,2439
Pennsylvania,Fulton,392.5742189,2446
Pennsylvania,Greene,1362.815164,2447
Pennsylvania,Huntingdon,210.7858971,2454
Pennsylvania,Indiana,2544.251677,2459
Pennsylvania,Jefferson,334.5071762,2462
Pennsylvania,Juniata,1061.667873,2466
Pennsylvania,Lackawanna,5746.718923,2471
Pennsylvania,Lancaster,29740.54639,2482
Pennsylvania,Lawrence,5234.078502,2488
Pennsylvania,Lebanon,4047.269084,2492
Pennsylvania,Lehigh,20662.60933,2496
Pennsylvania,Luzerne,9939.280453,2501
Pennsylvania,Lycoming,4428.058721,2505
Pennsylvania,McKean,238.8366984,2509
Pennsylvania,Mercer,3620.147971,2513
Pennsylvania,Mifflin,537.1797928,2517
Pennsylvania,Monroe,13300.84191,2521
Pennsylvania,Montgomery,53490.56164,2528
Pennsylvania,Montour,342.5277775,2533
Pennsylvania,Northampton,15629.68242,2537
Pennsylvania,Northumberland,2075.90388,2544
Pennsylvania,Perry,1402.003281,2554
Pennsylvania,Philadelphia,2406.79109,2563
Pennsylvania,Pike,984.3724402,2571
Pennsylvania,Potter,777.6392919,2575
Pennsylvania,Schuylkill,2488.855958,2581
Pennsylvania,Snyder,561.4396029,2583
Pennsylvania,Somerset,2363.09075,2589
Pennsylvania,Sullivan,294.1437004,2293
Pennsylvania,Susquehanna,441.2061616,2298
Pennsylvania,Tioga,589.5216135,2305
Pennsylvania,Union,1571.873489,2313
Pennsylvania,Venango,1091.396877,2316
Pennsylvania,Warren,1224.629332,2322
Pennsylvania,Washington,12355.19911,2346
Pennsylvania,Wayne,409.7648738,2363
Pennsylvania,Westmoreland,24190.36714,2394
Pennsylvania,Wyoming,180.4817757,2407
Pennsylvania,York,25680.33439,2419
Rhode Island,Bristol,4619.847453,2433
Rhode Island,Kent,10216.7328,2444
Rhode Island,Newport,5550.364217,2460
Rhode Island,Providence,19211.14814,2475
Rhode Island,Washington,7305.791834,2484
South Carolina,Abbeville,75.35937318,2489
South Carolina,Aiken,8176.628605,2503
South Carolina,Allendale,385.6327105,2527
South Carolina,Anderson,12854.4945,2559
South Carolina,Bamberg,938.1044906,2592
South Carolina,Barnwell,111.2154013,2605
South Carolina,Beaufort,12143.78806,2626
South Carolina,Berkeley,10807.42165,2631
South Carolina,Calhoun,24.01025112,2635
South Carolina,Charleston,15246.25376,2691
South Carolina,Cherokee,1953.24779,2700
South Carolina,Chester,1436.202161,2704
South Carolina,Chesterfield,1504.131894,2708
South Carolina,Clarendon,402.5545336,2715
South Carolina,Colleton,2198.503698,2718
South Carolina,Darlington,2538.123306,2721
South Carolina,Dillon,1140.121381,2725
South Carolina,Dorchester,7119.743955,2730
South Carolina,Edgefield,360.1602962,2735
South Carolina,Fairfield,1010.09231,2738
South Carolina,Florence,7536.167934,2742
South Carolina,Georgetown,2539.828191,2752
South Carolina,Greenville,41646.53767,2759
South Carolina,Greenwood,2932.426076,2764
South Carolina,Hampton,1009.671776,2767
South Carolina,Horry,7646.608483,2774
South Carolina,Jasper,666.0301963,2783
South Carolina,Kershaw,2524.763789,2787
South Carolina,Lancaster,4030.912443,2790
South Carolina,Laurens,3634.879318,2794
South Carolina,Lee,253.0566539,2800
South Carolina,Lexington,15416.40273,2803
South Carolina,McCormick,54.42004734,2807
South Carolina,Marion,840.2777187,2811
South Carolina,Marlboro,927.6999113,2813
South Carolina,Newberry,2100.933231,2818
South Carolina,Oconee,2538.195387,2822
South Carolina,Orangeburg,2609.171343,2829
South Carolina,Pickens,6338.80166,2834
South Carolina,Richland,24400.76806,2843
South Carolina,Saluda,501.3832219,2846
South Carolina,Spartanburg,22334.33853,2851
South Carolina,Sumter,6988.454601,2855
South Carolina,Union,647.5970788,2860
South Carolina,Williamsburg,601.6791026,2864
South Carolina,York,12893.33259,2867
South Dakota,Aurora,553.333369,2870
South Dakota,Beadle,942.7480032,2874
South Dakota,Bennett,1153.179929,2876
South Dakota,Bon Homme,294.9865587,2879
South Dakota,Brookings,2332.43571,2882
South Dakota,Brown,2729.148568,2885
South Dakota,Brule,457.5771915,2888
South Dakota,Buffalo,748.267246,2891
South Dakota,Butte,567.3459973,2895
South Dakota,Campbell,253.5853449,2897
South Dakota,Charles Mix,188.7378362,2900
South Dakota,Clark,412.1429844,2901
South Dakota,Clay,981.8558345,2903
South Dakota,Codington,2735.648782,2906
South Dakota,Corson,1242.927591,2907
South Dakota,Custer,602.0637681,2908
South Dakota,Davison,1185.812291,2910
South Dakota,Day,596.7294163,2911
South Dakota,Deuel,921.8089068,2912
South Dakota,Dewey,599.2664906,2914
South Dakota,Douglas,587.7086338,2916
South Dakota,Edmunds,593.0005144,2917
South Dakota,Fall River,491.2582926,2919
South Dakota,Faulk,288.6021788,2921
South Dakota,Grant,338.1563699,2922
South Dakota,Gregory,295.2157368,2923
South Dakota,Haakon,198.5821565,2924
South Dakota,Hamlin,1749.342116,2926
South Dakota,Hand,259.3361086,2928
South Dakota,Hanson,211.2611128,2929
South Dakota,Harding,292.0000017,2931
South Dakota,Hughes,983.4766237,2933
South Dakota,Hutchinson,200.0841404,2934
South Dakota,Hyde,317.999999,2937
South Dakota,Jackson,672.9144393,2939
South Dakota,Jerauld,434.9999971,2941
South Dakota,Jones,225.0000004,2944
South Dakota,Kingsbury,584.1264117,2945
South Dakota,Lake,256.7938574,2401
South Dakota,Lawrence,844.7299863,2406
South Dakota,Lincoln,1249.954464,2410
South Dakota,Lyman,983.366709,2417
South Dakota,McCook,481.6129505,2422
South Dakota,McPherson,377.2746089,2426
South Dakota,Marshall,508.4546888,2430
South Dakota,Meade,2317.995764,2442
South Dakota,Mellette,658.6305699,2450
South Dakota,Miner,228.3371816,2456
South Dakota,Minnehaha,8231.577398,2467
South Dakota,Moody,1306.752425,2485
South Dakota,Pennington,7456.724569,2497
South Dakota,Perkins,346.1447376,2502
South Dakota,Potter,455.9999997,2506
South Dakota,Roberts,725.1992002,2511
South Dakota,Sanborn,508.6802441,2514
South Dakota,Shannon,4260.146961,2519
South Dakota,Spink,692.4963563,2523
South Dakota,Stanley,147.5456851,2530
South Dakota,Sully,310,2535
South Dakota,Todd,825.2459354,2540
South Dakota,Tripp,372.222299,2546
South Dakota,Turner,47.71258301,2550
South Dakota,Union,756.6648199,2557
South Dakota,Walworth,317.3633794,2561
South Dakota,Yankton,1367.360448,2569
South Dakota,Ziebach,385.7230536,2578
Tennessee,Anderson,4795.339243,2584
Tennessee,Bedford,1727.969691,2593
Tennessee,Benton,494.698899,2598
Tennessee,Bledsoe,130.4732248,2602
Tennessee,Blount,9456.738627,2622
Tennessee,Bradley,7122.782252,2627
Tennessee,Campbell,1858.355426,2633
Tennessee,Cannon,73.56176619,2638
Tennessee,Carroll,533.9899066,2648
Tennessee,Carter,4588.989647,2654
Tennessee,Cheatham,115.027702,2660
Tennessee,Chester,514.5896613,2664
Tennessee,Claiborne,1290.03775,2670
Tennessee,Clay,2.304811821,2679
Tennessee,Cocke,1630.624214,2686
Tennessee,Coffee,2235.06364,2689
Tennessee,Crockett,24.87581855,2693
Tennessee,Cumberland,1751.516779,2696
Tennessee,Davidson,30193.94819,2698
Tennessee,Decatur,150.2045259,2705
Tennessee,DeKalb,97.41200074,2710
Tennessee,Dickson,1638.505645,2717
Tennessee,Dyer,3369.162043,2723
Tennessee,Fayette,523.6435217,2726
Tennessee,Fentress,6.294762383,2731
Tennessee,Franklin,1869.284048,2734
Tennessee,Gibson,1424.33079,2739
Tennessee,Giles,727.429248,2743
Tennessee,Grainger,0,2748
Tennessee,Greene,1447.03576,2750
Tennessee,Grundy,24.49025105,2754
Tennessee,Hamblen,6820.682236,2757
Tennessee,Hamilton,31843.67467,2761
Tennessee,Hancock,5.455904291,2766
Tennessee,Hardeman,1319.174542,2770
Tennessee,Hardin,769.8871449,2773
Tennessee,Hawkins,2571.006523,2779
Tennessee,Haywood,768.34089,2781
Tennessee,Henderson,838.2343843,2786
Tennessee,Henry,1235.896304,2789
Tennessee,Hickman,378.7142297,2792
Tennessee,Houston,35.8504942,2796
Tennessee,Humphreys,312.4469938,2798
Tennessee,Jackson,0.229108502,2801
Tennessee,Jefferson,616.8670552,2804
Tennessee,Johnson,429.8283989,2808
Tennessee,Knox,37960.96528,2814
Tennessee,Lake,3.889548745,2817
Tennessee,Lauderdale,681.0686255,2821
Tennessee,Lawrence,733.3914768,2823
Tennessee,Lewis,89.61224218,2825
Tennessee,Lincoln,1072.326053,2828
Tennessee,Loudon,2883.272665,2830
Tennessee,McMinn,1553.815172,2833
Tennessee,McNairy,606.3171095,2836
Tennessee,Macon,195.6582946,2839
Tennessee,Madison,6012.870659,2841
Tennessee,Marion,609.6675816,2844
Tennessee,Marshall,1017.14681,2848
Tennessee,Maury,3685.045325,2850
Tennessee,Meigs,36.03701145,2854
Tennessee,Monroe,462.8563755,2857
Tennessee,Montgomery,16885.40608,2859
Tennessee,Moore,476.1547334,2863
Tennessee,Morgan,887.2233,2866
Tennessee,Obion,740.3290088,2872
Tennessee,Overton,65.94587987,2875
Tennessee,Perry,434.0604845,2878
Tennessee,Pickett,5.050376695,2881
Tennessee,Polk,10.41421653,2883
Tennessee,Putnam,3156.221889,2890
Tennessee,Rhea,794.7816601,2893
Tennessee,Roane,2956.74946,2001
Tennessee,Robertson,1162.375148,2011
Tennessee,Rutherford,18651.30098,2015
Tennessee,Scott,205.7785923,2020
Tennessee,Sequatchie,1.640042164,2025
Tennessee,Sevier,2570.13731,2030
Tennessee,Shelby,75745.83486,2033
Tennessee,Smith,53.98029547,2037
Tennessee,Stewart,65.15287341,2041
Tennessee,Sullivan,11057.88207,2046
Tennessee,Sumner,12685.69321,2050
Tennessee,Tipton,3220.411391,2055
Tennessee,Trousdale,,2062
Tennessee,Unicoi,499.9573316,2069
Tennessee,Union,88.53653163,2073
Tennessee,Van Buren,7.543532536,2077
Tennessee,Warren,792.7045904,2081
Tennessee,Washington,5870.806288,2085
Tennessee,Wayne,364.7375772,2089
Tennessee,Weakley,709.4024454,2096
Tennessee,White,526.9060106,2100
Tennessee,Williamson,13673.79762,2105
Tennessee,Wilson,6526.555719,2111
Texas,Anderson,2667.246083,2113
Texas,Andrews,1477.360367,2117
Texas,Angelina,5651.756501,2124
Texas,Aransas,1920.337443,2162
Texas,Archer,496.6736477,2168
Texas,Armstrong,421.8019933,2172
Texas,Atascosa,2634.536718,2173
Texas,Austin,707.5651234,2177
Texas,Bailey,183.8161305,2179
Texas,Bandera,1441.96974,2183
Texas,Bastrop,5574.223851,2190
Texas,Baylor,60.05312016,2192
Texas,Bee,2387.926601,2196
Texas,Bell,30142.91098,2198
Texas,Bexar,116520.3467,2203
Texas,Blanco,89.73877561,2207
Texas,Borden,138.0000005,2212
Texas,Bosque,383.2023536,2216
Texas,Bowie,4852.714828,2224
Texas,Brazoria,19443.04707,2240
Texas,Brazos,9007.671842,2253
Texas,Brewster,527.7727634,2262
Texas,Briscoe,362.0000002,2269
Texas,Brooks,275.9016082,2279
Texas,Brown,3378.196951,2296
Texas,Burleson,547.2809685,2304
Texas,Burnet,3504.071624,2312
Texas,Caldwell,1306.633992,2320
Texas,Calhoun,2054.62804,2327
Texas,Callahan,961.0267766,2331
Texas,Cameron,31707.28024,2359
Texas,Camp,357.7679703,2373
Texas,Carson,295.1231394,2377
Texas,Cass,491.9904107,2382
Texas,Castro,262.4276094,2386
Texas,Chambers,1850.072573,2395
Texas,Cherokee,2272.434525,2400
Texas,Childress,835.2788119,2405
Texas,Clay,1241.063108,2409
Texas,Cochran,171.7726304,2413
Texas,Coke,698.8837782,2418
Texas,Coleman,287.1629413,2423
Texas,Collin,29403.05293,2429
Texas,Collingsworth,48.59750384,2434
Texas,Colorado,902.0016273,2441
Texas,Comal,5281.919907,2449
Texas,Comanche,503.6636784,2455
Texas,Concho,204.0171772,2458
Texas,Cooke,711.9775226,2463
Texas,Coryell,10615.76311,2469
Texas,Cottle,349.9999999,2473
Texas,Crane,96.57154094,2478
Texas,Crockett,67.56065779,2483
Texas,Crosby,48.51229117,2487
Texas,Culberson,36.23169222,2491
Texas,Dallam,812.8236775,2498
Texas,Dallas,108978.7681,2507
Texas,Dawson,625.7626483,2512
Texas,Deaf Smith,1215.80638,2515
Texas,Delta,57.73833704,2524
Texas,Denton,34645.73967,2532
Texas,DeWitt,439.4726539,2538
Texas,Dickens,96.10164144,2542
Texas,Dimmit,1171.923711,2548
Texas,Donley,135.602176,2551
Texas,Duval,942.9485169,2556
Texas,Eastland,880.49014,2562
Texas,Ector,8256.831563,2568
Texas,Edwards,88.50248814,2574
Texas,Ellis,10491.1152,2579
Texas,El Paso,42864.09265,2588
Texas,Erath,2981.075285,2597
Texas,Falls,601.2164565,2601
Texas,Fannin,2034.483952,2621
Texas,Fayette,1202.988579,2624
Texas,Fisher,136.3811259,2628
Texas,Floyd,80.1282042,2630
Texas,Foard,277.9999994,2002
Texas,Fort Bend,43504.10109,2009
Texas,Franklin,161.7850339,2016
Texas,Freestone,674.7137031,2022
Texas,Frio,472.9223038,2028
Texas,Gaines,209.2142168,2032
Texas,Galveston,23666.16603,2059
Texas,Garza,84.08154598,2060
Texas,Gillespie,944.2369294,2066
Texas,Glasscock,347.8581755,2072
Texas,Goliad,547.5312705,2079
Texas,Gonzales,1167.540719,2086
Texas,Gray,1130.550097,2088
Texas,Grayson,5936.198138,2094
Texas,Gregg,7500.027964,2101
Texas,Grimes,2351.572116,2108
Texas,Guadalupe,12894.17694,2116
Texas,Hale,1831.906548,2120
Texas,Hall,200.0098455,2125
Texas,Hamilton,388.4233715,2128
Texas,Hansford,1538.302391,2132
Texas,Hardeman,295.3693985,2137
Texas,Hardin,4134.88513,2142
Texas,Harris,219002.4929,2149
Texas,Harrison,2336.242874,2157
Texas,Hartley,479.6290965,2160
Texas,Haskell,346.1045551,2163
Texas,Hays,6278.540437,2166
Texas,Hemphill,78.95302304,2171
Texas,Henderson,4808.808618,2178
Texas,Hidalgo,96116.27649,2188
Texas,Hill,479.2503722,2201
Texas,Hockley,2760.065159,2208
Texas,Hood,3376.488287,2213
Texas,Hopkins,1520.239742,2221
Texas,Houston,1723.010404,2228
Texas,Howard,3670.437382,2231
Texas,Hudspeth,1044.031126,2241
Texas,Hunt,2337.089112,2246
Texas,Hutchinson,1668.18694,2249
Texas,Irion,367.9271992,2255
Texas,Jack,954.1780539,2256
Texas,Jackson,740.8081042,2264
Texas,Jasper,1520.178349,2271
Texas,Jeff Davis,94.06176485,2275
Texas,Jefferson,12397.0792,2285
Texas,Jim Hogg,387.7783894,2288
Texas,Jim Wells,2248.171293,2294
Texas,Johnson,9120.158973,2299
Texas,Jones,1041.163778,2301
Texas,Karnes,494.3407488,2307
Texas,Kaufman,2416.769146,2314
Texas,Kendall,976.1641395,2319
Texas,Kenedy,98.85518925,2330
Texas,Kent,179.9999994,2335
Texas,Kerr,3159.263312,2337
Texas,Kimble,155.8996425,2339
Texas,King,68.00000018,2342
Texas,Kinney,28.65589626,2347
Texas,Kleberg,2011.593503,2358
Texas,Knox,421.0164686,2364
Texas,Lamar,3586.381044,2371
Texas,Lamb,119.7474813,2376
Texas,Lampasas,960.4233084,2381
Texas,La Salle,863.2664299,2388
Texas,Lavaca,584.0856876,2392
Texas,Lee,270.6877661,2398
Texas,Leon,444.1838311,2402
Texas,Liberty,3221.959472,2404
Texas,Limestone,1041.806819,2408
Texas,Lipscomb,911.0000026,2412
Texas,Live Oak,194.329696,2416
Texas,Llano,1132.690506,2421
Texas,Loving,8.999999983,2424
Texas,Lubbock,11792.33316,2428
Texas,Lynn,566.3079398,2438
Texas,McCulloch,656.3431974,2452
Texas,McLennan,21716.96719,2477
Texas,McMullen,117.6702653,2494
Texas,Madison,359.9669979,2526
Texas,Marion,149.9977139,2547
Texas,Martin,331.7311448,2564
Texas,Mason,155.0718744,2570
Texas,Matagorda,3475.907929,2637
Texas,Maverick,6282.172579,2649
Texas,Medina,2532.057304,2652
Texas,Menard,55.45421813,2655
Texas,Midland,10792.12068,2657
Texas,Milam,1321.702559,2659
Texas,Mills,238.8990553,2663
Texas,Mitchell,240.2750794,2666
Texas,Montague,788.0686281,2669
Texas,Montgomery,25501.26379,2682
Texas,Moore,2174.235318,2683
Texas,Morris,44.12447963,2688
Texas,Motley,52.64527583,2692
Texas,Nacogdoches,4963.053342,2701
Texas,Navarro,3007.318573,2706
Texas,Newton,881.8031723,2711
Texas,Nolan,940.8246557,2714
Texas,Nueces,28517.04942,2194
Texas,Ochiltree,237.6305095,2204
Texas,Oldham,698.0000054,2210
Texas,Orange,5068.354018,2214
Texas,Palo Pinto,2384.664716,2220
Texas,Panola,1281.154764,2227
Texas,Parker,5231.051663,2229
Texas,Parmer,1545.603627,2235
Texas,Pecos,512.6963908,2239
Texas,Polk,1472.330844,2243
Texas,Potter,7289.389986,2247
Texas,Presidio,1730.999996,2261
Texas,Rains,,2268
Texas,Randall,3980.329441,2274
Texas,Reagan,51.4959031,2280
Texas,Real,659.9999991,2283
Texas,Red River,1278.673918,2295
Texas,Reeves,855.9148207,2308
Texas,Refugio,330.0433696,2334
Texas,Roberts,215.8258141,2348
Texas,Robertson,1285.805768,2353
Texas,Rockwall,4958.060219,2355
Texas,Runnels,655.7943404,2361
Texas,Rusk,2973.058937,2367
Texas,Sabine,230.4130527,2370
Texas,San Augustine,74.70783882,2380
Texas,San Jacinto,482.7108728,2387
Texas,San Patricio,3846.566417,2415
Texas,San Saba,397.9306655,2435
Texas,Schleicher,71.79129339,2437
Texas,Scurry,1417.536715,2443
Texas,Shackelford,101.4669865,2445
Texas,Shelby,780.9661511,2448
Texas,Sherman,213.2002879,2453
Texas,Smith,9313.45607,2465
Texas,Somervell,0,2470
Texas,Starr,9455.125999,2474
Texas,Stephens,584.7782488,2480
Texas,Sterling,279.0000017,2481
Texas,Stonewall,46.38623364,2486
Texas,Sutton,108.7291008,2490
Texas,Swisher,322.6791479,2495
Texas,Tarrant,128700.3298,2500
Texas,Taylor,10163.69353,2508
Texas,Terrell,217.9999985,2518
Texas,Terry,1180.64912,2522
Texas,Throckmorton,366.0000023,2525
Texas,Titus,1015.868243,2531
Texas,Tom Green,10441.73438,2536
Texas,Travis,72977.19172,2543
Texas,Trinity,106.6952673,2553
Texas,Tyler,2204.384151,2560
Texas,Upshur,1209.200167,2566
Texas,Upton,295.9999984,2572
Texas,Uvalde,3247.159507,2576
Texas,Val Verde,5986.887395,2582
Texas,Van Zandt,1034.498755,2586
Texas,Victoria,6526.39682,2595
Texas,Walker,2781.327065,2603
Texas,Waller,833.596888,2606
Texas,Ward,313.5574717,2610
Texas,Washington,610.4163606,2613
Texas,Webb,20944.92982,2616
Texas,Wharton,1972.764406,2618
Texas,Wheeler,142.3338474,2623
Texas,Wichita,11349.60613,2632
Texas,Wilbarger,974.409955,2634
Texas,Willacy,285.744762,2639
Texas,Williamson,41337.48412,2640
Texas,Wilson,498.7115905,2641
Texas,Winkler,10.78379356,2642
Texas,Wise,927.998882,2643
Texas,Wood,797.2778656,2644
Texas,Yoakum,500.1050761,2645
Texas,Young,1545.05508,2646
Texas,Zapata,2205.950284,2650
Texas,Zavala,1207.944455,2651
Utah,Beaver,354.4402746,2653
Utah,Box Elder,3534.366097,2658
Utah,Cache,13180.15981,2661
Utah,Carbon,1621.856453,2665
Utah,Daggett,243.0000014,2668
Utah,Davis,33646.09179,2671
Utah,Duchesne,1667.654824,2672
Utah,Emery,159.8361884,2673
Utah,Garfield,744.7552771,2674
Utah,Grand,498.8833743,2675
Utah,Iron,4252.529689,2676
Utah,Juab,1460.557046,2677
Utah,Kane,761.9145423,2678
Utah,Millard,1602.317228,2680
Utah,Morgan,11.85233831,2681
Utah,Piute,468.0000003,2685
Utah,Rich,703.9999944,2687
Utah,Salt Lake,28070.47001,2690
Utah,San Juan,2890.852331,2694
Utah,Sanpete,845.9664674,2697
Utah,Sevier,246.1409035,2702
Utah,Summit,2804.748317,2703
Utah,Tooele,6422.975519,2707
Utah,Uintah,2717.432661,2539
Utah,Utah,47992.57972,2555
Utah,Wasatch,361.4978157,2567
Utah,Washington,11320.6123,2577
Utah,Wayne,220.0675147,2580
Utah,Weber,18078.44668,2587
Vermont,Addison,214.8609235,2590
Vermont,Bennington,930.7182059,2591
Vermont,Caledonia,413.5962327,2596
Vermont,Chittenden,6112.239136,2599
Vermont,Essex,333.3644616,2604
Vermont,Franklin,513.9629764,2607
Vermont,Grand Isle,4.408049446,2609
Vermont,Lamoille,136.6925937,2611
Vermont,Orange,668.4766863,2612
Vermont,Orleans,795.9677089,2614
Vermont,Rutland,1778.96154,2615
Vermont,Washington,1705.659074,2617
Vermont,Windham,927.3851115,2620
Vermont,Windsor,1060.437476,2625
Virginia,Accomack,264.5847225,2719
Virginia,Albemarle,3860.054134,2728
Virginia,Alleghany,418.8976512,2733
Virginia,Amelia,428.1478003,2741
Virginia,Amherst,1058.34826,2746
Virginia,Appomattox,51.5583694,2749
Virginia,Arlington,1085.737769,2753
Virginia,Augusta,2373.848163,2758
Virginia,Bath,174.0659946,2763
Virginia,Bland,130.488046,2772
Virginia,Botetourt,2607.226365,2776
Virginia,Brunswick,441.8121102,2777
Virginia,Buchanan,,2784
Virginia,Buckingham,298.4740559,2785
Virginia,Campbell,1763.929894,2788
Virginia,Caroline,270.6183372,2793
Virginia,Carroll,242.8737559,2797
Virginia,Charles City,25.31529317,2806
Virginia,Charlotte,1031.445995,2810
Virginia,Chesterfield,30766.64744,2816
Virginia,Clarke,40.77919405,2819
Virginia,Craig,120.5861933,2820
Virginia,Culpeper,796.5902638,2824
Virginia,Cumberland,1294.914185,2827
Virginia,Dickenson,,2832
Virginia,Dinwiddie,1867.375972,2838
Virginia,Essex,617.5954929,2842
Virginia,Fauquier,2266.940246,2853
Virginia,Floyd,900.4368212,2856
Virginia,Fluvanna,1622.243826,2858
Virginia,Frederick,4557.492832,2868
Virginia,Giles,28.37721143,2873
Virginia,Gloucester,763.0851073,2887
Virginia,Goochland,553.9845035,2892
Virginia,Grayson,501.1283166,2896
Virginia,Greene,0,2899
Virginia,Greensville,174.1555612,2902
Virginia,Halifax,1927.874766,2904
Virginia,Hanover,5969.470713,2909
Virginia,Henrico,17255.84744,2915
Virginia,Henry,1832.081366,2918
Virginia,Highland,346.0000021,2920
Virginia,Isle of Wight,1328.431243,2925
Virginia,James City,5087.04831,2930
Virginia,King and Queen,115.8391128,2936
Virginia,King George,,2938
Virginia,King William,406.9759062,2943
Virginia,Lancaster,73.6398051,2948
Virginia,Lee,4.413857643,2950
Virginia,Loudoun,12728.57203,2952
Virginia,Louisa,184.6053088,2953
Virginia,Lunenburg,0.756898612,2954
Virginia,Madison,68.72245295,2955
Virginia,Mathews,0,2962
Virginia,Mecklenburg,489.7009265,2964
Virginia,Middlesex,23.49432387,2965
Virginia,Montgomery,1664.275687,2966
Virginia,Nelson,238.0923577,2968
Virginia,New Kent,0,2971
Virginia,Northampton,23.1345456,2982
Virginia,Northumberland,129.906482,2983
Virginia,Nottoway,1753.188615,2984
Virginia,Orange,1839.016152,2985
Virginia,Page,195.0357574,2986
Virginia,Patrick,354.7257055,2987
Virginia,Pittsylvania,2195.742602,2988
Virginia,Powhatan,441.1885049,2989
Virginia,Prince Edward,661.0935619,2990
Virginia,Prince George,2448.06363,2991
Virginia,Prince William,25881.50267,2992
Virginia,Pulaski,1087.236603,2993
Virginia,Rappahannock,1048.62645,2994
Virginia,Rockbridge,895.1841563,2997
Virginia,Rockingham,4050.89257,2998
Virginia,Russell,353.3540319,2999
Virginia,Scott,478.4252424,2585
Virginia,Shenandoah,725.1677254,2594
Virginia,Smyth,813.2726163,2600
Virginia,Southampton,599.6306899,2608
Virginia,Spotsylvania,8433.556224,2619
Virginia,Stafford,10106.64864,2629
Virginia,Surry,418.8193167,2636
Virginia,Sussex,789.2730261,2647
Virginia,Tazewell,1865.681913,2656
Virginia,Warren,1109.892401,2662
Virginia,Washington,1292.787584,2667
Virginia,Westmoreland,219.4334739,2684
Virginia,Wise,578.4542833,2695
Virginia,Wythe,242.7352103,2699
Virginia,York,4807.47224,2709
Virginia,Alexandria,,2712
Virginia,Bristol,1130.627407,2716
Virginia,Buena Vista,1298.685529,2720
Virginia,Charlottesville,337.4118908,2722
Virginia,Chesapeake,12657.76585,2724
Virginia,Colonial Heights,711.4986316,2727
Virginia,Covington,290.477119,2729
Virginia,Danville,1362.377025,2732
Virginia,Emporia,13.16944295,2736
Virginia,Falls Church,,2740
Virginia,Fredericksburg,565.2011385,2745
Virginia,Galax,41.38259535,2747
Virginia,Hampton,9547.697075,2751
Virginia,Harrisonburg,317.7576535,2755
Virginia,Hopewell,1851.421938,2756
Virginia,Lexington,89.16625131,2760
Virginia,Lynchburg,2632.309389,2762
Virginia,Manassas,591.1266357,2765
Virginia,Manassas Park,1558.865091,2768
Virginia,Martinsville,642.5039077,2771
Virginia,Newport News,9743.909614,2775
Virginia,Norfolk,10328.50522,2778
Virginia,Norton,48.07015651,2780
Virginia,Petersburg,2781.675552,2782
Virginia,Poquoson,1334.961486,2791
Virginia,Portsmouth,3725.401318,2795
Virginia,Radford,520.9795609,2799
Virginia,Salem,1939.49711,2809
Virginia,Staunton,251.6185089,2812
Virginia,Suffolk,4899.966243,2815
Virginia,Virginia Beach,18346.6356,2826
Virginia,Waynesboro,645.301295,2831
Virginia,Williamsburg,205.4398472,2835
Virginia,Winchester,901.9096842,2837
Washington,Adams,955.9430145,2840
Washington,Asotin,867.3793164,2845
Washington,Benton,8773.661473,2847
Washington,Chelan,3435.796671,2852
Washington,Clallam,3390.468815,2861
Washington,Clark,24725.58378,2865
Washington,Columbia,215.2010462,2869
Washington,Cowlitz,6313.102873,2871
Washington,Douglas,4584.329509,2877
Washington,Ferry,802.631984,2880
Washington,Franklin,6029.455186,2884
Washington,Garfield,453.9767594,2886
Washington,Grant,5817.764609,2889
Washington,Grays Harbor,5250.554356,2894
Washington,Island,4887.789528,2898
Washington,Jefferson,1071.543372,2905
Washington,King,77550.48447,2913
Washington,Kitsap,19459.37872,2927
Washington,Kittitas,1542.625571,2932
