State,County,LACCESS_HISP15,FID
Oregon,Umatilla,5344.878957,2251
Oregon,Union,176.7557302,2257
Oregon,Wallowa,47.15222464,2263
Oregon,Wasco,1115.967876,2267
Oregon,Washington,5128.851294,2272
Oregon,Wheeler,61.99999927,2277
Oregon,Yamhill,2350.477137,2284
Pennsylvania,Adams,558.8093573,2292
Pennsylvania,Allegheny,3785.318461,2302
Pennsylvania,Armstrong,32.02411982,2309
Pennsylvania,Beaver,802.8719353,2321
Pennsylvania,Bedford,39.09341095,2324
Pennsylvania,Berks,3829.291926,2326
Pennsylvania,Blair,231.1887577,2328
Pennsylvania,Bradford,83.32406269,2333
Pennsylvania,Bucks,5606.189579,2336
Pennsylvania,Butler,394.430692,2338
Pennsylvania,Cambria,588.0053728,2341
Pennsylvania,Cameron,0.000428373,2343
Pennsylvania,Carbon,254.1872325,2349
Pennsylvania,Centre,553.7597339,2354
Pennsylvania,Chester,12056.85403,2360
Pennsylvania,Clarion,38.3317833,2366
Pennsylvania,Clearfield,170.0199737,2372
Pennsylvania,Clinton,44.79823533,2379
Pennsylvania,Columbia,106.0960812,2385
Pennsylvania,Crawford,126.6971964,2389
Pennsylvania,Cumberland,1301.253047,2397
Pennsylvania,Dauphin,5068.376676,2403
Pennsylvania,Delaware,1823.298394,2414
Pennsylvania,Elk,19.57364109,2420
Pennsylvania,Erie,2235.861925,2425
Pennsylvania,Fayette,176.8540587,2431
Pennsylvania,Forest,4.893384045,2436
Pennsylvania,Franklin,690.9462859,2439
Pennsylvania,Fulton,18.45856363,2446
Pennsylvania,Greene,25.58358185,2447
Pennsylvania,Huntingdon,14.24892979,2454
Pennsylvania,Indiana,266.0942371,2459
Pennsylvania,Jefferson,7.348281881,2462
Pennsylvania,Juniata,342.3053667,2466
Pennsylvania,Lackawanna,986.9570411,2471
Pennsylvania,Lancaster,5811.58056,2482
Pennsylvania,Lawrence,343.5384989,2488
Pennsylvania,Lebanon,571.0033038,2492
Pennsylvania,Lehigh,5872.978834,2496
Pennsylvania,Luzerne,1162.651848,2501
Pennsylvania,Lycoming,349.7967569,2505
Pennsylvania,McKean,19.26662176,2509
Pennsylvania,Mercer,209.2112256,2513
Pennsylvania,Mifflin,14.11937656,2517
Pennsylvania,Monroe,8305.619558,2521
Pennsylvania,Montgomery,6220.265155,2528
Pennsylvania,Montour,56.29083363,2533
Pennsylvania,Northampton,5303.208178,2537
Pennsylvania,Northumberland,205.0846179,2544
Pennsylvania,Perry,104.6299243,2554
Pennsylvania,Philadelphia,1290.693187,2563
Pennsylvania,Pike,716.239565,2571
Pennsylvania,Potter,20.45088915,2575
Pennsylvania,Schuylkill,182.4982492,2581
Pennsylvania,Snyder,63.96868994,2583
Pennsylvania,Somerset,186.4356025,2589
Pennsylvania,Sullivan,11.82539911,2293
Pennsylvania,Susquehanna,42.72717673,2298
Pennsylvania,Tioga,112.2625575,2305
Pennsylvania,Union,1514.793957,2313
Pennsylvania,Venango,31.08324217,2316
Pennsylvania,Warren,33.7614952,2322
Pennsylvania,Washington,761.4221682,2346
Pennsylvania,Wayne,37.32292421,2363
Pennsylvania,Westmoreland,1012.673595,2394
Pennsylvania,Wyoming,8.037544026,2407
Pennsylvania,York,2974.855098,2419
Rhode Island,Bristol,513.4286002,2433
Rhode Island,Kent,1319.433252,2444
Rhode Island,Newport,653.4221838,2460
Rhode Island,Providence,4411.385423,2475
Rhode Island,Washington,1086.342701,2484
South Carolina,Abbeville,2.099936224,2489
South Carolina,Aiken,1624.195075,2503
South Carolina,Allendale,29.3769315,2527
South Carolina,Anderson,1635.605018,2559
South Carolina,Bamberg,64.28814248,2592
South Carolina,Barnwell,4.536285937,2605
South Carolina,Beaufort,6780.964017,2626
South Carolina,Berkeley,2971.233509,2631
South Carolina,Calhoun,1.456233408,2635
South Carolina,Charleston,3618.231966,2691
South Carolina,Cherokee,538.3335322,2700
South Carolina,Chester,58.19607894,2704
South Carolina,Chesterfield,173.7603831,2708
South Carolina,Clarendon,27.37769699,2715
South Carolina,Colleton,151.4023802,2718
South Carolina,Darlington,208.1856629,2721
South Carolina,Dillon,86.81317274,2725
South Carolina,Dorchester,1115.372997,2730
South Carolina,Edgefield,173.0077591,2735
South Carolina,Fairfield,70.31450557,2738
South Carolina,Florence,390.3391062,2742
South Carolina,Georgetown,232.0843873,2752
South Carolina,Greenville,14251.77437,2759
South Carolina,Greenwood,530.4568845,2764
South Carolina,Hampton,66.83407777,2767
South Carolina,Horry,3508.986702,2774
South Carolina,Jasper,90.40216948,2783
South Carolina,Kershaw,328.2012755,2787
South Carolina,Lancaster,1221.60818,2790
South Carolina,Laurens,966.7913242,2794
South Carolina,Lee,32.8746741,2800
South Carolina,Lexington,4008.495122,2803
South Carolina,McCormick,1.042210531,2807
South Carolina,Marion,95.13598855,2811
South Carolina,Marlboro,77.72511009,2813
South Carolina,Newberry,855.6497608,2818
South Carolina,Oconee,861.9257634,2822
South Carolina,Orangeburg,400.6928883,2829
South Carolina,Pickens,1234.7203,2834
South Carolina,Richland,5652.532032,2843
South Carolina,Saluda,512.6039438,2846
South Carolina,Spartanburg,5533.0518,2851
South Carolina,Sumter,988.8367323,2855
South Carolina,Union,21.98761877,2860
South Carolina,Williamsburg,34.50932787,2864
South Carolina,York,2021.898793,2867
South Dakota,Aurora,95.00000015,2870
South Dakota,Beadle,172.3488193,2874
South Dakota,Bennett,66.84868795,2876
South Dakota,Bon Homme,20.73330464,2879
South Dakota,Brookings,314.3381795,2882
South Dakota,Brown,106.1203487,2885
South Dakota,Brule,16.92168447,2888
South Dakota,Buffalo,34.99999981,2891
South Dakota,Butte,44.05903335,2895
South Dakota,Campbell,19.99999951,2897
South Dakota,Charles Mix,7.828393529,2900
South Dakota,Clark,38.27972914,2901
South Dakota,Clay,67.90294908,2903
South Dakota,Codington,104.7230938,2906
South Dakota,Corson,99.52780774,2907
South Dakota,Custer,86.7745551,2908
South Dakota,Davison,44.56379238,2910
South Dakota,Day,28.3354153,2911
South Dakota,Deuel,84.13015704,2912
South Dakota,Dewey,33.67166229,2914
South Dakota,Douglas,17.5220735,2916
South Dakota,Edmunds,49.9999989,2917
South Dakota,Fall River,47.30832303,2919
South Dakota,Faulk,5,2921
South Dakota,Grant,21.99999955,2922
South Dakota,Gregory,15.00000022,2923
South Dakota,Haakon,7.000000088,2924
South Dakota,Hamlin,146.289692,2926
South Dakota,Hand,8.999999855,2928
South Dakota,Hanson,0,2929
South Dakota,Harding,19.9999999,2931
South Dakota,Hughes,87.24907945,2933
South Dakota,Hutchinson,3.041071221,2934
South Dakota,Hyde,15.00000054,2937
South Dakota,Jackson,27.62237481,2939
South Dakota,Jerauld,83.99999991,2941
South Dakota,Jones,13.00000013,2944
South Dakota,Kingsbury,54.99999997,2945
South Dakota,Lake,3.000000082,2401
South Dakota,Lawrence,105.7495601,2406
South Dakota,Lincoln,60.8818214,2410
South Dakota,Lyman,34.00000041,2417
South Dakota,McCook,34.23823733,2422
South Dakota,McPherson,15.00000029,2426
South Dakota,Marshall,299.9032002,2430
South Dakota,Meade,400.1859601,2442
South Dakota,Mellette,29.99999965,2450
South Dakota,Miner,13.99999983,2456
South Dakota,Minnehaha,1257.158944,2467
South Dakota,Moody,109.0000013,2485
South Dakota,Pennington,1040.776933,2497
South Dakota,Perkins,11.00000013,2502
South Dakota,Potter,17.00000016,2506
South Dakota,Roberts,25.86617152,2511
South Dakota,Sanborn,27.99999973,2514
South Dakota,Shannon,200.2628476,2519
South Dakota,Spink,20.63990486,2523
South Dakota,Stanley,0.113457015,2530
South Dakota,Sully,12.00000003,2535
South Dakota,Todd,43.51149165,2540
South Dakota,Tripp,5.99999983,2546
South Dakota,Turner,0.79375975,2550
South Dakota,Union,70.18464232,2557
South Dakota,Walworth,9.882086486,2561
South Dakota,Yankton,155.7246287,2569
South Dakota,Ziebach,23.28192235,2578
Tennessee,Anderson,606.146101,2584
Tennessee,Bedford,910.0620819,2593
Tennessee,Benton,30.10334002,2598
Tennessee,Bledsoe,6.128935748,2602
Tennessee,Blount,1297.472019,2622
Tennessee,Bradley,1588.898928,2627
Tennessee,Campbell,102.7575037,2633
Tennessee,Cannon,3.957759926,2638
Tennessee,Carroll,31.65462223,2648
Tennessee,Carter,396.8769665,2654
Tennessee,Cheatham,8.974662955,2660
Tennessee,Chester,42.53779309,2664
Tennessee,Claiborne,52.03178556,2670
Tennessee,Clay,0,2679
Tennessee,Cocke,160.0478023,2686
Tennessee,Coffee,383.9745633,2689
Tennessee,Crockett,1.465565226,2693
Tennessee,Cumberland,239.3570741,2696
Tennessee,Davidson,9598.784424,2698
Tennessee,Decatur,14.10365578,2705
Tennessee,DeKalb,26.50269506,2710
Tennessee,Dickson,255.0525992,2717
Tennessee,Dyer,331.5140042,2723
Tennessee,Fayette,31.59801859,2726
Tennessee,Fentress,0.001389754,2731
Tennessee,Franklin,198.3788367,2734
Tennessee,Gibson,130.4063165,2739
Tennessee,Giles,38.68355341,2743
Tennessee,Grainger,0,2748
Tennessee,Greene,149.4577846,2750
Tennessee,Grundy,1.112131499,2754
Tennessee,Hamblen,3001.045096,2757
Tennessee,Hamilton,4573.760483,2761
Tennessee,Hancock,0,2766
Tennessee,Hardeman,98.91810185,2770
Tennessee,Hardin,72.43112997,2773
Tennessee,Hawkins,150.2118254,2779
Tennessee,Haywood,70.41057418,2781
Tennessee,Henderson,65.80977414,2786
Tennessee,Henry,85.12672001,2789
Tennessee,Hickman,74.74906616,2792
Tennessee,Houston,4.266552262,2796
Tennessee,Humphreys,27.14780844,2798
Tennessee,Jackson,0,2801
Tennessee,Jefferson,237.3762299,2804
Tennessee,Johnson,21.9318066,2808
Tennessee,Knox,5558.970661,2814
Tennessee,Lake,0,2817
Tennessee,Lauderdale,32.19182261,2821
Tennessee,Lawrence,61.47268086,2823
Tennessee,Lewis,7.82944772,2825
Tennessee,Lincoln,199.6595735,2828
Tennessee,Loudon,1512.669225,2830
Tennessee,McMinn,218.3187924,2833
Tennessee,McNairy,54.35862575,2836
Tennessee,Macon,24.40143433,2839
Tennessee,Madison,584.4860834,2841
Tennessee,Marion,31.79922195,2844
Tennessee,Marshall,327.0576543,2848
Tennessee,Maury,994.2607381,2850
Tennessee,Meigs,12.54342137,2854
Tennessee,Monroe,62.4593396,2857
Tennessee,Montgomery,5078.159608,2859
Tennessee,Moore,35.41216142,2863
Tennessee,Morgan,45.96616267,2866
Tennessee,Obion,136.0824144,2872
Tennessee,Overton,2.046235831,2875
Tennessee,Perry,43.97479845,2878
Tennessee,Pickett,0.665227546,2881
Tennessee,Polk,2.181460201,2883
Tennessee,Putnam,609.1112327,2890
Tennessee,Rhea,163.1178528,2893
Tennessee,Roane,193.0484593,2001
Tennessee,Robertson,227.5197767,2011
Tennessee,Rutherford,5802.855409,2015
Tennessee,Scott,2.273646282,2020
Tennessee,Sequatchie,0.020043893,2025
Tennessee,Sevier,472.2606324,2030
Tennessee,Shelby,15408.3036,2033
Tennessee,Smith,3.380274539,2037
Tennessee,Stewart,14.78557823,2041
Tennessee,Sullivan,705.0980228,2046
Tennessee,Sumner,1730.177826,2050
Tennessee,Tipton,352.3596223,2055
Tennessee,Trousdale,,2062
Tennessee,Unicoi,66.44813648,2069
Tennessee,Union,0.010776604,2073
Tennessee,Van Buren,0,2077
Tennessee,Warren,239.3636137,2081
Tennessee,Washington,640.77288,2085
Tennessee,Wayne,87.18838637,2089
Tennessee,Weakley,92.55927074,2096
Tennessee,White,44.59216278,2100
Tennessee,Williamson,2794.256368,2105
Tennessee,Wilson,617.3657591,2111
Texas,Anderson,4054.405406,2113
Texas,Andrews,2594.765102,2117
Texas,Angelina,4382.235735,2124
Texas,Aransas,2957.239965,2162
Texas,Archer,240.4580182,2168
Texas,Armstrong,124.0000006,2172
Texas,Atascosa,5626.891134,2173
Texas,Austin,347.584688,2177
Texas,Bailey,328.8670828,2179
Texas,Bandera,1095.128622,2183
Texas,Bastrop,8456.490526,2190
Texas,Baylor,32.63720813,2192
Texas,Bee,5997.773489,2196
Texas,Bell,23303.89025,2198
Texas,Bexar,254482.0183,2203
Texas,Blanco,52.4578503,2207
Texas,Borden,95.00000042,2212
Texas,Bosque,181.9990674,2216
Texas,Bowie,1344.028847,2224
Texas,Brazoria,23295.67219,2240
Texas,Brazos,11486.63938,2253
Texas,Brewster,1005.709009,2262
Texas,Briscoe,410.9999976,2269
Texas,Brooks,1056.179918,2279
Texas,Brown,2353.866406,2296
Texas,Burleson,358.0123307,2304
Texas,Burnet,3784.727244,2312
Texas,Caldwell,2464.637193,2320
Texas,Calhoun,3984.959757,2327
Texas,Callahan,259.6491938,2331
Texas,Cameron,83139.16548,2359
Texas,Camp,172.8457895,2373
Texas,Carson,109.8052197,2377
Texas,Cass,41.712447,2382
Texas,Castro,163.6474939,2386
Texas,Chambers,1526.190259,2395
Texas,Cherokee,2123.469238,2400
Texas,Childress,721.9074404,2405
Texas,Clay,213.6749574,2409
Texas,Cochran,293.1783361,2413
Texas,Coke,601.8619493,2418
Texas,Coleman,147.7805133,2423
Texas,Collin,13851.47393,2429
Texas,Collingsworth,23.00244956,2434
Texas,Colorado,792.868498,2441
Texas,Comal,6198.4539,2449
Texas,Comanche,539.717296,2455
Texas,Concho,229.6965089,2458
Texas,Cooke,409.3320163,2463
Texas,Coryell,5509.498977,2469
Texas,Cottle,316.0000019,2473
Texas,Crane,198.0179253,2478
Texas,Crockett,115.6459599,2483
Texas,Crosby,44.6256145,2487
Texas,Culberson,93.17966384,2491
Texas,Dallam,1127.626951,2498
Texas,Dallas,127580.0763,2507
Texas,Dawson,1641.177546,2512
Texas,Deaf Smith,2342.293571,2515
Texas,Delta,11.12773553,2524
Texas,Denton,23810.75887,2532
Texas,DeWitt,1074.8178,2538
Texas,Dickens,83.93032574,2542
Texas,Dimmit,3314.850794,2548
Texas,Donley,60.45250924,2551
Texas,Duval,3701.601652,2556
Texas,Eastland,614.2553152,2562
Texas,Ector,13634.34258,2568
Texas,Edwards,113.5484084,2574
Texas,Ellis,7673.045108,2579
Texas,El Paso,113399.295,2588
Texas,Erath,2114.033853,2597
Texas,Falls,520.2521961,2601
Texas,Fannin,1390.742232,2621
Texas,Fayette,1163.519372,2624
Texas,Fisher,96.81722907,2628
Texas,Floyd,89.55559622,2630
Texas,Foard,187.0000004,2002
Texas,Fort Bend,41067.66607,2009
Texas,Franklin,64.63373266,2016
Texas,Freestone,403.4539437,2022
Texas,Frio,1405.554622,2028
Texas,Gaines,170.0819298,2032
Texas,Galveston,15693.43338,2059
Texas,Garza,73.85673167,2060
Texas,Gillespie,834.4184867,2066
Texas,Glasscock,376.5330532,2072
Texas,Goliad,600.6755085,2079
Texas,Gonzales,2042.22821,2086
Texas,Gray,871.6328665,2088
Texas,Grayson,3934.548916,2094
Texas,Gregg,4231.628029,2101
Texas,Grimes,1597.202205,2108
Texas,Guadalupe,17414.25706,2116
Texas,Hale,4433.188957,2120
Texas,Hall,256.5325426,2125
Texas,Hamilton,188.836975,2128
Texas,Hansford,2272.025829,2132
Texas,Hardeman,318.129168,2137
Texas,Hardin,666.8167925,2142
Texas,Harris,263440.5001,2149
Texas,Harrison,892.0285313,2157
Texas,Hartley,466.2390561,2160
Texas,Haskell,432.7305052,2163
Texas,Hays,10881.51196,2166
Texas,Hemphill,37.0565291,2171
Texas,Henderson,2034.212607,2178
Texas,Hidalgo,246274.004,2188
Texas,Hill,214.6154806,2201
Texas,Hockley,4597.530254,2208
Texas,Hood,1856.590088,2213
Texas,Hopkins,904.712159,2221
Texas,Houston,957.7092681,2228
Texas,Howard,6626.313026,2231
Texas,Hudspeth,2757.30113,2241
Texas,Hunt,1218.051633,2246
Texas,Hutchinson,901.0285302,2249
Texas,Irion,406.9757328,2255
Texas,Jack,437.084851,2256
Texas,Jackson,737.8818638,2264
Texas,Jasper,443.64288,2271
Texas,Jeff Davis,168.7084649,2275
Texas,Jefferson,8066.029897,2285
Texas,Jim Hogg,1323.670015,2288
Texas,Jim Wells,6660.543909,2294
Texas,Johnson,7085.716994,2299
Texas,Jones,840.8305682,2301
Texas,Karnes,1483.552954,2307
Texas,Kaufman,2337.961819,2314
Texas,Kendall,615.2195221,2319
Texas,Kenedy,315.3770411,2330
Texas,Kent,115.8971902,2335
Texas,Kerr,3923.201028,2337
Texas,Kimble,133.5484026,2339
Texas,King,38.99999995,2342
Texas,Kinney,66.80547454,2347
Texas,Kleberg,6524.754876,2358
Texas,Knox,451.0513745,2364
Texas,Lamar,828.9245529,2371
Texas,Lamb,228.9215583,2376
Texas,Lampasas,606.8510086,2381
Texas,La Salle,3616.6786,2388
Texas,Lavaca,453.1969276,2392
Texas,Lee,254.7472351,2398
Texas,Leon,185.7617155,2402
Texas,Liberty,2959.205169,2404
Texas,Limestone,955.584273,2408
Texas,Lipscomb,1006.999998,2412
Texas,Live Oak,274.0723667,2416
Texas,Llano,567.77882,2421
Texas,Loving,17.99999969,2424
Texas,Lubbock,18815.84177,2428
Texas,Lynn,899.5426426,2438
Texas,McCulloch,869.2447135,2452
Texas,McLennan,23464.35895,2477
Texas,McMullen,255.988117,2494
Texas,Madison,895.0430235,2526
Texas,Marion,31.45164493,2547
Texas,Martin,307.9464166,2564
Texas,Mason,65.21446889,2570
Texas,Matagorda,4048.36906,2637
Texas,Maverick,16984.67187,2649
Texas,Medina,5654.903787,2652
Texas,Menard,62.4304767,2655
Texas,Midland,15741.76723,2657
Texas,Milam,937.2879286,2659
Texas,Mills,119.5358507,2663
Texas,Mitchell,1094.046696,2666
Texas,Montague,322.2168209,2669
Texas,Montgomery,18724.84196,2682
Texas,Moore,3915.004452,2683
Texas,Morris,15.06282337,2688
Texas,Motley,31.16593609,2692
Texas,Nacogdoches,2997.293666,2701
Texas,Navarro,2040.460599,2706
Texas,Newton,89.38852903,2711
Texas,Nolan,766.9161853,2714
Texas,Nueces,57628.5097,2194
Texas,Ochiltree,157.954798,2204
Texas,Oldham,243.000001,2210
Texas,Orange,1009.394416,2214
Texas,Palo Pinto,1182.466188,2220
Texas,Panola,252.6280128,2227
Texas,Parker,2007.792282,2229
Texas,Parmer,3084.179178,2235
Texas,Pecos,1677.609561,2239
Texas,Polk,1495.086,2243
Texas,Potter,7779.890879,2247
Texas,Presidio,4901.150237,2261
Texas,Rains,,2268
Texas,Randall,2567.389501,2274
Texas,Reagan,91.59101732,2280
Texas,Real,814.0000006,2283
Texas,Red River,221.4562948,2295
Texas,Reeves,2464.593564,2308
Texas,Refugio,698.1329382,2334
Texas,Roberts,73.37977014,2348
Texas,Robertson,388.8858519,2353
Texas,Rockwall,2748.575687,2355
Texas,Runnels,811.3284476,2361
Texas,Rusk,1769.531459,2367
Texas,Sabine,43.91547377,2370
Texas,San Augustine,13.01132965,2380
Texas,San Jacinto,180.76205,2387
Texas,San Patricio,7591.180785,2415
Texas,San Saba,200.5225666,2435
Texas,Schleicher,84.20383827,2437
Texas,Scurry,2282.145625,2443
Texas,Shackelford,52.32142421,2445
Texas,Shelby,246.118131,2448
Texas,Sherman,215.398743,2453
Texas,Smith,7148.963829,2465
Texas,Somervell,0,2470
Texas,Starr,26099.17219,2474
Texas,Stephens,516.1670734,2480
Texas,Sterling,365.000002,2481
Texas,Stonewall,27.53226712,2486
Texas,Sutton,153.6015871,2490
Texas,Swisher,366.3985347,2495
Texas,Tarrant,101046.5147,2500
Texas,Taylor,9038.700921,2508
Texas,Terrell,466.9999968,2518
Texas,Terry,2690.192807,2522
Texas,Throckmorton,152.0000004,2525
Texas,Titus,1135.270459,2531
Texas,Tom Green,15577.22668,2536
Texas,Travis,79017.97629,2543
Texas,Trinity,18.70063207,2553
Texas,Tyler,980.0310238,2560
Texas,Upshur,390.086357,2566
Texas,Upton,382.6384558,2572
Texas,Uvalde,7612.445476,2576
Texas,Val Verde,15485.22758,2582
Texas,Van Zandt,406.0762804,2586
Texas,Victoria,10303.98359,2595
Texas,Walker,4721.637082,2603
Texas,Waller,1245.019868,2606
Texas,Ward,487.0099316,2610
Texas,Washington,234.5788829,2613
Texas,Webb,53921.11737,2616
Texas,Wharton,2953.345909,2618
Texas,Wheeler,60.64360645,2623
Texas,Wichita,7891.225244,2632
Texas,Wilbarger,1013.727484,2634
Texas,Willacy,2355.626246,2639
Texas,Williamson,34834.12648,2640
Texas,Wilson,600.2617238,2641
Texas,Winkler,4.518616221,2642
Texas,Wise,778.3700743,2643
Texas,Wood,692.4461991,2644
Texas,Yoakum,900.7810403,2645
Texas,Young,1227.484209,2646
Texas,Zapata,5731.380223,2650
Texas,Zavala,3292.767426,2651
Utah,Beaver,118.018568,2653
Utah,Box Elder,780.1014629,2658
Utah,Cache,3137.937844,2661
Utah,Carbon,824.8345904,2665
Utah,Daggett,32.99999949,2668
Utah,Davis,5793.690291,2671
Utah,Duchesne,192.888498,2672
Utah,Emery,10.00000005,2673
Utah,Garfield,158.9999988,2674
Utah,Grand,137.1850677,2675
Utah,Iron,1535.917455,2676
Utah,Juab,164.9673988,2677
Utah,Kane,97.62662489,2678
Utah,Millard,579.7163025,2680
Utah,Morgan,0.211720182,2681
Utah,Piute,108.9999994,2685
Utah,Rich,95.99999989,2687
Utah,Salt Lake,15821.32104,2690
Utah,San Juan,206.866478,2694
Utah,Sanpete,181.0888367,2697
Utah,Sevier,48.89953335,2702
Utah,Summit,891.0293281,2703
Utah,Tooele,2680.488703,2707
Utah,Uintah,653.421887,2539
Utah,Utah,10664.58614,2555
Utah,Wasatch,210.7316163,2567
Utah,Washington,2501.757879,2577
Utah,Wayne,30.00000006,2580
Utah,Weber,5533.266862,2587
Vermont,Addison,20.17953863,2590
Vermont,Bennington,71.5297036,2591
Vermont,Caledonia,18.59813138,2596
Vermont,Chittenden,489.1369729,2599
Vermont,Essex,15.00000006,2604
Vermont,Franklin,30.54772471,2607
Vermont,Grand Isle,0.003682401,2609
Vermont,Lamoille,5.33673818,2611
Vermont,Orange,45.50956555,2612
Vermont,Orleans,50.9422143,2614
Vermont,Rutland,104.8999807,2615
Vermont,Washington,143.7058201,2617
Vermont,Windham,67.05094117,2620
Vermont,Windsor,60.86003042,2625
Virginia,Accomack,20.22936605,2719
Virginia,Albemarle,1182.987533,2728
Virginia,Alleghany,23.31064287,2733
Virginia,Amelia,42.91733819,2741
Virginia,Amherst,106.6692339,2746
Virginia,Appomattox,4.777032023,2749
Virginia,Arlington,226.5912297,2753
Virginia,Augusta,240.1521122,2758
Virginia,Bath,16.6644702,2763
Virginia,Bland,15.30622421,2772
Virginia,Botetourt,125.7400433,2776
Virginia,Brunswick,41.57607419,2777
Virginia,Buchanan,,2784
Virginia,Buckingham,26.01801013,2785
Virginia,Campbell,142.598412,2788
Virginia,Caroline,19.47279776,2793
Virginia,Carroll,15.21506055,2797
Virginia,Charles City,1.452081763,2806
Virginia,Charlotte,45.1743347,2810
Virginia,Chesterfield,7784.346473,2816
Virginia,Clarke,3.303419149,2819
Virginia,Craig,0.979751226,2820
Virginia,Culpeper,251.4885753,2824
Virginia,Cumberland,116.7761123,2827
Virginia,Dickenson,,2832
Virginia,Dinwiddie,277.4456671,2838
Virginia,Essex,74.19949023,2842
Virginia,Fauquier,378.5853145,2853
Virginia,Floyd,85.08903861,2856
Virginia,Fluvanna,217.6220588,2858
Virginia,Frederick,773.5636264,2868
Virginia,Giles,0.046246223,2873
Virginia,Gloucester,64.08629456,2887
Virginia,Goochland,60.47755105,2892
Virginia,Grayson,57.77703196,2896
Virginia,Greene,0,2899
Virginia,Greensville,14.26463057,2902
Virginia,Halifax,115.539187,2904
Virginia,Hanover,415.92466,2909
Virginia,Henrico,1889.419416,2915
Virginia,Henry,290.3459699,2918
Virginia,Highland,18.00000047,2920
Virginia,Isle of Wight,132.6675246,2925
Virginia,James City,1049.608944,2930
Virginia,King and Queen,3.28582012,2936
Virginia,King George,,2938
Virginia,King William,70.9893282,2943
Virginia,Lancaster,12.99999996,2948
Virginia,Lee,0,2950
Virginia,Loudoun,2811.932607,2952
Virginia,Louisa,10.60146658,2953
Virginia,Lunenburg,0,2954
Virginia,Madison,6.971342269,2955
Virginia,Mathews,0,2962
Virginia,Mecklenburg,141.486344,2964
Virginia,Middlesex,5.66458294,2965
Virginia,Montgomery,456.0668361,2966
Virginia,Nelson,30.24136842,2968
Virginia,New Kent,0,2971
Virginia,Northampton,11.33068332,2982
Virginia,Northumberland,8.611386212,2983
Virginia,Nottoway,399.8562754,2984
Virginia,Orange,267.8761373,2985
Virginia,Page,18.29680256,2986
Virginia,Patrick,35.37413724,2987
Virginia,Pittsylvania,338.2120231,2988
Virginia,Powhatan,54.22004364,2989
Virginia,Prince Edward,109.5943605,2990
Virginia,Prince George,1059.677651,2991
Virginia,Prince William,14695.03967,2992
Virginia,Pulaski,90.19535571,2993
Virginia,Rappahannock,167.1133839,2994
Virginia,Rockbridge,74.66413653,2997
Virginia,Rockingham,1074.60685,2998
Virginia,Russell,22.07010614,2999
Virginia,Scott,39.81434383,2585
Virginia,Shenandoah,170.430766,2594
Virginia,Smyth,78.72381955,2600
Virginia,Southampton,47.88313806,2608
Virginia,Spotsylvania,2472.837213,2619
Virginia,Stafford,3223.052271,2629
Virginia,Surry,24.93547087,2636
Virginia,Sussex,115.1116182,2647
Virginia,Tazewell,75.20562789,2656
Virginia,Warren,226.082365,2662
Virginia,Washington,120.7241289,2667
Virginia,Westmoreland,29.02114519,2684
Virginia,Wise,61.88836244,2695
Virginia,Wythe,8.613057531,2699
Virginia,York,695.0769872,2709
Virginia,Alexandria,,2712
Virginia,Bristol,67.34197197,2716
Virginia,Buena Vista,99.94093121,2720
Virginia,Charlottesville,125.4620937,2722
Virginia,Chesapeake,1801.47631,2724
Virginia,Colonial Heights,103.7018815,2727
Virginia,Covington,16.5935149,2729
Virginia,Danville,290.2680878,2732
Virginia,Emporia,0,2736
Virginia,Falls Church,,2740
Virginia,Fredericksburg,230.508028,2745
Virginia,Galax,13.08160014,2747
Virginia,Hampton,1727.142066,2751
Virginia,Harrisonburg,268.087292,2755
Virginia,Hopewell,540.1552244,2756
Virginia,Lexington,9.937124298,2760
Virginia,Lynchburg,330.8823429,2762
Virginia,Manassas,617.0361319,2765
Virginia,Manassas Park,1562.348593,2768
Virginia,Martinsville,99.90477394,2771
Virginia,Newport News,2946.962636,2775
Virginia,Norfolk,2949.170819,2778
Virginia,Norton,0.907336075,2780
Virginia,Petersburg,398.0287504,2782
Virginia,Poquoson,96.67365992,2791
Virginia,Portsmouth,433.3677122,2795
Virginia,Radford,49.20683699,2799
Virginia,Salem,219.4633728,2809
Virginia,Staunton,14.57556133,2812
Virginia,Suffolk,510.679441,2815
Virginia,Virginia Beach,3845.530701,2826
Virginia,Waynesboro,165.2756043,2831
Virginia,Williamsburg,96.16848725,2835
Virginia,Winchester,226.091192,2837
Washington,Adams,1218.543264,2840
Washington,Asotin,92.7370058,2845
Washington,Benton,3932.681062,2847
Washington,Chelan,2815.22563,2852
Washington,Clallam,1073.441967,2861
Washington,Clark,5342.968647,2865
Washington,Columbia,70.07200439,2869
Washington,Cowlitz,2164.371059,2871
Washington,Douglas,5307.475614,2877
Washington,Ferry,149.1119876,2880
Washington,Franklin,8104.224952,2884
Washington,Garfield,90.99999987,2886
Washington,Grant,5336.421756,2889
Washington,Grays Harbor,1633.900227,2894
Washington,Island,1509.749128,2898
Washington,Jefferson,235.1843745,2905
Washington,King,20419.63573,2913
Washington,Kitsap,4723.268227,2927
Washington,Kittitas,705.3216117,2932
Washington,Klickitat,1106.122921,2935
Washington,Lewis,1442.850345,2940
Washington,Lincoln,141.6109292,2942
Washington,Mason,496.5210242,2946
Washington,Okanogan,975.0722184,2947
Washington,Pacific,731.3677871,2949
Washington,Pend Oreille,103.7795393,2951
Washington,Pierce,21560.5745,2956
Washington,San Juan,0,2957
