State,County,LACCESS_MULTIR15,FID
Oregon,Tillamook,148.2198307,2242
Oregon,Umatilla,3831.18114,2251
Oregon,Union,154.6245248,2257
Oregon,Wallowa,51.80947053,2263
Oregon,Wasco,658.7931133,2267
Oregon,Washington,4217.116641,2272
Oregon,Wheeler,80.99999967,2277
Oregon,Yamhill,1582.432237,2284
Pennsylvania,Adams,405.6664879,2292
Pennsylvania,Allegheny,5384.907625,2302
Pennsylvania,Armstrong,62.97915774,2309
Pennsylvania,Beaver,1444.306132,2321
Pennsylvania,Bedford,47.11457086,2324
Pennsylvania,Berks,2317.253302,2326
Pennsylvania,Blair,442.2631969,2328
Pennsylvania,Bradford,72.38656336,2333
Pennsylvania,Bucks,4080.821214,2336
Pennsylvania,Butler,398.7430136,2338
Pennsylvania,Cambria,598.7164131,2341
Pennsylvania,Cameron,7.01091125,2343
Pennsylvania,Carbon,177.5197281,2349
Pennsylvania,Centre,579.4504137,2354
Pennsylvania,Chester,7920.462077,2360
Pennsylvania,Clarion,48.2145029,2366
Pennsylvania,Clearfield,189.130807,2372
Pennsylvania,Clinton,54.14573207,2379
Pennsylvania,Columbia,94.72473628,2385
Pennsylvania,Crawford,151.0656812,2389
Pennsylvania,Cumberland,1308.996524,2397
Pennsylvania,Dauphin,4407.921558,2403
Pennsylvania,Delaware,1794.943974,2414
Pennsylvania,Elk,35.39206656,2420
Pennsylvania,Erie,2274.396786,2425
Pennsylvania,Fayette,427.8756304,2431
Pennsylvania,Forest,0.089528494,2436
Pennsylvania,Franklin,722.861666,2439
Pennsylvania,Fulton,26.20916197,2446
Pennsylvania,Greene,82.92572256,2447
Pennsylvania,Huntingdon,5.179293412,2454
Pennsylvania,Indiana,315.1989797,2459
Pennsylvania,Jefferson,18.21241163,2462
Pennsylvania,Juniata,240.4280635,2466
Pennsylvania,Lackawanna,648.6798741,2471
Pennsylvania,Lancaster,3835.251083,2482
Pennsylvania,Lawrence,713.2884232,2488
Pennsylvania,Lebanon,365.8596989,2492
Pennsylvania,Lehigh,3546.001728,2496
Pennsylvania,Luzerne,964.6361389,2501
Pennsylvania,Lycoming,522.6360453,2505
Pennsylvania,McKean,13.08419816,2509
Pennsylvania,Mercer,343.1725264,2513
Pennsylvania,Mifflin,24.50596948,2517
Pennsylvania,Monroe,4520.507145,2521
Pennsylvania,Montgomery,5314.367116,2528
Pennsylvania,Montour,34.55267851,2533
Pennsylvania,Northampton,2898.196996,2537
Pennsylvania,Northumberland,187.4417356,2544
Pennsylvania,Perry,109.1532552,2554
Pennsylvania,Philadelphia,1083.909043,2563
Pennsylvania,Pike,297.0836786,2571
Pennsylvania,Potter,26.67348347,2575
Pennsylvania,Schuylkill,171.7550763,2581
Pennsylvania,Snyder,60.27156876,2583
Pennsylvania,Somerset,202.8379012,2589
Pennsylvania,Sullivan,13.61122233,2293
Pennsylvania,Susquehanna,28.72341071,2298
Pennsylvania,Tioga,100.6185926,2305
Pennsylvania,Union,875.8545328,2313
Pennsylvania,Venango,77.11350305,2316
Pennsylvania,Warren,59.232479,2322
Pennsylvania,Washington,1045.122465,2346
Pennsylvania,Wayne,25.68676721,2363
Pennsylvania,Westmoreland,1566.446808,2394
Pennsylvania,Wyoming,5.695806375,2407
Pennsylvania,York,2572.325899,2419
Rhode Island,Bristol,486.0390407,2433
Rhode Island,Kent,1224.120218,2444
Rhode Island,Newport,677.8199523,2460
Rhode Island,Providence,3743.442448,2475
Rhode Island,Washington,1067.191025,2484
South Carolina,Abbeville,5.494007748,2489
South Carolina,Aiken,1525.77074,2503
South Carolina,Allendale,23.56759383,2527
South Carolina,Anderson,1486.06996,2559
South Carolina,Bamberg,75.70075004,2592
South Carolina,Barnwell,6.138440908,2605
South Carolina,Beaufort,4011.490825,2626
South Carolina,Berkeley,2612.968642,2631
South Carolina,Calhoun,2.669127162,2635
South Carolina,Charleston,3059.886013,2691
South Carolina,Cherokee,506.952748,2700
South Carolina,Chester,82.57356083,2704
South Carolina,Chesterfield,168.6110859,2708
South Carolina,Clarendon,28.22721556,2715
South Carolina,Colleton,216.210212,2718
South Carolina,Darlington,241.6276501,2721
South Carolina,Dillon,101.9886368,2725
South Carolina,Dorchester,1043.640043,2730
South Carolina,Edgefield,90.1160136,2735
South Carolina,Fairfield,82.99628961,2738
South Carolina,Florence,495.2958559,2742
South Carolina,Georgetown,245.5363439,2752
South Carolina,Greenville,10310.88145,2759
South Carolina,Greenwood,449.6423625,2764
South Carolina,Hampton,82.91598104,2767
South Carolina,Horry,2599.970849,2774
South Carolina,Jasper,71.22312783,2783
South Carolina,Kershaw,279.9377732,2787
South Carolina,Lancaster,1085.3529,2790
South Carolina,Laurens,757.4704866,2794
South Carolina,Lee,32.09516202,2800
South Carolina,Lexington,3228.066727,2803
South Carolina,McCormick,1.221949074,2807
South Carolina,Marion,102.1529655,2811
South Carolina,Marlboro,130.2770732,2813
South Carolina,Newberry,762.9177981,2818
South Carolina,Oconee,705.4909352,2822
South Carolina,Orangeburg,396.3525181,2829
South Carolina,Pickens,1082.103702,2834
South Carolina,Richland,4774.205185,2843
South Carolina,Saluda,417.2861472,2846
South Carolina,Spartanburg,4462.627404,2851
South Carolina,Sumter,999.9318672,2855
South Carolina,Union,42.19411078,2860
South Carolina,Williamsburg,33.34819111,2864
South Carolina,York,1777.253456,2867
South Dakota,Aurora,58.90726395,2870
South Dakota,Beadle,152.516172,2874
South Dakota,Bennett,139.8729602,2876
South Dakota,Bon Homme,33.62914552,2879
South Dakota,Brookings,396.0812456,2882
South Dakota,Brown,171.1523383,2885
South Dakota,Brule,27.40240453,2888
South Dakota,Buffalo,17.00000017,2891
South Dakota,Butte,89.71100022,2895
South Dakota,Campbell,13.99999953,2897
South Dakota,Charles Mix,18.52403419,2900
South Dakota,Clark,33.62044818,2901
South Dakota,Clay,113.4862188,2903
South Dakota,Codington,126.6858968,2906
South Dakota,Corson,113.1668472,2907
South Dakota,Custer,96.89626306,2908
South Dakota,Davison,65.82028522,2910
South Dakota,Day,65.36225447,2911
South Dakota,Deuel,81.78965154,2912
South Dakota,Dewey,94.58563509,2914
South Dakota,Douglas,28.52207377,2916
South Dakota,Edmunds,48.09245891,2917
South Dakota,Fall River,101.2069297,2919
South Dakota,Faulk,2.999999987,2921
South Dakota,Grant,17.04537422,2922
South Dakota,Gregory,26.09034234,2923
South Dakota,Haakon,22.98649967,2924
South Dakota,Hamlin,151.2189395,2926
South Dakota,Hand,7.000000165,2928
South Dakota,Hanson,3.140963545,2929
South Dakota,Harding,29.9999995,2931
South Dakota,Hughes,98.23854027,2933
South Dakota,Hutchinson,3.748765284,2934
South Dakota,Hyde,29.99999966,2937
South Dakota,Jackson,104.216097,2939
South Dakota,Jerauld,49.00000012,2941
South Dakota,Jones,18.9999999,2944
South Dakota,Kingsbury,29.66940714,2945
South Dakota,Lake,13.22299244,2401
South Dakota,Lawrence,95.79066255,2406
South Dakota,Lincoln,101.0578824,2410
South Dakota,Lyman,95.41701533,2417
South Dakota,McCook,34.60460545,2422
South Dakota,McPherson,21.69941322,2426
South Dakota,Marshall,295.1119466,2430
South Dakota,Meade,394.9896578,2442
South Dakota,Mellette,116.8270715,2450
South Dakota,Miner,8.99999994,2456
South Dakota,Minnehaha,1187.74159,2467
South Dakota,Moody,192.5863573,2485
South Dakota,Pennington,1262.925971,2497
South Dakota,Perkins,28.00000001,2502
South Dakota,Potter,25.0000001,2506
South Dakota,Roberts,88.36822266,2511
South Dakota,Sanborn,37.99999981,2514
South Dakota,Shannon,105.3283696,2519
South Dakota,Spink,30.63990429,2523
South Dakota,Stanley,12.30381678,2530
South Dakota,Sully,30.00000007,2535
South Dakota,Todd,42.75512674,2540
South Dakota,Tripp,18.22999752,2546
South Dakota,Turner,2.000000091,2550
South Dakota,Union,89.91144891,2557
South Dakota,Walworth,25.32011991,2561
South Dakota,Yankton,151.4905667,2569
South Dakota,Ziebach,38.3457631,2578
Tennessee,Anderson,763.0314027,2584
Tennessee,Bedford,710.4891725,2593
Tennessee,Benton,44.98787948,2598
Tennessee,Bledsoe,7.890627552,2602
Tennessee,Blount,1293.378852,2622
Tennessee,Bradley,1328.838207,2627
Tennessee,Campbell,132.6398455,2633
Tennessee,Cannon,6.96681031,2638
Tennessee,Carroll,43.79494129,2648
Tennessee,Carter,440.0001533,2654
Tennessee,Cheatham,15.58315209,2660
Tennessee,Chester,46.91405167,2664
Tennessee,Claiborne,110.9010266,2670
Tennessee,Clay,0,2679
Tennessee,Cocke,194.5797922,2686
Tennessee,Coffee,329.8366148,2689
Tennessee,Crockett,3.171090679,2693
Tennessee,Cumberland,204.3037978,2696
Tennessee,Davidson,7397.021424,2698
Tennessee,Decatur,10.34565531,2705
Tennessee,DeKalb,26.68805554,2710
Tennessee,Dickson,275.6226131,2717
Tennessee,Dyer,407.2574824,2723
Tennessee,Fayette,40.97825026,2726
Tennessee,Fentress,0.263750402,2731
Tennessee,Franklin,264.2261885,2734
Tennessee,Gibson,136.9303865,2739
Tennessee,Giles,78.26805684,2743
Tennessee,Grainger,0,2748
Tennessee,Greene,118.6572989,2750
Tennessee,Grundy,0.895267753,2754
Tennessee,Hamblen,2392.07248,2757
Tennessee,Hamilton,4008.058064,2761
Tennessee,Hancock,4.039211869,2766
Tennessee,Hardeman,76.14054222,2770
Tennessee,Hardin,65.9044006,2773
Tennessee,Hawkins,137.1625588,2779
Tennessee,Haywood,64.34663411,2781
Tennessee,Henderson,114.2535871,2786
Tennessee,Henry,130.7061132,2789
Tennessee,Hickman,42.17926324,2792
Tennessee,Houston,4.948968697,2796
Tennessee,Humphreys,27.43346232,2798
Tennessee,Jackson,2.7871E-05,2801
Tennessee,Jefferson,157.2375047,2804
Tennessee,Johnson,29.47191071,2808
Tennessee,Knox,5416.644084,2814
Tennessee,Lake,0,2817
Tennessee,Lauderdale,45.71234673,2821
Tennessee,Lawrence,64.40053827,2823
Tennessee,Lewis,10.42835595,2825
Tennessee,Lincoln,184.0304877,2828
Tennessee,Loudon,946.5249376,2830
Tennessee,McMinn,226.6415009,2833
Tennessee,McNairy,64.6955669,2836
Tennessee,Macon,12.67226337,2839
Tennessee,Madison,586.6106505,2841
Tennessee,Marion,56.13628997,2844
Tennessee,Marshall,327.8150825,2848
Tennessee,Maury,818.114315,2850
Tennessee,Meigs,17.38155811,2854
Tennessee,Monroe,64.36192968,2857
Tennessee,Montgomery,4374.007566,2859
Tennessee,Moore,33.45107173,2863
Tennessee,Morgan,45.4738061,2866
Tennessee,Obion,114.1124726,2872
Tennessee,Overton,2.513170797,2875
Tennessee,Perry,36.89131139,2878
Tennessee,Pickett,0,2881
Tennessee,Polk,0.285296133,2883
Tennessee,Putnam,472.468011,2890
Tennessee,Rhea,164.9875665,2893
Tennessee,Roane,274.0535246,2001
Tennessee,Robertson,204.0578961,2011
Tennessee,Rutherford,4911.295506,2015
Tennessee,Scott,22.28778176,2020
Tennessee,Sequatchie,0.04467477,2025
Tennessee,Sevier,363.5063521,2030
Tennessee,Shelby,12852.76312,2033
Tennessee,Smith,1.751117924,2037
Tennessee,Stewart,19.01050933,2041
Tennessee,Sullivan,929.2732097,2046
Tennessee,Sumner,1519.482281,2050
Tennessee,Tipton,366.3107045,2055
Tennessee,Trousdale,,2062
Tennessee,Unicoi,62.29911248,2069
Tennessee,Union,6.554370927,2073
Tennessee,Van Buren,0,2077
Tennessee,Warren,206.0373374,2081
Tennessee,Washington,680.7622291,2085
Tennessee,Wayne,42.37177507,2089
Tennessee,Weakley,128.8943111,2096
Tennessee,White,62.11607294,2100
Tennessee,Williamson,1744.128533,2105
Tennessee,Wilson,634.0287783,2111
Texas,Anderson,3580.241524,2113
Texas,Andrews,986.9532467,2117
Texas,Angelina,2737.679664,2124
Texas,Aransas,1013.371392,2162
Texas,Archer,158.0577687,2168
Texas,Armstrong,101.0000002,2172
Texas,Atascosa,1111.899292,2173
Texas,Austin,153.1173952,2177
Texas,Bailey,123.2740939,2179
Texas,Bandera,333.3009839,2183
Texas,Bastrop,4032.431744,2190
Texas,Baylor,21.43802032,2192
Texas,Bee,1283.778452,2196
Texas,Bell,13304.29451,2198
Texas,Bexar,70677.05207,2203
Texas,Blanco,18.05179208,2207
Texas,Borden,38.00000028,2212
Texas,Bosque,112.4596934,2216
Texas,Bowie,961.6902254,2224
Texas,Brazoria,9959.705179,2240
Texas,Brazos,4860.989111,2253
Texas,Brewster,305.1301421,2262
Texas,Briscoe,160.0000005,2269
Texas,Brooks,122.0722138,2279
Texas,Brown,1079.728931,2296
Texas,Burleson,172.0502239,2304
Texas,Burnet,1601.846133,2312
Texas,Caldwell,760.5699083,2320
Texas,Calhoun,995.3833831,2327
Texas,Callahan,141.7128306,2331
Texas,Cameron,10514.81088,2359
Texas,Camp,149.6998682,2373
Texas,Carson,78.57276011,2377
Texas,Cass,58.93180545,2382
Texas,Castro,52.13825845,2386
Texas,Chambers,973.8085111,2395
Texas,Cherokee,1076.008389,2400
Texas,Childress,287.5998022,2405
Texas,Clay,156.1338165,2409
Texas,Cochran,146.4185946,2413
Texas,Coke,232.9781713,2418
Texas,Coleman,106.2151625,2423
Texas,Collin,7961.090991,2429
Texas,Collingsworth,8.126381096,2434
Texas,Colorado,284.4295185,2441
Texas,Comal,1795.403598,2449
Texas,Comanche,219.5675563,2455
Texas,Concho,107.6747287,2458
Texas,Cooke,274.3651042,2463
Texas,Coryell,3542.412857,2469
Texas,Cottle,154.0000005,2473
Texas,Crane,63.55064775,2478
Texas,Crockett,29.6502796,2483
Texas,Crosby,12.5442421,2487
Texas,Culberson,20.00000009,2491
Texas,Dallam,492.3733069,2498
Texas,Dallas,60325.36376,2507
Texas,Dawson,791.213664,2512
Texas,Deaf Smith,630.1218799,2515
Texas,Delta,9.059484609,2524
Texas,Denton,10827.70066,2532
Texas,DeWitt,795.3217175,2538
Texas,Dickens,48.62531142,2542
Texas,Dimmit,326.9131358,2548
Texas,Donley,38.03381048,2551
Texas,Duval,491.5540712,2556
Texas,Eastland,311.7405692,2562
Texas,Ector,4467.6008,2568
Texas,Edwards,18.72456225,2574
Texas,Ellis,3753.393762,2579
Texas,El Paso,16437.11714,2588
Texas,Erath,1219.599118,2597
Texas,Falls,392.445787,2601
Texas,Fannin,833.3771893,2621
Texas,Fayette,416.8064611,2624
Texas,Fisher,43.76181698,2628
Texas,Floyd,44.73289859,2630
Texas,Foard,63.99999988,2002
Texas,Fort Bend,18734.67398,2009
Texas,Franklin,39.89660986,2016
Texas,Freestone,310.1874737,2022
Texas,Frio,303.4856147,2028
Texas,Gaines,59.60521934,2032
Texas,Galveston,6892.911728,2059
Texas,Garza,31.8183796,2060
Texas,Gillespie,288.0269995,2066
Texas,Glasscock,159.9624827,2072
Texas,Goliad,210.5506227,2079
Texas,Gonzales,907.6549777,2086
Texas,Gray,478.7995178,2088
Texas,Grayson,2735.615886,2094
Texas,Gregg,3077.078325,2101
Texas,Grimes,805.2469589,2108
Texas,Guadalupe,5246.003082,2116
Texas,Hale,1546.411714,2120
Texas,Hall,106.9999993,2125
Texas,Hamilton,103.1732373,2128
Texas,Hansford,853.8034626,2132
Texas,Hardeman,90.38299294,2137
Texas,Hardin,383.3717073,2142
Texas,Harris,113699.4861,2149
Texas,Harrison,632.330993,2157
Texas,Hartley,168.0000008,2160
Texas,Haskell,249.0662258,2163
Texas,Hays,4467.127249,2166
Texas,Hemphill,33.13837531,2171
Texas,Henderson,1344.329304,2178
Texas,Hidalgo,22166.51693,2188
Texas,Hill,99.94946616,2201
Texas,Hockley,1903.696518,2208
Texas,Hood,1024.779895,2213
Texas,Hopkins,629.9476914,2221
Texas,Houston,631.6202824,2228
Texas,Howard,3359.544938,2231
Texas,Hudspeth,633.8267755,2241
Texas,Hunt,660.8460701,2246
Texas,Hutchinson,473.9716142,2249
Texas,Irion,113.9757324,2255
Texas,Jack,242.9741006,2256
Texas,Jackson,309.7787732,2264
Texas,Jasper,346.6780178,2271
Texas,Jeff Davis,48.31205451,2275
Texas,Jefferson,4551.356552,2285
Texas,Jim Hogg,163.0784169,2288
Texas,Jim Wells,900.0591998,2294
Texas,Johnson,3408.185835,2299
Texas,Jones,412.2031283,2301
Texas,Karnes,782.2641626,2307
Texas,Kaufman,1258.582393,2314
Texas,Kendall,195.7632635,2319
Texas,Kenedy,38.265938,2330
Texas,Kent,35.89718907,2335
Texas,Kerr,1394.910862,2337
Texas,Kimble,47.1248682,2339
Texas,King,15.00000013,2342
Texas,Kinney,22.80036605,2347
Texas,Kleberg,1443.393349,2358
Texas,Knox,265.5765982,2364
Texas,Lamar,622.4808634,2371
Texas,Lamb,83.85744348,2376
Texas,Lampasas,279.5894084,2381
Texas,La Salle,351.0845521,2388
Texas,Lavaca,198.0646165,2392
Texas,Lee,117.2525523,2398
Texas,Leon,136.6191488,2402
Texas,Liberty,1625.642043,2404
Texas,Limestone,597.4150068,2408
Texas,Lipscomb,384.9999987,2412
Texas,Live Oak,60.07232856,2416
Texas,Llano,262.454093,2421
Texas,Loving,12.99999967,2424
Texas,Lubbock,7368.357156,2428
Texas,Lynn,319.0506212,2438
Texas,McCulloch,394.3311586,2452
Texas,McLennan,13185.74105,2477
Texas,McMullen,52.59177153,2494
Texas,Madison,583.1910345,2526
Texas,Marion,36.45800973,2547
Texas,Martin,80.6940588,2564
Texas,Mason,24.43779106,2570
Texas,Matagorda,1641.208412,2637
Texas,Maverick,425.377741,2649
Texas,Medina,1142.615903,2652
Texas,Menard,35.75211111,2655
Texas,Midland,5730.152095,2657
Texas,Milam,522.0155334,2659
Texas,Mills,68.92723491,2663
Texas,Mitchell,881.8835763,2666
Texas,Montague,173.1220779,2669
Texas,Montgomery,8493.417234,2682
Texas,Moore,1379.921904,2683
Texas,Morris,10.90813614,2688
Texas,Motley,7.659110635,2692
Texas,Nacogdoches,1969.179547,2701
Texas,Navarro,1347.695497,2706
Texas,Newton,78.40196656,2711
Texas,Nolan,257.1205532,2714
Texas,Nueces,11579.99305,2194
Texas,Ochiltree,46.56064504,2204
Texas,Oldham,110.0000007,2210
Texas,Orange,635.1802422,2214
Texas,Palo Pinto,583.6155516,2220
Texas,Panola,218.7383826,2227
Texas,Parker,1078.728299,2229
Texas,Parmer,1141.702458,2235
Texas,Pecos,355.2079811,2239
Texas,Polk,1041.814356,2243
Texas,Potter,3862.120579,2247
Texas,Presidio,677.1071809,2261
Texas,Rains,,2268
Texas,Randall,1125.234566,2274
Texas,Reagan,41.4795114,2280
Texas,Real,240.0000011,2283
Texas,Red River,159.5955134,2295
Texas,Reeves,521.6023827,2308
Texas,Refugio,128.5044018,2334
Texas,Roberts,51.37977009,2348
Texas,Robertson,204.7186415,2353
Texas,Rockwall,1375.624146,2355
Texas,Runnels,379.4940127,2361
Texas,Rusk,1022.496867,2367
Texas,Sabine,36.37504535,2370
Texas,San Augustine,3.97744292,2380
Texas,San Jacinto,99.67500246,2387
Texas,San Patricio,1635.872479,2415
Texas,San Saba,100.1793014,2435
Texas,Schleicher,45.63019935,2437
Texas,Scurry,879.1261918,2443
Texas,Shackelford,31.59052436,2445
Texas,Shelby,186.9577751,2448
Texas,Sherman,72.06659739,2453
Texas,Smith,4082.587737,2465
Texas,Somervell,0,2470
Texas,Starr,891.9713307,2474
Texas,Stephens,286.6147935,2480
Texas,Sterling,92.99999945,2481
Texas,Stonewall,14.57377549,2486
Texas,Sutton,52.22009473,2490
Texas,Swisher,154.8300913,2495
Texas,Tarrant,51130.46735,2500
Texas,Taylor,4485.784025,2508
Texas,Terrell,135.9999996,2518
Texas,Terry,815.3492424,2522
Texas,Throckmorton,55.99999978,2525
Texas,Titus,604.9673002,2531
Texas,Tom Green,5390.354897,2536
Texas,Travis,36482.94061,2543
Texas,Trinity,12.40928495,2553
Texas,Tyler,929.6551799,2560
Texas,Upshur,294.5491746,2566
Texas,Upton,162.9999996,2572
Texas,Uvalde,2291.061414,2576
Texas,Val Verde,2513.03431,2582
Texas,Van Zandt,244.4676092,2586
Texas,Victoria,2784.708838,2595
Texas,Walker,2321.200037,2603
Texas,Waller,707.1687473,2606
Texas,Ward,160.0781027,2610
Texas,Washington,91.55958621,2613
Texas,Webb,5943.441616,2616
Texas,Wharton,1025.81854,2618
Texas,Wheeler,39.0001147,2623
Texas,Wichita,4641.679156,2632
Texas,Wilbarger,415.8891247,2634
Texas,Willacy,173.0371993,2639
Texas,Williamson,14631.47658,2640
Texas,Wilson,141.2802045,2641
Texas,Winkler,4.453319226,2642
Texas,Wise,364.9832923,2643
Texas,Wood,356.6715387,2644
Texas,Yoakum,324.4970324,2645
Texas,Young,561.2485796,2646
Texas,Zapata,254.5417835,2650
Texas,Zavala,440.8511914,2651
Utah,Beaver,101.0000004,2653
Utah,Box Elder,564.8566008,2658
Utah,Cache,2388.970035,2661
Utah,Carbon,356.8224719,2665
Utah,Daggett,25.99999964,2668
Utah,Davis,4135.205948,2671
Utah,Duchesne,168.7740967,2672
Utah,Emery,8.000000075,2673
Utah,Garfield,88.9999996,2674
Utah,Grand,83.30984597,2675
Utah,Iron,1129.20572,2676
Utah,Juab,105.5828785,2677
Utah,Kane,61.58199686,2678
Utah,Millard,471.0669065,2680
Utah,Morgan,0,2681
Utah,Piute,66.99999962,2685
Utah,Rich,44.00000035,2687
Utah,Salt Lake,10387.13474,2690
Utah,San Juan,184.9151741,2694
Utah,Sanpete,146.8777436,2697
Utah,Sevier,22.77987486,2702
Utah,Summit,504.8094811,2703
Utah,Tooele,1491.150947,2707
Utah,Uintah,400.5461032,2539
Utah,Utah,7454.494758,2555
Utah,Wasatch,97.98394226,2567
Utah,Washington,1842.279774,2577
Utah,Wayne,30.00000021,2580
Utah,Weber,3619.677642,2587
Vermont,Addison,32.21394735,2590
Vermont,Bennington,66.46320749,2591
Vermont,Caledonia,23.94834103,2596
Vermont,Chittenden,518.8660645,2599
Vermont,Essex,27.07149866,2604
Vermont,Franklin,50.02103463,2607
Vermont,Grand Isle,1.956076956,2609
Vermont,Lamoille,10.86917169,2611
Vermont,Orange,100.1201776,2612
Vermont,Orleans,87.0584631,2614
Vermont,Rutland,120.2701701,2615
Vermont,Washington,180.1230936,2617
Vermont,Windham,124.2288022,2620
Vermont,Windsor,123.9586808,2625
Virginia,Accomack,26.58696051,2719
Virginia,Albemarle,948.7503335,2728
Virginia,Alleghany,31.18749416,2733
Virginia,Amelia,54.82772047,2741
Virginia,Amherst,178.7521594,2746
Virginia,Appomattox,7.639825136,2749
Virginia,Arlington,168.7485022,2753
Virginia,Augusta,229.7566205,2758
Virginia,Bath,16.8411273,2763
Virginia,Bland,10.0131122,2772
Virginia,Botetourt,159.4957523,2776
Virginia,Brunswick,35.74416803,2777
Virginia,Buchanan,,2784
Virginia,Buckingham,47.38144592,2785
Virginia,Campbell,192.8500863,2788
Virginia,Caroline,26.07243559,2793
Virginia,Carroll,12.22367507,2797
Virginia,Charles City,2.77760889,2806
Virginia,Charlotte,94.73721271,2810
Virginia,Chesterfield,6448.738726,2816
Virginia,Clarke,3.769684758,2819
Virginia,Craig,4.500751829,2820
Virginia,Culpeper,224.7952001,2824
Virginia,Cumberland,163.6660924,2827
Virginia,Dickenson,,2832
Virginia,Dinwiddie,231.9210201,2838
Virginia,Essex,64.73305896,2842
Virginia,Fauquier,264.2180155,2853
Virginia,Floyd,64.808706,2856
Virginia,Fluvanna,183.8186403,2858
Virginia,Frederick,658.032482,2868
Virginia,Giles,0.248836047,2873
Virginia,Gloucester,76.18055889,2887
Virginia,Goochland,42.26016876,2892
Virginia,Grayson,46.21366103,2896
Virginia,Greene,0,2899
Virginia,Greensville,12.83393833,2902
Virginia,Halifax,159.6280152,2904
Virginia,Hanover,415.0199982,2909
Virginia,Henrico,1958.679271,2915
Virginia,Henry,274.6883876,2918
Virginia,Highland,17.00000028,2920
Virginia,Isle of Wight,142.1826458,2925
Virginia,James City,916.4014169,2930
Virginia,King and Queen,15.65586251,2936
Virginia,King George,,2938
Virginia,King William,52.32613527,2943
Virginia,Lancaster,7.974423828,2948
Virginia,Lee,0.126984908,2950
Virginia,Loudoun,2153.27296,2952
Virginia,Louisa,26.76177068,2953
Virginia,Lunenburg,0.15421526,2954
Virginia,Madison,16.69918836,2955
Virginia,Mathews,0,2962
Virginia,Mecklenburg,74.32308876,2964
Virginia,Middlesex,3.728839985,2965
Virginia,Montgomery,490.6547816,2966
Virginia,Nelson,25.13938362,2968
Virginia,New Kent,0,2971
Virginia,Northampton,10.59689653,2982
Virginia,Northumberland,5.266239101,2983
Virginia,Nottoway,353.5145552,2984
Virginia,Orange,266.486331,2985
Virginia,Page,24.54040835,2986
Virginia,Patrick,39.52973048,2987
Virginia,Pittsylvania,237.4393103,2988
Virginia,Powhatan,32.70969608,2989
Virginia,Prince Edward,92.71470162,2990
Virginia,Prince George,648.2761714,2991
Virginia,Prince William,10007.09105,2992
Virginia,Pulaski,119.2772824,2993
Virginia,Rappahannock,98.81521039,2994
Virginia,Rockbridge,102.4481769,2997
Virginia,Rockingham,845.4220661,2998
Virginia,Russell,27.7818389,2999
Virginia,Scott,24.76904508,2585
Virginia,Shenandoah,109.4298213,2594
Virginia,Smyth,82.2271444,2600
Virginia,Southampton,49.10723931,2608
Virginia,Spotsylvania,2065.567106,2619
Virginia,Stafford,2326.943433,2629
Virginia,Surry,39.85150865,2636
Virginia,Sussex,89.75440618,2647
Virginia,Tazewell,148.9073819,2656
Virginia,Warren,226.058512,2662
Virginia,Washington,93.50575333,2667
Virginia,Westmoreland,30.66613899,2684
Virginia,Wise,72.10448213,2695
Virginia,Wythe,23.72601047,2699
Virginia,York,686.8353067,2709
Virginia,Alexandria,,2712
Virginia,Bristol,135.7752145,2716
Virginia,Buena Vista,132.2848112,2720
Virginia,Charlottesville,136.783529,2722
Virginia,Chesapeake,1780.855219,2724
Virginia,Colonial Heights,96.19582547,2727
Virginia,Covington,38.13951294,2729
Virginia,Danville,256.1566643,2732
Virginia,Emporia,0.133321896,2736
Virginia,Falls Church,,2740
Virginia,Fredericksburg,166.8278873,2745
Virginia,Galax,6.65392446,2747
Virginia,Hampton,1887.148219,2751
Virginia,Harrisonburg,193.211294,2755
Virginia,Hopewell,489.3049248,2756
Virginia,Lexington,10.61467723,2760
Virginia,Lynchburg,400.694849,2762
Virginia,Manassas,407.8894846,2765
Virginia,Manassas Park,1017.748177,2768
Virginia,Martinsville,102.5125232,2771
Virginia,Newport News,2705.006186,2775
Virginia,Norfolk,2747.422662,2778
Virginia,Norton,5.21650359,2780
Virginia,Petersburg,421.3377314,2782
Virginia,Poquoson,83.72178065,2791
Virginia,Portsmouth,556.5109584,2795
Virginia,Radford,93.32766679,2799
Virginia,Salem,253.370357,2809
Virginia,Staunton,25.72057741,2812
Virginia,Suffolk,528.1616565,2815
Virginia,Virginia Beach,3417.908723,2826
Virginia,Waynesboro,145.5643296,2831
Virginia,Williamsburg,80.86305997,2835
Virginia,Winchester,229.7613199,2837
Washington,Adams,723.9005864,2840
Washington,Asotin,81.64600886,2845
Washington,Benton,2830.785383,2847
Washington,Chelan,2093.823851,2852
Washington,Clallam,1188.459855,2861
Washington,Clark,5126.452102,2865
Washington,Columbia,58.83161924,2869
Washington,Cowlitz,1878.896365,2871
Washington,Douglas,3155.814323,2877
Washington,Ferry,256.7367887,2880
Washington,Franklin,5731.629611,2884
Washington,Garfield,95.99999984,2886
Washington,Grant,3427.398308,2889
Washington,Grays Harbor,1626.179047,2894
Washington,Island,1449.202047,2898
Washington,Jefferson,317.1702824,2905
Washington,King,22054.81766,2913
Washington,Kitsap,5678.996938,2927
Washington,Kittitas,604.5650264,2932
Washington,Klickitat,924.3536433,2935
Washington,Lewis,1247.646798,2940
Washington,Lincoln,142.7995916,2942
Washington,Mason,417.2501578,2946
Washington,Okanogan,737.7436849,2947
