state,declarationDate,incidentType,designatedArea
IN,2005-01-11T19:47:00.000Z,Snow,Harrison (County)
IN,2005-01-11T19:47:00.000Z,Snow,Henry (County)
IN,2005-01-11T19:47:00.000Z,Snow,Jackson (County)
IN,2005-01-11T19:47:00.000Z,Snow,Jay (County)
IN,2005-01-11T19:47:00.000Z,Snow,Jefferson (County)
IN,2005-01-11T19:47:00.000Z,Snow,Jennings (County)
IN,2005-01-11T19:47:00.000Z,Snow,Johnson (County)
IN,2005-01-11T19:47:00.000Z,Snow,Knox (County)
IN,2005-01-11T19:47:00.000Z,Snow,Lawrence (County)
IN,2005-01-11T19:47:00.000Z,Snow,Madison (County)
IN,2005-01-11T19:47:00.000Z,Snow,Marion (County)
IN,2005-01-11T19:47:00.000Z,Snow,Monroe (County)
IN,2005-01-11T19:47:00.000Z,Snow,Martin (County)
IN,2005-01-11T19:47:00.000Z,Snow,Morgan (County)
IN,2005-01-11T19:47:00.000Z,Snow,Ohio (County)
IN,2005-01-11T19:47:00.000Z,Snow,Orange (County)
IN,2005-01-11T19:47:00.000Z,Snow,Owen (County)
IN,2005-01-11T19:47:00.000Z,Snow,Perry (County)
IN,2005-01-11T19:47:00.000Z,Snow,Pike (County)
IN,2005-01-11T19:47:00.000Z,Snow,Posey (County)
IN,2005-01-11T19:47:00.000Z,Snow,Randolph (County)
IN,2005-01-11T19:47:00.000Z,Snow,Ripley (County)
IN,2005-01-11T19:47:00.000Z,Snow,Rush (County)
IN,2005-01-11T19:47:00.000Z,Snow,Scott (County)
IN,2005-01-11T19:47:00.000Z,Snow,Shelby (County)
IN,2005-01-11T19:47:00.000Z,Snow,Spencer (County)
IN,2005-01-11T19:47:00.000Z,Snow,Sullivan (County)
IN,2005-01-11T19:47:00.000Z,Snow,Union (County)
IN,2005-01-11T19:47:00.000Z,Snow,Switzerland (County)
IN,2005-01-11T19:47:00.000Z,Snow,Vanderburgh (County)
IN,2005-01-11T19:47:00.000Z,Snow,Warrick (County)
IN,2005-01-11T19:47:00.000Z,Snow,Wayne (County)
OH,2005-01-11T19:47:00.000Z,Snow,Butler (County)
OH,2005-01-11T19:47:00.000Z,Snow,Champaign (County)
OH,2005-01-11T19:47:00.000Z,Snow,Clark (County)
OH,2005-01-11T19:47:00.000Z,Snow,Crawford (County)
IN,2005-01-11T19:47:00.000Z,Snow,Washington (County)
OH,2005-01-11T19:47:00.000Z,Snow,Darke (County)
OH,2005-01-11T19:47:00.000Z,Snow,Delaware (County)
OH,2005-01-11T19:47:00.000Z,Snow,Erie (County)
OH,2005-01-11T19:47:00.000Z,Snow,Franklin (County)
OH,2005-01-11T19:47:00.000Z,Snow,Greene (County)
OH,2005-01-11T19:47:00.000Z,Snow,Hamilton (County)
OH,2005-01-11T19:47:00.000Z,Snow,Hardin (County)
OH,2005-01-11T19:47:00.000Z,Snow,Logan (County)
OH,2005-01-11T19:47:00.000Z,Snow,Madison (County)
OH,2005-01-11T19:47:00.000Z,Snow,Marion (County)
OH,2005-01-11T19:47:00.000Z,Snow,Miami (County)
OH,2005-01-11T19:47:00.000Z,Snow,Huron (County)
OH,2005-01-11T19:47:00.000Z,Snow,Preble (County)
OH,2005-01-11T19:47:00.000Z,Snow,Richland (County)
OH,2005-01-11T19:47:00.000Z,Snow,Sandusky (County)
OH,2005-01-11T19:47:00.000Z,Snow,Morrow (County)
OH,2005-01-11T19:47:00.000Z,Snow,Montgomery (County)
OH,2005-01-11T19:47:00.000Z,Snow,Shelby (County)
OH,2005-01-11T19:47:00.000Z,Snow,Union (County)
OH,2005-01-11T19:47:00.000Z,Snow,Warren (County)
OH,2005-01-11T19:47:00.000Z,Snow,Seneca (County)
IL,2005-02-01T19:57:00.000Z,Snow,Edwards (County)
IL,2005-02-01T19:57:00.000Z,Snow,Franklin (County)
IL,2005-02-01T19:57:00.000Z,Snow,Gallatin (County)
IL,2005-02-01T19:57:00.000Z,Snow,Hamilton (County)
IL,2005-02-01T19:57:00.000Z,Snow,Hardin (County)
OH,2005-01-11T19:47:00.000Z,Snow,Wyandot (County)
IL,2005-02-01T19:57:00.000Z,Snow,Johnson (County)
IL,2005-02-01T19:57:00.000Z,Snow,Lawrence (County)
IL,2005-02-01T19:57:00.000Z,Snow,Massac (County)
IL,2005-02-01T19:57:00.000Z,Snow,Pope (County)
IL,2005-02-01T19:57:00.000Z,Snow,Jackson (County)
IL,2005-02-01T19:57:00.000Z,Snow,Richland (County)
IL,2005-02-01T19:57:00.000Z,Snow,Saline (County)
IL,2005-02-01T19:57:00.000Z,Snow,Union (County)
IL,2005-02-01T19:57:00.000Z,Snow,Wabash (County)
IL,2005-02-01T19:57:00.000Z,Snow,White (County)
IL,2005-02-01T19:57:00.000Z,Snow,Williamson (County)
CT,2005-02-17T20:35:00.000Z,Snow,"Fairfield (County)(in PMSA 1160,1930,5760,8040)"
CT,2005-02-17T20:35:00.000Z,Snow,"Hartford (County)(in PMSA 1170,3280,5440)"
CT,2005-02-17T20:35:00.000Z,Snow,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)"
CT,2005-02-17T20:35:00.000Z,Snow,"Middlesex (County)(in (P)MSA 3280,5020,5480)"
CT,2005-02-17T20:35:00.000Z,Snow,"New Haven (County)(in (P)MSA 1160,5480,8880)"
CT,2005-02-17T20:35:00.000Z,Snow,"New London (County)(in (P)MSA 3280,5520)"
CT,2005-02-17T20:35:00.000Z,Snow,Tolland (County)
CT,2005-02-17T20:35:00.000Z,Snow,Windham (County)
MA,2005-02-17T20:35:00.000Z,Snow,Barnstable (County)
MA,2005-02-17T20:35:00.000Z,Snow,Berkshire (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)"
MA,2005-02-17T20:35:00.000Z,Snow,Dukes (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Essex (County)(in PMSA 1120,4160,7090)"
MA,2005-02-17T20:35:00.000Z,Snow,Franklin (County)
MA,2005-02-17T20:35:00.000Z,Snow,Hampden (County)
MA,2005-02-17T20:35:00.000Z,Snow,Hampshire (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Middlesex (County)(in (P)MSA 1120,2600,4560)"
MA,2005-02-17T20:35:00.000Z,Snow,Nantucket (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Plymouth (County)(in (P)MSA 1120,1200,5400)"
MA,2005-02-17T20:35:00.000Z,Snow,Suffolk (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Worcester (County) (in (P)MSA 1120,2600,9240)"
NV,2005-02-17T20:35:00.000Z,Snow,Clark (County)
NV,2005-02-17T20:35:00.000Z,Snow,Douglas (County)
NV,2005-02-17T20:35:00.000Z,Snow,Elko (County)
NV,2005-02-17T20:35:00.000Z,Snow,Eureka (County)
NV,2005-02-17T20:35:00.000Z,Snow,Churchill (County)
NV,2005-02-17T20:35:00.000Z,Snow,Lander (County)
NV,2005-02-17T20:35:00.000Z,Snow,Lincoln (County)
NV,2005-02-17T20:35:00.000Z,Snow,Lyon (County)
MA,2005-02-17T20:35:00.000Z,Snow,"Norfolk (County)(in PMSA 1120,1200,6060)"
NV,2005-02-17T20:35:00.000Z,Snow,Humboldt (County)
NV,2005-02-17T20:35:00.000Z,Snow,Nye (County)
NV,2005-02-17T20:35:00.000Z,Snow,White Pine (County)
NV,2005-02-17T20:35:00.000Z,Snow,Washoe (County)
NV,2005-02-17T20:35:00.000Z,Snow,Mineral (County)
NV,2005-02-17T20:35:00.000Z,Snow,Storey (County)
RI,2005-02-17T20:35:00.000Z,Snow,"Newport (County)(in PMSA 2480,6480)"
RI,2005-02-17T20:35:00.000Z,Snow,"Providence (County)(in PMSA 6060,6480)"
RI,2005-02-17T20:35:00.000Z,Snow,"Washington (County)(in (P)MSA 5520,6480)"
RI,2005-02-17T20:35:00.000Z,Snow,Kent (County)
NV,2005-02-17T20:35:00.000Z,Snow,Carson City
RI,2005-02-17T20:35:00.000Z,Snow,Bristol (County)
NV,2005-02-23T17:27:00.000Z,Snow,Clark (County)
NV,2005-02-23T17:27:00.000Z,Snow,Douglas (County)
NV,2005-02-23T17:27:00.000Z,Snow,Elko (County)
NV,2005-02-23T17:27:00.000Z,Snow,Churchill (County)
NV,2005-02-23T17:27:00.000Z,Snow,Eureka (County)
NV,2005-02-23T17:27:00.000Z,Snow,Lincoln (County)
NV,2005-02-23T17:27:00.000Z,Snow,Lander (County)
NV,2005-02-23T17:27:00.000Z,Snow,Humboldt (County)
NV,2005-02-23T17:27:00.000Z,Snow,Pershing (County)
NV,2005-02-23T17:27:00.000Z,Snow,Storey (County)
NV,2005-02-23T17:27:00.000Z,Snow,Nye (County)
NV,2005-02-23T17:27:00.000Z,Snow,Carson City
ME,2005-03-14T16:55:00.000Z,Snow,Cumberland (County)
NV,2005-02-23T17:27:00.000Z,Snow,Mineral (County)
NV,2005-02-23T17:27:00.000Z,Snow,Lyon (County)
ME,2005-03-14T16:55:00.000Z,Snow,"York (County)(in MSA 6400,6450)"
NV,2005-02-23T17:27:00.000Z,Snow,White Pine (County)
ME,2005-03-14T16:55:00.000Z,Snow,Aroostook (County)
ME,2005-03-14T16:55:00.000Z,Snow,Cumberland (County)
ME,2005-03-14T16:55:00.000Z,Snow,Androscoggin (County)
NV,2005-02-23T17:27:00.000Z,Snow,Washoe (County)
ME,2005-03-14T16:55:00.000Z,Snow,Franklin (County)
ME,2005-03-14T16:55:00.000Z,Snow,Hancock (County)
ME,2005-03-14T16:55:00.000Z,Snow,Kennebec (County)
ME,2005-03-14T16:55:00.000Z,Snow,Knox (County)
ME,2005-03-14T16:55:00.000Z,Snow,Oxford (County)
ME,2005-03-14T16:55:00.000Z,Snow,Penobscot (County)
ME,2005-03-14T16:55:00.000Z,Snow,Somerset (County)
ME,2005-03-14T16:55:00.000Z,Snow,Washington (County)
ME,2005-03-14T16:55:00.000Z,Snow,"York (County)(in MSA 6400,6450)"
NH,2005-03-30T16:11:00.000Z,Snow,Belknap (County)
NH,2005-03-30T16:11:00.000Z,Snow,Carroll (County)
NH,2005-03-30T16:11:00.000Z,Snow,Cheshire (County)
ME,2005-03-14T16:55:00.000Z,Snow,Piscataquis (County)
NH,2005-03-30T16:11:00.000Z,Snow,Grafton (County)
NH,2005-03-30T16:11:00.000Z,Snow,"Hillsborough (County)(in (P)MSA 4560,4760,5350)"
NH,2005-03-30T16:11:00.000Z,Snow,Merrimack (County)
NH,2005-03-30T16:11:00.000Z,Snow,"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NH,2005-03-30T16:11:00.000Z,Snow,Strafford (County)
NH,2005-03-30T16:11:00.000Z,Snow,Sullivan (County)
NH,2005-03-30T16:11:00.000Z,Snow,Carroll (County)
NH,2005-03-30T16:11:00.000Z,Snow,Cheshire (County)
NH,2005-03-30T16:11:00.000Z,Snow,Coos (County)
NH,2005-03-30T16:11:00.000Z,Snow,Grafton (County)
NH,2005-03-30T16:11:00.000Z,Snow,Sullivan (County)
ME,2005-04-01T12:01:00.000Z,Snow,Androscoggin (County)
ME,2005-04-01T12:01:00.000Z,Snow,Aroostook (County)
ME,2005-04-01T12:01:00.000Z,Snow,Cumberland (County)
ME,2005-04-01T12:01:00.000Z,Snow,Franklin (County)
ME,2005-04-01T12:01:00.000Z,Snow,Oxford (County)
ME,2005-04-01T12:01:00.000Z,Snow,Penobscot (County)
ME,2005-04-01T12:01:00.000Z,Snow,Piscataquis (County)
ME,2005-04-01T12:01:00.000Z,Snow,Somerset (County)
ME,2005-04-01T12:01:00.000Z,Snow,"York (County)(in MSA 6400,6450)"
ME,2005-04-21T18:24:00.000Z,Snow,Androscoggin (County)
ME,2005-04-21T18:24:00.000Z,Snow,Cumberland (County)
ME,2005-04-21T18:24:00.000Z,Snow,Oxford (County)
NH,2005-04-28T00:00:00.000Z,Snow,Carroll (County)
NH,2005-04-28T00:00:00.000Z,Snow,Cheshire (County)
NH,2005-04-28T00:00:00.000Z,Snow,"Hillsborough (County)(in (P)MSA 4560,4760,5350)"
NH,2005-04-28T00:00:00.000Z,Snow,"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NH,2005-04-28T00:00:00.000Z,Snow,Sullivan (County)
LA,2005-08-27T19:40:00.000Z,Hurricane,Acadia (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Ascension (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Allen (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Assumption (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Avoyelles (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Beauregard (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Bienville (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Bossier (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Caddo (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Caldwell (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Cameron (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Catahoula (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Claiborne (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Concordia (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,De Soto (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Calcasieu (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,East Baton Rouge (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,East Carroll (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,East Feliciana (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Evangeline (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Iberia (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Iberville (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Jackson (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Jefferson (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Jefferson Davis (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Franklin (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Grant (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Lafourche (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,La Salle (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Lincoln (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Livingston (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Madison (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Morehouse (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Natchitoches (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Orleans (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Ouachita (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Pointe Coupee (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Rapides (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Red River (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Richland (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Plaquemines (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Sabine (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Bernard (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Charles (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Helena (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. James (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. John the Baptist (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Martin (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Landry (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Mary (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,St. Tammany (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Tangipahoa (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Tensas (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Terrebonne (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Union (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Vermilion (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Vernon (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Washington (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Webster (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,West Baton Rouge (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,West Carroll (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,West Feliciana (Parish)
LA,2005-08-27T19:40:00.000Z,Hurricane,Winn (Parish)
MS,2005-08-28T11:10:00.000Z,Hurricane,Covington (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Forrest (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Hancock (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Harrison (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Jackson (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Jefferson Davis (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Lamar (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Marion (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Pearl River (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Stone (County)
MS,2005-08-28T11:10:00.000Z,Hurricane,Jones (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Choctaw (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Clarke (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Mobile (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Sumter (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Washington (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Arkansas (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Ashley (County)
AL,2005-08-28T18:53:00.000Z,Hurricane,Baldwin (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Baxter (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Benton (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Boone (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Bradley (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Calhoun (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Carroll (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Chicot (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Clark (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Clay (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Cleburne (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Cleveland (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Columbia (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Conway (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Craighead (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Crawford (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Crittenden (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Cross (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Dallas (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Desha (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Drew (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Faulkner (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Franklin (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Fulton (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Garland (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Grant (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Hempstead (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Hot Spring (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Howard (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Independence (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Greene (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Izard (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Jackson (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Jefferson (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Johnson (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Lafayette (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Lawrence (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Lee (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Lincoln (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Little River (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Logan (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Lonoke (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Marion (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Miller (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Mississippi (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Monroe (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Montgomery (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Madison (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Newton (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Ouachita (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Perry (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Phillips (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Pike (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Poinsett (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Nevada (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Pope (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Prairie (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Pulaski (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Randolph (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Polk (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,St. Francis (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Saline (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Scott (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Searcy (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Sebastian (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Sevier (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Sharp (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Stone (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Union (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Van Buren (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Washington (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Woodruff (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,Yell (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Anderson (County)
AR,2005-09-02T00:00:00.000Z,Hurricane,White (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Andrews (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Angelina (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Aransas (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Armstrong (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Atascosa (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Austin (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bailey (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bandera (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bastrop (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Archer (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Baylor (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bee (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bell (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bexar (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Blanco (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Borden (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bosque (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Bowie (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Brazoria (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Brazos (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Brewster (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Briscoe (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Brooks (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Brown (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Burleson (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Burnet (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Caldwell (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Calhoun (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Callahan (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cameron (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Camp (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Carson (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cass (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Castro (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Chambers (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cherokee (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Childress (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Clay (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Coke (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Coleman (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cochran (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Collin (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Collingsworth (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Colorado (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Comal (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Comanche (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Concho (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cooke (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Coryell (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Cottle (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Crane (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Crockett (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Crosby (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Culberson (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Dallam (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Dallas (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Dawson (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Deaf Smith (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Delta (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Denton (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,DeWitt (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Dickens (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Dimmit (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Donley (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Duval (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Eastland (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Ector (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Edwards (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,Ellis (County)
TX,2005-09-02T12:51:00.000Z,Hurricane,El Paso (County)
